epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2516,0.01,2025-11-28 10:15:51.928,259.831,5.658,5.6351,3.7875,5292983940.0,3952640.0,2981888.0,,292.4523,347.864,61.0364,65.0,82.9273,100.0,22267508698.7636,22268805120.0,22268805120.0,0.0153,0.0025,0.0153,0.0022
2,5.2032,0.01,2025-11-28 10:20:15.349,257.763,5.647,5.6112,4.3219,5292983940.0,0.0,151552.0,,297.3671,347.918,61.0182,64.0,83.1455,100.0,22268805120.0,22268805120.0,22268805120.0,0.021,0.0064,0.021,0.0048
3,5.0593,0.01,2025-11-28 10:24:38.404,257.405,5.323,5.2878,3.9406,5292983940.0,0.0,167936.0,,305.3876,347.848,61.4808,64.0,86.3462,100.0,22268805120.0,22268805120.0,22268805120.0,0.0462,0.0307,0.0462,0.0235
4,4.8848,0.01,2025-11-28 10:29:01.388,257.661,5.778,5.7402,4.2188,5292983940.0,0.0,167936.0,,289.4005,346.164,60.6429,65.0,80.6429,100.0,22268805120.0,22268805120.0,22268805120.0,0.068,0.044,0.068,0.0386
5,4.7523,0.01,2025-11-28 10:33:24.500,257.334,5.466,5.4302,3.85,5292983940.0,0.0,163840.0,,303.6533,347.134,61.6415,65.0,85.3585,100.0,22268805120.0,22268805120.0,22268805120.0,0.0798,0.0731,0.0798,0.054
6,4.6419,0.01,2025-11-28 10:37:47.523,257.557,5.698,5.662,3.7531,5292983940.0,0.0,151552.0,,291.3329,347.707,61.0,65.0,81.8545,100.0,22403022848.0,22403022848.0,22403022848.0,0.1191,0.1002,0.1191,0.0878
7,4.5271,0.01,2025-11-28 10:42:11.166,257.944,5.795,5.7542,4.2469,5292983940.0,0.0,167936.0,,293.295,347.283,60.8571,65.0,81.6607,100.0,22403022848.0,22403022848.0,22403022848.0,0.1429,0.1463,0.1429,0.1127
8,4.4089,0.01,2025-11-28 10:46:34.583,257.622,5.449,5.4095,3.8344,5292983940.0,0.0,208896.0,,304.8591,347.236,61.717,65.0,86.6415,100.0,22403022848.0,22403022848.0,22403022848.0,0.1695,0.1808,0.1695,0.1387
9,4.3061,0.01,2025-11-28 10:50:57.488,257.457,5.429,5.3923,4.1594,5292983940.0,0.0,229376.0,,304.749,346.669,62.0577,65.0,88.0192,100.0,22403022848.0,22403022848.0,22403022848.0,0.1961,0.1848,0.1961,0.1604
10,4.215,0.01,2025-11-28 10:55:20.554,257.636,5.926,5.8858,4.1406,5292983940.0,0.0,151552.0,,283.5258,346.499,60.3448,65.0,78.6379,100.0,24114298880.0,24114298880.0,24114298880.0,0.2197,0.226,0.2197,0.1889
11,4.1226,0.01,2025-11-28 10:59:43.961,257.482,5.544,5.518,4.3781,5292983940.0,0.0,151552.0,,294.1599,347.483,61.0556,64.0,82.3889,100.0,24114298880.0,24114298880.0,24114298880.0,0.2217,0.2447,0.2217,0.1975
12,4.0459,0.01,2025-11-28 11:04:06.772,257.266,5.83,5.8046,4.1562,5292983940.0,0.0,233472.0,,284.7706,347.152,60.5088,64.0,79.1754,100.0,24114298880.0,24114298880.0,24114298880.0,0.2525,0.2817,0.2525,0.2291
