epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2521,0.01,2025-11-26 16:32:03.515,254.004,5.177,5.1558,4.2594,5292983940.0,1425408.0,2158592.0,,324.4624,360.155,64.451,67.0,89.8431,100.0,22268023828.0784,22268805120.0,22268805120.0,0.0127,0.0015,0.0127,0.0014
2,5.1502,0.01,2025-11-26 16:36:21.930,253.236,5.143,5.1221,3.7594,5292983940.0,0.0,442368.0,,321.1165,359.366,64.1,67.0,89.76,100.0,22268805120.0,22268805120.0,22268805120.0,0.0225,0.0067,0.0225,0.0059
3,4.9999,0.01,2025-11-26 16:40:39.907,252.835,5.107,5.0846,4.2781,5292983940.0,0.0,262144.0,,321.1745,355.877,64.12,67.0,89.68,100.0,22268805120.0,22268805120.0,22268805120.0,0.0534,0.0392,0.0534,0.0294
4,4.8244,0.01,2025-11-26 16:44:58.117,253.102,5.294,5.2714,3.6281,5292983940.0,0.0,262144.0,,315.1144,360.562,63.9423,67.0,86.2692,100.0,22268805120.0,22268805120.0,22268805120.0,0.0865,0.0744,0.0865,0.057
5,4.6984,0.01,2025-11-26 16:49:16.237,252.826,5.385,5.362,3.5781,5292983940.0,0.0,290816.0,,310.7265,356.411,62.9057,67.0,85.3962,100.0,22268805120.0,22268805120.0,22268805120.0,0.1012,0.0931,0.1012,0.0716
6,4.5768,0.01,2025-11-26 16:53:34.578,252.956,5.107,5.0844,3.7062,5292983940.0,0.0,282624.0,,323.5801,358.826,64.04,67.0,89.56,100.0,22403022848.0,22403022848.0,22403022848.0,0.1297,0.1317,0.1297,0.1005
7,4.4532,0.01,2025-11-26 16:57:52.637,252.952,5.389,5.3659,4.025,5292983940.0,0.0,331776.0,,311.3188,358.707,63.3208,67.0,85.5849,100.0,22403022848.0,22403022848.0,22403022848.0,0.1503,0.1422,0.1503,0.1164
8,4.3305,0.01,2025-11-26 17:02:10.849,252.823,5.079,5.0561,3.7375,5292983940.0,0.0,303104.0,,324.3339,360.529,64.54,67.0,89.72,100.0,22403022848.0,22403022848.0,22403022848.0,0.1988,0.2142,0.1988,0.1724
9,4.217,0.01,2025-11-26 17:06:29.017,253.09,5.287,5.2651,4.1656,5292983940.0,0.0,278528.0,,309.856,355.657,63.4808,67.0,86.3269,100.0,22403022848.0,22403022848.0,22403022848.0,0.2051,0.2157,0.2051,0.1818
10,4.1231,0.01,2025-11-26 17:10:47.486,253.182,4.99,4.9664,3.8937,5292983940.0,0.0,143360.0,,326.4754,358.24,64.7143,67.0,91.0612,100.0,24114298880.0,24114298880.0,24114298880.0,0.2143,0.2389,0.2143,0.1872
11,4.0394,0.01,2025-11-26 17:15:08.249,255.772,5.183,5.1602,3.7,5292983940.0,0.0,327680.0,,320.9133,354.689,64.0,67.0,91.5882,100.0,24114298880.0,24114298880.0,24114298880.0,0.2559,0.2722,0.2559,0.2346
12,3.9539,0.01,2025-11-26 17:19:26.452,253.021,5.131,5.1085,3.7062,5292983940.0,0.0,294912.0,,320.4735,358.998,64.38,67.0,88.32,100.0,24114298880.0,24114298880.0,24114298880.0,0.2765,0.2976,0.2765,0.2488
