epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2487,0.01,2025-11-29 00:56:00.168,259.943,5.567,5.5315,3.7844,5292983940.0,0.0,2830336.0,,300.8416,347.774,61.4444,65.0,85.5185,100.0,22267756544.0,22268805120.0,22268805120.0,0.0141,0.0018,0.0141,0.0022
2,5.1948,0.01,2025-11-29 01:00:23.297,257.562,5.938,5.901,4.1781,5292983940.0,0.0,155648.0,,284.8903,348.234,60.3103,65.0,78.3103,100.0,22268805120.0,22268805120.0,22268805120.0,0.0275,0.0071,0.0275,0.0068
3,5.0256,0.01,2025-11-29 01:04:47.213,257.978,5.268,5.2416,3.9531,5292983940.0,0.0,151552.0,,308.8321,346.021,61.7843,65.0,89.1765,100.0,22268805120.0,22268805120.0,22268805120.0,0.0462,0.0284,0.0462,0.0228
4,4.8648,0.01,2025-11-29 01:09:10.137,257.656,5.465,5.4263,3.8813,5292983940.0,0.0,151552.0,,301.2801,346.307,61.0566,64.0,86.3774,100.0,22268805120.0,22268805120.0,22268805120.0,0.0699,0.0531,0.0699,0.0433
5,4.7518,0.01,2025-11-29 01:13:33.127,257.524,5.773,5.7358,3.9656,5292983940.0,0.0,167936.0,,290.2192,347.114,60.3393,64.0,79.9107,100.0,22268805120.0,22268805120.0,22268805120.0,0.0892,0.0675,0.0892,0.0564
6,4.6465,0.01,2025-11-29 01:17:56.278,257.379,5.605,5.5679,4.3094,5292983940.0,0.0,167936.0,,296.5859,346.462,60.9074,64.0,83.9815,100.0,22403022848.0,22403022848.0,22403022848.0,0.1218,0.1097,0.1218,0.0885
7,4.5385,0.01,2025-11-29 01:22:19.486,257.603,5.452,5.4158,4.2062,5292983940.0,0.0,155648.0,,304.5762,346.764,61.0,64.0,85.3019,100.0,22403022848.0,22403022848.0,22403022848.0,0.1463,0.1498,0.1463,0.1173
8,4.4183,0.01,2025-11-29 01:26:42.646,257.708,5.364,5.3262,3.9,5292983940.0,0.0,151552.0,,307.6847,346.373,61.4038,64.0,87.0769,100.0,22403022848.0,22403022848.0,22403022848.0,0.1642,0.1529,0.1642,0.1296
9,4.3061,0.01,2025-11-29 01:31:05.573,257.563,5.422,5.3854,4.525,5292983940.0,0.0,192512.0,,300.9385,346.094,61.1509,65.0,86.6038,100.0,22403022848.0,22403022848.0,22403022848.0,0.1965,0.2088,0.1965,0.1673
10,4.2051,0.01,2025-11-29 01:35:28.812,257.816,5.47,5.4328,4.025,5292983940.0,0.0,172032.0,,297.3594,346.058,61.0189,64.0,83.7547,100.0,24114298880.0,24114298880.0,24114298880.0,0.2185,0.2236,0.2185,0.1878
11,4.1145,0.01,2025-11-29 01:39:51.803,257.52,5.438,5.399,3.8188,5292983940.0,0.0,151552.0,,302.6165,346.569,60.8868,64.0,87.2453,100.0,24114298880.0,24114298880.0,24114298880.0,0.2317,0.2535,0.2317,0.2039
12,4.0346,0.01,2025-11-29 01:44:14.709,257.47,5.625,5.5879,3.775,5292983940.0,0.0,151552.0,,292.6537,346.684,60.5818,64.0,83.3818,100.0,24114298880.0,24114298880.0,24114298880.0,0.2561,0.2846,0.2561,0.2352
13,3.9659,0.01,2025-11-29 01:48:38.252,257.918,5.498,5.4729,4.1906,5292983940.0,0.0,151552.0,,300.1612,347.4,61.1321,65.0,85.717,100.0,24114298880.0,24114298880.0,24114298880.0,0.2608,0.2801,0.2608,0.2322
14,3.8944,0.01,2025-11-29 01:53:01.097,257.346,5.697,5.6577,3.7344,5292983940.0,0.0,409600.0,,295.6981,346.401,60.4909,64.0,82.9091,100.0,24114298880.0,24114298880.0,24114298880.0,0.294,0.3068,0.294,0.2706
15,3.8247,0.01,2025-11-29 01:57:24.183,257.39,5.648,5.6119,4.2031,5292983940.0,0.0,147456.0,,292.6864,347.121,60.4545,64.0,81.5636,100.0,24114298880.0,24114298880.0,24114298880.0,0.3138,0.328,0.3138,0.2926
16,3.767,0.01,2025-11-29 02:01:47.122,257.29,5.806,5.7672,4.2375,5292983940.0,0.0,151552.0,,291.5137,347.441,60.4286,64.0,82.0893,100.0,24114298880.0,24114298880.0,24114298880.0,0.3259,0.3426,0.3259,0.3086
17,3.7127,0.01,2025-11-29 02:06:10.302,257.375,5.433,5.3934,4.5469,5292983940.0,0.0,86016.0,,301.9868,347.641,61.1698,64.0,86.8302,100.0,24114298880.0,24114298880.0,24114298880.0,0.3311,0.3501,0.3311,0.3072
18,3.6583,0.01,2025-11-29 02:10:33.116,257.381,5.644,5.6064,3.7563,5292983940.0,0.0,172032.0,,295.5096,348.165,60.4545,64.0,83.6545,100.0,24114298880.0,24114298880.0,24114298880.0,0.3471,0.3619,0.3471,0.331
19,3.6065,0.01,2025-11-29 02:14:56.037,257.277,5.555,5.5172,3.7938,5292983940.0,0.0,167936.0,,297.4581,347.474,60.8148,64.0,84.2778,100.0,24114298880.0,24114298880.0,24114298880.0,0.3718,0.3944,0.3718,0.3543
20,3.5681,0.01,2025-11-29 02:19:19.148,257.556,5.457,5.4319,3.8656,5292983940.0,0.0,151552.0,,301.0353,347.879,61.3774,65.0,85.0189,100.0,24114298880.0,24114298880.0,24114298880.0,0.3777,0.4028,0.3777,0.3625
