epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1525,0.1,2025-11-24 18:24:41.173,47.351,6.246,6.1454,2.5531,5197153108.0,4001792.0,2846720.0,,112.5183,264.217,50.7241,57.0,17.3966,99.0,23392878592.0,23392878592.0,23392878592.0,0.0368,0.0233,0.0368,0.0158
2,4.7335,0.1,2025-11-24 18:25:26.142,38.722,4.72,4.6186,2.4219,5197153108.0,253952.0,0.0,,112.179,253.709,50.8837,58.0,21.1395,99.0,23459987456.0,23459987456.0,23459987456.0,0.0734,0.0714,0.0734,0.0483
3,4.4581,0.1,2025-11-24 18:26:10.607,39.744,6.763,6.6634,2.65,5197153108.0,81920.0,536576.0,,105.4963,248.735,50.0952,56.0,15.3333,99.0,23694868480.0,23694868480.0,23694868480.0,0.1202,0.1206,0.1202,0.0893
4,4.2646,0.1,2025-11-24 18:26:55.805,38.431,4.586,4.4833,2.4188,5197153108.0,0.0,311296.0,,119.2032,252.118,51.4884,58.0,21.6977,99.0,23728422912.0,23728422912.0,23728422912.0,0.1685,0.1743,0.1685,0.1388
5,4.1163,0.1,2025-11-24 18:27:40.660,40.273,7.124,7.0657,2.4906,5197153108.0,57344.0,286720.0,,102.1619,249.015,49.9853,57.0,14.1912,100.0,23730520064.0,23730520064.0,23730520064.0,0.2073,0.2253,0.2073,0.1808
6,3.9701,0.1,2025-11-24 18:28:28.670,40.886,4.722,4.6212,2.5,5197153108.0,0.0,0.0,,112.7496,250.261,50.6744,55.0,22.7442,99.0,23730520064.0,23730520064.0,23730520064.0,0.2366,0.2541,0.2366,0.2155
7,3.8454,0.1,2025-11-24 18:29:11.459,38.068,6.683,6.5848,2.7563,5197153108.0,0.0,274432.0,,104.5737,252.417,50.619,58.0,15.5873,99.0,23730520064.0,23730520064.0,23730520064.0,0.264,0.2768,0.264,0.2387
8,3.7391,0.1,2025-11-24 18:29:57.207,39.057,5.269,5.1645,2.125,5197153108.0,0.0,290816.0,,107.4847,268.41,50.7,56.0,19.64,99.0,23730520064.0,23730520064.0,23730520064.0,0.2709,0.3057,0.2709,0.25
9,3.6413,0.1,2025-11-24 18:30:44.176,41.707,6.666,6.562,2.7625,5197153108.0,4096.0,274432.0,,104.9937,247.084,50.6935,59.0,15.5645,99.0,23730520064.0,23730520064.0,23730520064.0,0.3072,0.3251,0.3072,0.2867
10,3.5506,0.1,2025-11-24 18:31:32.165,41.322,4.573,4.4696,2.5438,5197153108.0,0.0,0.0,,118.6688,243.982,51.5238,59.0,22.5238,99.0,23730520064.0,23730520064.0,23730520064.0,0.3233,0.3706,0.3233,0.31
