model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
mobilenet_V1,52,configs/mobilenet_V1_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 1024, 'learning_rate': 0.1}","{'batch_size': 1024}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
33,2.5059,0.01,5.1423,2.5531,31710031872.0,0.0,237568.0,5197153108.0,118.0219,248.422,51.32,59.0,18.9,100.0,23898292224.0,23898292224.0,23898292224.0,0.5773,0.5769,0.5773,0.572
34,2.4845,0.01,4.1301,2.1187,31710044160.0,0.0,249856.0,5197153108.0,129.9056,257.52,51.85,58.0,23.925,100.0,23898292224.0,23898292224.0,23898292224.0,0.5811,0.5803,0.5811,0.5761
35,2.4685,0.01,3.9613,2.2563,31710060544.0,0.0,16384.0,5197153108.0,120.2797,253.81,52.2564,60.0,24.4359,100.0,23898292224.0,23898292224.0,23898292224.0,0.5825,0.5827,0.5825,0.5779
36,2.4584,0.01,5.0274,2.6094,31710044160.0,0.0,241664.0,5197153108.0,121.534,248.795,51.3878,58.0,20.0204,76.0,23898292224.0,23898292224.0,23898292224.0,0.5804,0.5796,0.5804,0.5759
37,2.4358,0.01,4.0704,2.1187,31710052352.0,0.0,0.0,5197153108.0,128.2306,256.489,51.375,56.0,24.9,100.0,23898292224.0,23898292224.0,23898292224.0,0.5842,0.5846,0.5842,0.5801
38,2.4243,0.01,4.452,2.05,31710089216.0,0.0,0.0,5197153108.0,125.2558,257.298,51.1628,57.0,22.6047,99.0,23898292224.0,23898292224.0,23898292224.0,0.584,0.5851,0.584,0.5799
39,2.4175,0.01,5.1586,2.4594,31710089216.0,0.0,339968.0,5197153108.0,120.8716,252.339,51.2549,59.0,20.2745,99.0,23898292224.0,23898292224.0,23898292224.0,0.5861,0.5858,0.5861,0.5816
40,2.4118,0.01,4.1188,2.2375,31710113792.0,0.0,4096.0,5197153108.0,117.3968,256.272,51.2895,57.0,27.0,99.0,23898292224.0,23898292224.0,23898292224.0,0.586,0.5877,0.586,0.5824
41,2.3969,0.01,4.1152,2.0719,31710330880.0,0.0,16384.0,5197153108.0,116.0148,251.838,51.925,60.0,22.65,99.0,23898292224.0,23898292224.0,23898292224.0,0.5867,0.586,0.5867,0.5819
42,2.3781,0.01,3.7221,2.325,31710363648.0,0.0,0.0,5197153108.0,127.7351,245.406,52.5556,59.0,25.6111,99.0,23898292224.0,23898292224.0,23898292224.0,0.5842,0.5848,0.5842,0.5795
43,2.3788,0.01,4.3051,2.025,31710408704.0,0.0,0.0,5197153108.0,118.7282,257.391,52.0,60.0,24.5714,99.0,23898292224.0,23898292224.0,23898292224.0,0.5859,0.5844,0.5859,0.581
44,2.3681,0.01,3.9228,2.2625,31710457856.0,0.0,0.0,5197153108.0,126.5688,267.223,51.3421,56.0,24.3947,100.0,23898292224.0,23898292224.0,23898292224.0,0.5897,0.5917,0.5897,0.5859
45,2.3563,0.01,4.3231,2.0094,31710482432.0,0.0,0.0,5197153108.0,119.5483,258.198,51.3095,57.0,22.381,100.0,23898292224.0,23898292224.0,23898292224.0,0.5909,0.5919,0.5909,0.5863
46,2.3477,0.01,5.3276,2.375,31710519296.0,0.0,311296.0,5197153108.0,108.4813,248.923,50.9423,58.0,18.5385,99.0,23898292224.0,23898292224.0,23898292224.0,0.5879,0.5882,0.5879,0.5841
47,2.3401,0.01,3.7247,2.325,31710552064.0,0.0,0.0,5197153108.0,130.5998,245.732,51.6944,57.0,25.9167,99.0,23898292224.0,23898292224.0,23898292224.0,0.5891,0.5926,0.5891,0.5871
48,2.3271,0.01,4.2517,2.1375,31710588928.0,0.0,294912.0,5197153108.0,126.3763,256.299,51.878,59.0,23.5366,100.0,23898292224.0,23898292224.0,23898292224.0,0.5854,0.59,0.5854,0.5828
49,2.3242,0.01,5.1296,2.4844,31710617600.0,0.0,393216.0,5197153108.0,121.6955,243.43,51.1,57.0,18.64,99.0,23898292224.0,23898292224.0,23898292224.0,0.59,0.5962,0.59,0.5878
50,2.3208,0.01,4.1797,2.0719,31710646272.0,16384.0,4096.0,5197153108.0,119.1859,258.652,51.8537,60.0,23.7073,100.0,23898292224.0,23898292224.0,23898292224.0,0.5895,0.5928,0.5895,0.586
51,2.3139,0.01,4.7898,2.55,31710887936.0,0.0,0.0,5197153108.0,122.2611,245.935,51.4468,58.0,21.0213,99.0,23898292224.0,23898292224.0,23898292224.0,0.5895,0.5926,0.5895,0.5865
52,2.2925,0.01,4.3029,2.0344,31710896128.0,0.0,0.0,5197153108.0,121.9755,254.944,51.619,59.0,23.2381,99.0,23898292224.0,23898292224.0,23898292224.0,0.593,0.5989,0.593,0.5917
53,2.2935,0.01,4.4203,1.9375,31710924800.0,0.0,327680.0,5197153108.0,117.372,259.935,50.8605,56.0,23.093,100.0,23898292224.0,23898292224.0,23898292224.0,0.587,0.591,0.587,0.5838
54,2.2869,0.01,3.649,2.3625,31710961664.0,0.0,0.0,5197153108.0,138.8744,252.324,51.9444,59.0,29.5,100.0,23898292224.0,23898292224.0,23898292224.0,0.5939,0.5967,0.5939,0.5901
55,2.2781,0.01,4.7035,2.6844,31710990336.0,0.0,16384.0,5197153108.0,112.0132,271.405,51.5217,59.0,21.3043,100.0,23898292224.0,23898292224.0,23898292224.0,0.59,0.5939,0.59,0.5868
56,2.2645,0.01,4.9327,2.5906,31711518720.0,0.0,237568.0,5197153108.0,111.8894,270.944,51.3333,59.0,19.1042,100.0,23898292224.0,23898292224.0,23898292224.0,0.5874,0.5916,0.5874,0.5852
57,2.2662,0.01,4.9687,2.5094,31711518720.0,0.0,253952.0,5197153108.0,117.2365,256.026,50.8571,57.0,21.1429,99.0,23898292224.0,23898292224.0,23898292224.0,0.5919,0.5941,0.5919,0.5882
58,2.2577,0.01,3.8176,2.25,31711739904.0,0.0,0.0,5197153108.0,117.7492,249.622,51.8378,59.0,25.5946,99.0,23898292224.0,23898292224.0,23898292224.0,0.5902,0.5948,0.5902,0.5882
59,2.247,0.01,4.0398,2.1812,31711731712.0,0.0,344064.0,5197153108.0,127.403,253.946,51.5385,57.0,26.7179,100.0,23898292224.0,23898292224.0,23898292224.0,0.586,0.5892,0.586,0.5825
60,2.2408,0.001,3.823,2.3469,31711735808.0,0.0,0.0,5197153108.0,125.6846,248.856,52.4324,60.0,26.1622,100.0,23898292224.0,23898292224.0,23898292224.0,0.5936,0.5973,0.5936,0.5912
61,2.1982,0.001,4.224,2.05,31711739904.0,0.0,0.0,5197153108.0,121.139,259.391,51.3171,57.0,23.8293,100.0,23898292224.0,23898292224.0,23898292224.0,0.6009,0.6014,0.6009,0.5985
62,2.1848,0.001,4.8267,2.5844,31711744000.0,0.0,16384.0,5197153108.0,114.1843,251.157,50.8298,56.0,20.8511,100.0,23898292224.0,23898292224.0,23898292224.0,0.6011,0.6011,0.6011,0.5983
63,2.1732,0.001,3.9006,2.2031,31711744000.0,0.0,0.0,5197153108.0,121.2924,256.409,51.2632,56.0,25.1053,99.0,23898292224.0,23898292224.0,23898292224.0,0.6015,0.6027,0.6015,0.5995
64,2.168,0.001,5.0841,2.525,31711744000.0,0.0,241664.0,5197153108.0,122.8526,253.422,51.4,59.0,19.58,99.0,23898292224.0,23898292224.0,23898292224.0,0.6035,0.6032,0.6035,0.6007
65,2.1676,0.001,3.816,2.2344,31711977472.0,0.0,0.0,5197153108.0,126.5249,261.035,52.2432,59.0,27.2432,99.0,23898292224.0,23898292224.0,23898292224.0,0.6031,0.6028,0.6031,0.6002
66,2.1648,0.001,3.7261,2.4062,31711989760.0,0.0,0.0,5197153108.0,134.4402,255.657,52.0278,59.0,27.0833,100.0,23898292224.0,23898292224.0,23898292224.0,0.601,0.6014,0.601,0.5985
67,2.1556,0.001,5.4329,2.325,31711993856.0,0.0,307200.0,5197153108.0,106.9657,260.817,50.9245,58.0,18.6604,99.0,23898292224.0,23898292224.0,23898292224.0,0.602,0.6026,0.602,0.5994
68,2.1574,0.001,3.6961,2.35,31712006144.0,339968.0,319488.0,5197153108.0,127.2292,261.685,51.8333,59.0,25.0,99.0,23898292224.0,23898292224.0,23898292224.0,0.6005,0.6,0.6005,0.5976
69,2.1567,0.001,5.238,2.4031,31712010240.0,0.0,258048.0,5197153108.0,112.6148,243.296,51.0,59.0,18.4902,99.0,23898292224.0,23898292224.0,23898292224.0,0.6038,0.6035,0.6038,0.601
70,2.1521,0.001,4.9342,2.6281,31712018432.0,0.0,237568.0,5197153108.0,118.9079,249.677,51.3125,58.0,19.1667,100.0,23898292224.0,23898292224.0,23898292224.0,0.6032,0.6041,0.6032,0.6009
71,2.1491,0.001,4.1226,2.0906,31712026624.0,0.0,0.0,5197153108.0,119.3564,251.775,51.3,58.0,25.4,99.0,23898292224.0,23898292224.0,23898292224.0,0.6021,0.6022,0.6021,0.5995
72,2.1424,0.001,4.3198,2.0625,31712043008.0,0.0,0.0,5197153108.0,118.2905,270.655,51.5952,58.0,24.7857,100.0,23898292224.0,23898292224.0,23898292224.0,0.6031,0.6037,0.6031,0.6008
73,2.1445,0.001,3.6416,2.4188,31712043008.0,0.0,344064.0,5197153108.0,135.0985,251.678,51.8,57.0,28.4857,99.0,23898292224.0,23898292224.0,23898292224.0,0.6031,0.6028,0.6031,0.6003
74,2.147,0.001,3.9206,2.2156,31712063488.0,0.0,249856.0,5197153108.0,120.9677,260.636,51.5263,57.0,27.1842,99.0,23898292224.0,23898292224.0,23898292224.0,0.6036,0.604,0.6036,0.6013
75,2.1481,0.001,4.2235,2.0344,31712088064.0,0.0,0.0,5197153108.0,119.0861,248.42,51.122,56.0,24.3902,99.0,23898292224.0,23898292224.0,23898292224.0,0.6015,0.6024,0.6015,0.5993
76,2.1444,0.001,4.9519,2.6187,31712137216.0,0.0,253952.0,5197153108.0,122.2767,256.762,51.2917,59.0,18.3333,99.0,23898292224.0,23898292224.0,23898292224.0,0.6035,0.6037,0.6035,0.6011
77,2.1429,0.001,4.848,2.6625,31712145408.0,0.0,233472.0,5197153108.0,123.8131,256.649,51.2979,58.0,22.5319,99.0,23898292224.0,23898292224.0,23898292224.0,0.6053,0.6054,0.6053,0.6028
78,2.1381,0.001,3.8878,2.2188,31712169984.0,0.0,0.0,5197153108.0,122.2184,258.312,52.0789,59.0,23.6579,100.0,23898292224.0,23898292224.0,23898292224.0,0.6055,0.6058,0.6055,0.603
79,2.1425,0.001,5.2268,2.4156,31712194560.0,0.0,241664.0,5197153108.0,113.875,246.872,50.902,57.0,19.3529,99.0,23898292224.0,23898292224.0,23898292224.0,0.6044,0.6043,0.6044,0.6019
80,2.1362,0.001,4.0807,2.1063,31712227328.0,61440.0,0.0,5197153108.0,126.0964,243.063,51.925,59.0,23.175,100.0,23898292224.0,23898292224.0,23898292224.0,0.6035,0.6039,0.6035,0.6011
81,2.1315,0.001,5.44,2.2531,31712256000.0,0.0,335872.0,5197153108.0,105.9088,266.548,50.566,56.0,18.2453,100.0,23898292224.0,23898292224.0,23898292224.0,0.604,0.6049,0.604,0.602
82,2.1373,0.001,5.1465,2.6781,31712456704.0,0.0,241664.0,5197153108.0,118.0266,243.998,51.2292,58.0,20.2083,91.0,23898292224.0,23898292224.0,23898292224.0,0.605,0.6049,0.605,0.6026
83,2.1343,0.001,4.6319,2.7062,31712497664.0,0.0,20480.0,5197153108.0,117.4181,273.003,50.8889,56.0,21.8,99.0,23898292224.0,23898292224.0,23898292224.0,0.6039,0.6044,0.6039,0.6017
84,2.1348,0.001,3.9175,2.2563,31712522240.0,0.0,0.0,5197153108.0,120.243,263.854,52.0,59.0,24.8421,100.0,23898292224.0,23898292224.0,23898292224.0,0.603,0.6036,0.603,0.6009
85,2.1312,0.001,4.8115,2.5906,31712550912.0,0.0,204800.0,5197153108.0,124.7868,254.589,51.5319,58.0,21.0,99.0,23898292224.0,23898292224.0,23898292224.0,0.6047,0.6047,0.6047,0.6025
86,2.1311,0.001,5.0271,2.5063,31712591872.0,0.0,249856.0,5197153108.0,114.5877,249.426,50.7347,56.0,19.9592,99.0,23898292224.0,23898292224.0,23898292224.0,0.606,0.6066,0.606,0.6038
87,2.1279,0.001,3.8663,2.2781,31712628736.0,0.0,0.0,5197153108.0,120.331,264.356,52.2973,59.0,25.6216,99.0,23898292224.0,23898292224.0,23898292224.0,0.6036,0.6029,0.6036,0.601
88,2.1277,0.001,4.1293,2.1031,31712657408.0,0.0,331776.0,5197153108.0,116.758,255.294,52.125,60.0,24.525,100.0,23898292224.0,23898292224.0,23898292224.0,0.6041,0.6043,0.6041,0.6017
89,2.1242,0.001,5.0312,2.5719,31712694272.0,0.0,237568.0,5197153108.0,123.7039,243.625,51.5102,59.0,20.449,99.0,23898292224.0,23898292224.0,23898292224.0,0.6046,0.6057,0.6046,0.6026
90,2.1264,0.0001,4.2778,2.0219,31712710656.0,0.0,466944.0,5197153108.0,122.3222,250.501,51.8333,59.0,23.9524,99.0,23898292224.0,23898292224.0,23898292224.0,0.6044,0.6043,0.6044,0.6018
91,2.1151,0.0001,4.3248,2.0094,31712755712.0,0.0,0.0,5197153108.0,121.9481,265.239,51.381,58.0,21.9286,100.0,23898292224.0,23898292224.0,23898292224.0,0.6054,0.6056,0.6054,0.6031
92,2.1122,0.0001,5.3278,2.3813,31712792576.0,0.0,258048.0,5197153108.0,115.6992,251.181,51.2692,59.0,20.3462,99.0,23898292224.0,23898292224.0,23898292224.0,0.6059,0.6062,0.6059,0.6036
93,2.1138,0.0001,5.2336,2.3937,31713136640.0,0.0,241664.0,5197153108.0,110.4571,248.9,51.0784,59.0,19.8039,100.0,23898292224.0,23898292224.0,23898292224.0,0.6062,0.6062,0.6062,0.6038
94,2.115,0.0001,5.5263,2.2906,31714856960.0,0.0,344064.0,5197153108.0,105.8882,258.202,50.7963,58.0,17.7222,99.0,23898292224.0,23898292224.0,23898292224.0,0.6054,0.6055,0.6054,0.603
95,2.1194,0.0001,3.7221,2.3156,31714885632.0,0.0,0.0,5197153108.0,131.5722,253.672,52.5,60.0,25.6944,100.0,23898292224.0,23898292224.0,23898292224.0,0.607,0.6072,0.607,0.6048
96,2.1157,0.0001,5.1111,2.4937,31714926592.0,0.0,241664.0,5197153108.0,116.8938,246.256,51.42,59.0,18.78,100.0,23898292224.0,23898292224.0,23898292224.0,0.6062,0.6056,0.6062,0.6036
97,2.1152,0.0001,3.7468,2.3687,31714959360.0,0.0,0.0,5197153108.0,123.8323,256.997,52.2222,59.0,25.75,99.0,23898292224.0,23898292224.0,23898292224.0,0.6065,0.6062,0.6065,0.604
98,2.1172,0.0001,4.3268,1.9875,31715000320.0,0.0,0.0,5197153108.0,119.2553,254.285,51.0238,57.0,22.7381,99.0,23898292224.0,23898292224.0,23898292224.0,0.6041,0.6038,0.6041,0.6017
99,2.1163,0.0001,4.1446,2.0656,31715311616.0,81920.0,0.0,5197153108.0,123.8019,249.695,51.5122,58.0,23.1463,99.0,23898292224.0,23898292224.0,23898292224.0,0.6047,0.6045,0.6047,0.6024
100,2.116,0.0001,4.4333,1.9438,31717801984.0,0.0,0.0,4764963848.0,93.6081,265.571,50.3023,58.0,21.2558,100.0,23898292224.0,23898292224.0,23898292224.0,0.6043,0.6044,0.6043,0.602
