epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.163,0.1,7.565,3.6688,5197153108.0,0.0,2682880.0,,94.8745,207.082,47.8533,56.0,16.7733,100.0,23411752960.0,23411752960.0,23411752960.0,0.0314,0.0301,0.0314,0.0135
2,4.7444,0.1,7.0463,3.85,5197153108.0,0.0,110592.0,,94.0027,284.154,50.5286,58.0,17.1714,100.0,23680188416.0,23680188416.0,23680188416.0,0.0863,0.0815,0.0863,0.0594
3,4.4823,0.1,6.9321,3.9125,5197153108.0,0.0,126976.0,,105.3919,283.706,52.5507,60.0,16.8261,100.0,23780851712.0,23780851712.0,23780851712.0,0.1112,0.1506,0.1112,0.0917
4,4.2891,0.1,7.1321,3.775,5197153108.0,0.0,126976.0,,103.1352,288.072,53.4648,60.0,17.4648,100.0,23780851712.0,23780851712.0,23780851712.0,0.1616,0.1665,0.1616,0.1337
5,4.122,0.1,6.8418,3.975,5197153108.0,0.0,184320.0,,103.7013,280.551,54.2206,62.0,19.0588,100.0,23780851712.0,23780851712.0,23780851712.0,0.2012,0.2231,0.2012,0.1726
6,3.9783,0.1,6.5985,4.1188,5197153108.0,0.0,221184.0,,107.3856,268.774,55.0154,63.0,17.3538,100.0,23780851712.0,23780851712.0,23780851712.0,0.2372,0.2554,0.2372,0.2126
7,3.8564,0.1,6.8307,4.1562,5197153108.0,0.0,90112.0,,108.7416,275.563,55.4265,63.0,17.4559,100.0,23780851712.0,23780851712.0,23780851712.0,0.2646,0.2903,0.2646,0.2452
8,3.7459,0.1,6.969,3.875,5197153108.0,0.0,81920.0,,112.2862,279.868,56.0,62.0,16.5362,100.0,23780851712.0,23780851712.0,23780851712.0,0.275,0.3071,0.275,0.2547
9,3.646,0.1,6.3518,4.3312,5197153108.0,0.0,110592.0,,106.2426,273.682,56.0476,63.0,18.6667,100.0,23780851712.0,23780851712.0,23780851712.0,0.3092,0.3429,0.3092,0.2953
10,3.5485,0.1,6.938,3.9062,5197153108.0,0.0,110592.0,,111.1889,290.889,56.087,64.0,16.9855,100.0,23780851712.0,23780851712.0,23780851712.0,0.3313,0.3457,0.3313,0.3099
11,3.4808,0.1,6.5319,4.125,5197153108.0,0.0,110592.0,,117.6148,286.048,56.4308,63.0,17.7692,100.0,23881515008.0,23881515008.0,23881515008.0,0.346,0.3828,0.346,0.334
12,3.4133,0.1,6.9348,3.9188,5197153108.0,0.0,110592.0,,115.7916,281.945,56.4638,63.0,17.4058,100.0,23881515008.0,23881515008.0,23881515008.0,0.3537,0.3885,0.3537,0.3395
13,3.356,0.1,6.8345,3.95,5197153108.0,0.0,110592.0,,110.7673,270.11,56.2941,63.0,18.5,100.0,23881515008.0,23881515008.0,23881515008.0,0.3551,0.4075,0.3551,0.3473
14,3.2879,0.1,7.1344,3.7812,5197153108.0,0.0,110592.0,,109.178,276.618,56.3803,63.0,17.0,100.0,23881515008.0,23881515008.0,23881515008.0,0.3954,0.4304,0.3954,0.3851
15,3.2383,0.1,6.8521,3.9937,5197153108.0,0.0,126976.0,,105.5484,278.273,56.1912,64.0,17.8529,100.0,23881515008.0,23881515008.0,23881515008.0,0.3908,0.4443,0.3908,0.3847
16,3.1968,0.1,6.5527,4.1188,5197153108.0,0.0,126976.0,,112.2986,265.701,56.4308,64.0,18.2923,100.0,23881515008.0,23881515008.0,23881515008.0,0.3974,0.453,0.3974,0.3852
17,3.151,0.1,7.0588,3.825,5197153108.0,0.0,81920.0,,101.3239,277.78,56.1143,64.0,16.4,100.0,23881515008.0,23881515008.0,23881515008.0,0.4234,0.4744,0.4234,0.4205
18,3.1102,0.1,7.0339,3.8375,5197153108.0,0.0,110592.0,,109.3415,274.544,56.1857,63.0,18.1143,100.0,23881515008.0,23881515008.0,23881515008.0,0.4212,0.472,0.4212,0.415
19,3.0786,0.1,6.8383,3.9688,5197153108.0,0.0,110592.0,,109.4777,280.272,56.2353,64.0,17.3971,100.0,23881515008.0,23881515008.0,23881515008.0,0.4257,0.4826,0.4257,0.4218
20,3.0473,0.1,6.9345,3.9375,5197153108.0,0.0,110592.0,,113.4407,286.041,56.4058,64.0,19.2609,100.0,23881515008.0,23881515008.0,23881515008.0,0.4283,0.491,0.4283,0.4256
21,3.014,0.1,7.4369,3.6313,5197153108.0,0.0,114688.0,,102.1373,264.089,56.027,64.0,18.1757,100.0,23881515008.0,23881515008.0,23881515008.0,0.451,0.4834,0.451,0.4409
22,2.9856,0.1,6.9539,4.0062,5197153108.0,0.0,126976.0,,105.1382,284.159,56.2029,64.0,19.3623,100.0,23881515008.0,23881515008.0,23881515008.0,0.4418,0.4919,0.4418,0.4347
23,2.9625,0.1,6.8533,4.1125,5197153108.0,0.0,126976.0,,107.3038,289.072,56.2353,63.0,17.6176,100.0,23881515008.0,23881515008.0,23881515008.0,0.4537,0.4937,0.4537,0.4473
24,2.9359,0.1,7.1424,3.825,5197153108.0,0.0,176128.0,,110.123,288.722,56.2113,63.0,16.8592,100.0,23881515008.0,23881515008.0,23881515008.0,0.4127,0.4923,0.4127,0.4081
25,2.9105,0.1,6.6526,4.2188,5197153108.0,0.0,208896.0,,111.6127,280.428,56.4394,64.0,18.5,100.0,23881515008.0,23881515008.0,23881515008.0,0.4731,0.5155,0.4731,0.4696
26,2.8888,0.1,6.5516,4.3375,5197153108.0,0.0,237568.0,,113.2514,274.253,56.6308,63.0,17.1077,100.0,23881515008.0,23881515008.0,23881515008.0,0.443,0.51,0.443,0.442
27,2.8701,0.1,6.753,4.0375,5197153108.0,0.0,110592.0,,111.7839,274.74,56.6866,63.0,18.8507,100.0,23881515008.0,23881515008.0,23881515008.0,0.4743,0.5028,0.4743,0.4666
28,2.8531,0.1,7.1528,3.775,5197153108.0,0.0,110592.0,,105.9337,282.795,56.4085,64.0,18.169,100.0,23881515008.0,23881515008.0,23881515008.0,0.4489,0.5164,0.4489,0.4498
29,2.8327,0.1,6.534,4.1312,5197153108.0,0.0,110592.0,,112.4054,267.708,56.7077,63.0,16.1385,100.0,23881515008.0,23881515008.0,23881515008.0,0.4932,0.5262,0.4932,0.4847
30,2.8209,0.01,6.9626,3.9125,5197153108.0,0.0,110592.0,,105.8786,274.308,56.2609,63.0,17.3768,100.0,23881515008.0,23881515008.0,23881515008.0,0.4658,0.5263,0.4658,0.4698
31,2.622,0.01,7.0587,3.8312,5197153108.0,0.0,110592.0,,105.2473,276.342,56.3714,63.0,15.4571,100.0,23881515008.0,23881515008.0,23881515008.0,0.5646,0.5665,0.5646,0.5606
32,2.5491,0.01,7.0567,3.8375,5197153108.0,0.0,110592.0,,110.3002,287.844,56.4571,63.0,16.1143,100.0,23881515008.0,23881515008.0,23881515008.0,0.5724,0.5731,0.5724,0.5687
33,2.5174,0.01,6.9532,4.1188,5197153108.0,0.0,159744.0,,103.911,269.801,55.9855,64.0,18.2029,100.0,23881515008.0,23881515008.0,23881515008.0,0.5735,0.5776,0.5735,0.5711
34,2.4918,0.01,6.8861,3.9375,5197153108.0,0.0,253952.0,,106.3533,264.416,56.1912,64.0,18.2647,100.0,23881515008.0,23881515008.0,23881515008.0,0.5746,0.5765,0.5746,0.5711
35,2.4767,0.01,6.7352,4.0625,5197153108.0,0.0,81920.0,,104.2483,272.627,56.3284,63.0,16.9254,100.0,23881515008.0,23881515008.0,23881515008.0,0.5779,0.5781,0.5779,0.5739
36,2.4593,0.01,6.5347,4.2,5197153108.0,0.0,110592.0,,116.166,290.545,56.5231,62.0,18.2462,100.0,23881515008.0,23881515008.0,23881515008.0,0.5794,0.5814,0.5794,0.5752
37,2.4514,0.01,6.6535,4.05,5197153108.0,0.0,110592.0,,112.9481,292.801,56.3636,63.0,17.9545,100.0,23881515008.0,23881515008.0,23881515008.0,0.5834,0.5849,0.5834,0.58
38,2.4299,0.01,6.9803,4.0438,5197153108.0,0.0,110592.0,,108.0869,292.795,56.1884,63.0,17.2174,100.0,23881515008.0,23881515008.0,23881515008.0,0.5806,0.5842,0.5806,0.5776
39,2.4208,0.01,6.8865,4.075,5197153108.0,0.0,110592.0,,109.512,276.866,56.3971,63.0,17.0,100.0,23881515008.0,23881515008.0,23881515008.0,0.5824,0.5849,0.5824,0.5775
40,2.4049,0.01,6.8409,3.9562,5197153108.0,0.0,126976.0,,110.7533,276.749,56.6176,64.0,17.0735,100.0,23881515008.0,23881515008.0,23881515008.0,0.5822,0.5863,0.5822,0.5791
41,2.4019,0.01,6.5586,4.1188,5197153108.0,0.0,126976.0,,112.3008,291.591,56.6308,64.0,20.5538,100.0,23881515008.0,23881515008.0,23881515008.0,0.5873,0.5899,0.5873,0.5838
42,2.3915,0.01,7.2347,3.7687,5197153108.0,0.0,176128.0,,107.1491,283.55,56.375,65.0,17.875,100.0,23881515008.0,23881515008.0,23881515008.0,0.5871,0.5917,0.5871,0.5843
43,2.3768,0.01,6.4725,4.3375,5197153108.0,0.0,196608.0,,113.5167,287.513,56.5781,64.0,18.8281,100.0,23881515008.0,23881515008.0,23881515008.0,0.586,0.5911,0.586,0.5837
44,2.3711,0.01,7.2358,3.7313,5197153108.0,0.0,196608.0,,108.1316,258.493,56.2778,64.0,15.6389,100.0,23881515008.0,23881515008.0,23881515008.0,0.5859,0.591,0.5859,0.5841
45,2.3578,0.01,6.8356,4.0062,5197153108.0,0.0,90112.0,,114.404,281.164,56.5882,63.0,19.4265,100.0,23881515008.0,23881515008.0,23881515008.0,0.5893,0.5918,0.5893,0.5856
46,2.3548,0.01,7.1582,3.8312,5197153108.0,0.0,110592.0,,106.9503,284.999,56.2113,65.0,16.9437,99.0,23881515008.0,23881515008.0,23881515008.0,0.5913,0.5949,0.5913,0.5884
47,2.3448,0.01,7.0349,3.8375,5197153108.0,0.0,126976.0,,100.8862,269.623,56.1857,64.0,16.5429,100.0,23881515008.0,23881515008.0,23881515008.0,0.5878,0.5905,0.5878,0.5845
48,2.3352,0.01,6.9726,3.925,5197153108.0,0.0,131072.0,,107.5734,292.984,56.3768,64.0,16.7536,100.0,23881515008.0,23881515008.0,23881515008.0,0.5928,0.5949,0.5928,0.5887
49,2.3291,0.01,7.1442,3.7687,5197153108.0,0.0,114688.0,,110.0399,291.93,56.4789,64.0,17.8592,100.0,23881515008.0,23881515008.0,23881515008.0,0.589,0.594,0.589,0.5868
50,2.3239,0.01,7.3353,3.675,5197153108.0,0.0,110592.0,,101.158,286.374,56.0274,64.0,16.1644,100.0,23881515008.0,23881515008.0,23881515008.0,0.5855,0.5915,0.5855,0.5829
51,2.318,0.01,6.7352,4.1125,5197153108.0,0.0,110592.0,,111.025,281.034,56.3582,63.0,17.806,100.0,23881515008.0,23881515008.0,23881515008.0,0.5906,0.5974,0.5906,0.5887
52,2.302,0.01,7.038,3.8375,5197153108.0,0.0,86016.0,,109.8765,278.417,56.2,64.0,18.8714,100.0,23881515008.0,23881515008.0,23881515008.0,0.5909,0.5964,0.5909,0.5878
53,2.2931,0.01,6.9959,4.0125,5197153108.0,0.0,204800.0,,117.1793,290.491,56.7101,64.0,18.5507,100.0,23881515008.0,23881515008.0,23881515008.0,0.5914,0.5963,0.5914,0.5887
54,2.2909,0.01,6.8356,4.15,5197153108.0,0.0,172032.0,,105.3549,291.401,56.2353,64.0,19.3382,100.0,23881515008.0,23881515008.0,23881515008.0,0.5886,0.5944,0.5886,0.5873
55,2.2834,0.01,7.0565,3.8813,5197153108.0,0.0,282624.0,,108.6338,294.728,56.5286,64.0,18.8429,100.0,23881515008.0,23881515008.0,23881515008.0,0.5895,0.5978,0.5895,0.5886
56,2.2719,0.01,7.0371,3.825,5197153108.0,0.0,163840.0,,101.085,294.504,56.2429,63.0,17.9,100.0,23881515008.0,23881515008.0,23881515008.0,0.5928,0.5968,0.5928,0.5901
57,2.2671,0.01,6.772,4.1813,5197153108.0,0.0,110592.0,,115.588,294.058,56.7313,64.0,18.2537,100.0,23881515008.0,23881515008.0,23881515008.0,0.59,0.5969,0.59,0.5879
58,2.2587,0.01,6.9524,3.9,5197153108.0,0.0,110592.0,,109.3782,273.088,56.8116,63.0,16.4928,100.0,23881515008.0,23881515008.0,23881515008.0,0.5934,0.5982,0.5934,0.5905
59,2.2581,0.01,6.779,4.2062,5197153108.0,0.0,110592.0,,105.8792,271.277,56.6418,64.0,18.4925,100.0,23881515008.0,23881515008.0,23881515008.0,0.5955,0.6028,0.5955,0.5941
60,2.244,0.001,6.7948,4.175,5197153108.0,0.0,110592.0,,104.8723,282.8,56.5075,64.0,19.6269,100.0,23881515008.0,23881515008.0,23881515008.0,0.5886,0.6001,0.5886,0.5888
61,2.1961,0.001,6.8474,3.9438,5197153108.0,0.0,110592.0,,109.9315,279.179,56.5588,63.0,17.25,100.0,23881515008.0,23881515008.0,23881515008.0,0.6042,0.6055,0.6042,0.602
62,2.18,0.001,6.7622,4.175,5197153108.0,0.0,110592.0,,103.0177,271.96,56.4478,63.0,16.2239,100.0,23881515008.0,23881515008.0,23881515008.0,0.6035,0.6056,0.6035,0.6014
63,2.1796,0.001,6.4544,4.3563,5197153108.0,0.0,131072.0,,115.2234,289.795,56.6406,64.0,18.6875,100.0,23881515008.0,23881515008.0,23881515008.0,0.6064,0.6088,0.6064,0.6045
64,2.1707,0.001,7.2588,3.7188,5197153108.0,0.0,126976.0,,101.6071,277.598,56.1111,63.0,17.5972,100.0,23881515008.0,23881515008.0,23881515008.0,0.603,0.6057,0.603,0.6011
65,2.1709,0.001,7.3339,3.6812,5197153108.0,0.0,81920.0,,101.2684,277.317,56.1096,63.0,17.7397,100.0,23881515008.0,23881515008.0,23881515008.0,0.602,0.6041,0.602,0.5999
66,2.1661,0.001,7.0544,3.9312,5197153108.0,0.0,110592.0,,100.9929,279.358,56.1286,64.0,15.8571,100.0,23881515008.0,23881515008.0,23881515008.0,0.6052,0.6075,0.6052,0.6032
67,2.1641,0.001,7.2376,3.8687,5197153108.0,0.0,110592.0,,103.165,285.241,56.1111,63.0,17.1111,100.0,23881515008.0,23881515008.0,23881515008.0,0.6041,0.6064,0.6041,0.6023
68,2.1686,0.001,6.8794,4.1437,5197153108.0,0.0,110592.0,,103.0404,294.181,55.9853,63.0,16.9706,100.0,23881515008.0,23881515008.0,23881515008.0,0.6028,0.6051,0.6028,0.6011
69,2.1545,0.001,6.8358,3.9312,5197153108.0,0.0,126976.0,,108.6852,279.975,56.2059,64.0,17.4853,100.0,23881515008.0,23881515008.0,23881515008.0,0.6058,0.6081,0.6058,0.604
70,2.1521,0.001,6.7358,4.0438,5197153108.0,0.0,126976.0,,114.7444,283.805,56.4328,63.0,18.209,100.0,23881515008.0,23881515008.0,23881515008.0,0.6032,0.6051,0.6032,0.6011
71,2.1526,0.001,6.9725,3.8625,5197153108.0,0.0,192512.0,,106.1667,279.267,56.3188,64.0,17.6232,100.0,23881515008.0,23881515008.0,23881515008.0,0.604,0.6069,0.604,0.6025
72,2.154,0.001,6.9349,3.8813,5197153108.0,0.0,237568.0,,107.8243,293.949,56.1159,63.0,17.7101,100.0,23881515008.0,23881515008.0,23881515008.0,0.6034,0.6059,0.6034,0.6016
73,2.1511,0.001,6.7588,4.1437,5197153108.0,0.0,106496.0,,105.6892,283.547,56.4627,63.0,17.1194,100.0,23881515008.0,23881515008.0,23881515008.0,0.6048,0.6085,0.6048,0.6036
74,2.144,0.001,6.5543,4.2938,5197153108.0,0.0,110592.0,,107.7789,277.987,56.2154,62.0,19.6462,100.0,23881515008.0,23881515008.0,23881515008.0,0.6062,0.6096,0.6062,0.6049
75,2.1466,0.001,6.6368,4.075,5197153108.0,0.0,110592.0,,111.6248,282.999,56.5909,64.0,17.3485,100.0,23881515008.0,23881515008.0,23881515008.0,0.6051,0.608,0.6051,0.6032
76,2.1452,0.001,6.4439,4.3937,5197153108.0,0.0,81920.0,,117.1431,294.284,56.75,64.0,20.2656,99.0,23881515008.0,23881515008.0,23881515008.0,0.6052,0.6083,0.6052,0.6034
77,2.1475,0.001,7.0762,3.8125,5197153108.0,0.0,106496.0,,105.8362,289.219,56.2714,64.0,16.2429,100.0,23881515008.0,23881515008.0,23881515008.0,0.6038,0.606,0.6038,0.6018
78,2.1464,0.001,6.7541,4.0438,5197153108.0,0.0,110592.0,,109.3568,279.934,56.6119,64.0,17.0746,100.0,23881515008.0,23881515008.0,23881515008.0,0.6059,0.609,0.6059,0.6043
79,2.1437,0.001,6.7025,4.1312,5197153108.0,0.0,110592.0,,106.0846,280.336,56.7576,63.0,17.6667,100.0,23881515008.0,23881515008.0,23881515008.0,0.6028,0.6065,0.6028,0.6016
80,2.1429,0.001,6.6531,4.225,5197153108.0,0.0,110592.0,,112.1828,273.483,56.8636,63.0,18.3636,100.0,23881515008.0,23881515008.0,23881515008.0,0.6032,0.6067,0.6032,0.6016
81,2.136,0.001,7.2543,3.7313,5197153108.0,0.0,262144.0,,104.8258,286.665,56.4861,64.0,17.0417,100.0,23881515008.0,23881515008.0,23881515008.0,0.603,0.6067,0.603,0.6016
82,2.1364,0.001,6.8353,3.9562,5197153108.0,0.0,126976.0,,115.4249,287.685,56.7059,64.0,17.9706,99.0,23881515008.0,23881515008.0,23881515008.0,0.6045,0.6076,0.6045,0.603
83,2.1297,0.001,7.1365,3.8188,5197153108.0,0.0,81920.0,,108.813,273.86,56.3944,64.0,17.2676,100.0,23881515008.0,23881515008.0,23881515008.0,0.6049,0.6081,0.6049,0.6034
84,2.1359,0.001,6.5561,4.3063,5197153108.0,0.0,135168.0,,114.9519,289.867,56.6462,64.0,20.4615,100.0,23881515008.0,23881515008.0,23881515008.0,0.607,0.6106,0.607,0.6054
85,2.1297,0.001,6.8841,3.9562,5197153108.0,0.0,233472.0,,113.9855,283.966,56.6912,63.0,17.25,100.0,23881515008.0,23881515008.0,23881515008.0,0.605,0.6076,0.605,0.6034
86,2.1302,0.001,7.0559,3.8188,5197153108.0,0.0,110592.0,,104.8544,293.204,56.3,64.0,18.0429,100.0,23881515008.0,23881515008.0,23881515008.0,0.6036,0.6065,0.6036,0.6022
87,2.1278,0.001,6.6448,4.1312,5197153108.0,0.0,110592.0,,110.9642,298.002,56.4242,63.0,17.6364,100.0,23881515008.0,23881515008.0,23881515008.0,0.604,0.6082,0.604,0.603
88,2.1301,0.001,6.8379,3.9562,5197153108.0,0.0,110592.0,,113.5906,275.846,56.3235,63.0,19.8529,100.0,23881515008.0,23881515008.0,23881515008.0,0.6043,0.6072,0.6043,0.6028
89,2.1243,0.001,7.0552,3.8188,5197153108.0,0.0,126976.0,,102.1089,281.546,56.1143,64.0,17.6143,100.0,23881515008.0,23881515008.0,23881515008.0,0.6057,0.6092,0.6057,0.6044
90,2.1185,0.0001,7.041,3.8438,5197153108.0,0.0,196608.0,,104.0588,265.55,56.0429,63.0,15.9,100.0,23881515008.0,23881515008.0,23881515008.0,0.6027,0.6056,0.6027,0.6012
91,2.1291,0.0001,6.7364,4.1813,5197153108.0,0.0,221184.0,,108.3873,266.624,56.0746,63.0,17.0597,100.0,23881515008.0,23881515008.0,23881515008.0,0.6039,0.6066,0.6039,0.6024
92,2.1177,0.0001,6.8368,3.9688,5197153108.0,0.0,126976.0,,111.8804,291.454,56.5588,63.0,18.0,100.0,23881515008.0,23881515008.0,23881515008.0,0.6039,0.6071,0.6039,0.6026
93,2.1168,0.0001,6.7357,4.1688,5197153108.0,0.0,110592.0,,111.0945,291.85,56.2537,64.0,17.7164,100.0,23881515008.0,23881515008.0,23881515008.0,0.6049,0.6078,0.6049,0.6035
94,2.1121,0.0001,7.1962,3.7437,5197153108.0,0.0,110592.0,,107.4643,278.514,56.3521,63.0,17.2958,100.0,23881515008.0,23881515008.0,23881515008.0,0.6029,0.6057,0.6029,0.6014
95,2.1127,0.0001,7.294,3.7437,5197153108.0,0.0,110592.0,,108.1983,294.702,56.3472,64.0,18.9444,100.0,23881515008.0,23881515008.0,23881515008.0,0.6053,0.6077,0.6053,0.6037
96,2.1171,0.0001,6.7574,3.9875,5197153108.0,0.0,110592.0,,113.1022,264.018,56.7164,63.0,18.2985,100.0,23881515008.0,23881515008.0,23881515008.0,0.6055,0.608,0.6055,0.604
97,2.1183,0.0001,7.0385,3.8563,5197153108.0,0.0,106496.0,,107.8179,270.782,56.4571,63.0,16.1143,100.0,23881515008.0,23881515008.0,23881515008.0,0.605,0.6079,0.605,0.6035
98,2.1203,0.0001,7.0677,3.8312,5197153108.0,0.0,212992.0,,107.9915,273.245,56.6571,63.0,15.8714,100.0,23881515008.0,23881515008.0,23881515008.0,0.6056,0.6078,0.6056,0.6039
