epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.163,0.1,2025-11-28 03:25:48.667,43.361,5.213,5.147,2.8156,5197153108.0,528384.0,507904.0,,104.1614,275.287,49.44,57.0,20.18,99.0,23418044416.0,23418044416.0,23418044416.0,0.0314,0.0301,0.0314,0.0135
2,4.7444,0.1,2025-11-28 03:26:34.856,40.971,3.085,3.0624,2.3156,5197153108.0,4096.0,221184.0,,131.9456,277.528,52.3,60.0,35.7,100.0,23699062784.0,23699062784.0,23699062784.0,0.0863,0.0815,0.0863,0.0594
3,4.4823,0.1,2025-11-28 03:27:15.909,37.968,3.175,3.1523,2.2594,5197153108.0,0.0,0.0,,134.0772,270.089,52.8065,62.0,31.4839,100.0,23799726080.0,23799726080.0,23799726080.0,0.1112,0.1506,0.1112,0.0917
4,4.2891,0.1,2025-11-28 03:27:56.427,37.348,3.289,3.2659,2.325,5197153108.0,339968.0,438272.0,,133.8933,269.51,52.7742,61.0,33.9677,100.0,23799726080.0,23799726080.0,23799726080.0,0.1616,0.1665,0.1616,0.1337
5,4.122,0.1,2025-11-28 03:28:37.565,37.85,3.295,3.2028,2.9844,5197153108.0,0.0,4096.0,,132.4598,260.555,52.9,62.0,30.6333,99.0,23799726080.0,23799726080.0,23799726080.0,0.2012,0.2231,0.2012,0.1726
6,3.9783,0.1,2025-11-28 03:29:17.313,36.447,2.876,2.8531,2.4656,5197153108.0,0.0,0.0,,138.647,273.43,53.2143,61.0,34.3929,100.0,23799726080.0,23799726080.0,23799726080.0,0.2372,0.2554,0.2372,0.2126
7,3.8564,0.1,2025-11-28 03:29:56.167,35.984,3.471,3.3848,2.8969,5197153108.0,4096.0,278528.0,,124.8284,272.027,52.0625,59.0,30.9062,99.0,23799726080.0,23799726080.0,23799726080.0,0.2646,0.2903,0.2646,0.2452
8,3.7459,0.1,2025-11-28 03:30:36.677,37.039,3.296,3.2725,2.3594,5197153108.0,0.0,425984.0,,136.8977,270.247,52.7097,61.0,30.8065,100.0,23799726080.0,23799726080.0,23799726080.0,0.275,0.3071,0.275,0.2547
9,3.646,0.1,2025-11-28 03:31:17.644,37.671,5.187,5.1037,3.0063,5197153108.0,0.0,385024.0,,106.4027,272.491,50.7347,60.0,19.2041,99.0,23801823232.0,23801823232.0,23801823232.0,0.3092,0.3429,0.3092,0.2953
10,3.5485,0.1,2025-11-28 03:31:59.401,36.57,3.093,3.0703,2.5031,5197153108.0,0.0,507904.0,,127.81,258.795,52.8621,61.0,31.069,100.0,23801823232.0,23801823232.0,23801823232.0,0.3313,0.3457,0.3313,0.3099
11,3.4808,0.1,2025-11-28 03:32:39.917,37.423,5.468,5.3808,2.8406,5197153108.0,0.0,380928.0,,107.2546,270.749,50.2692,57.0,18.9231,99.0,23902486528.0,23902486528.0,23902486528.0,0.346,0.3828,0.346,0.334
12,3.4133,0.1,2025-11-28 03:33:22.177,36.785,2.857,2.8347,2.4375,5197153108.0,0.0,249856.0,,142.1803,275.089,53.5714,62.0,34.9286,100.0,23902486528.0,23902486528.0,23902486528.0,0.3537,0.3885,0.3537,0.3395
13,3.356,0.1,2025-11-28 03:34:01.660,36.632,3.358,3.2729,2.9781,5197153108.0,0.0,159744.0,,133.1929,260.604,52.4194,59.0,29.3226,99.0,23902486528.0,23902486528.0,23902486528.0,0.3551,0.4075,0.3551,0.3473
