epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2841,0.1,2025-11-24 12:12:24.335,105.981,3.932,3.9184,4.3937,1277886196.0,0.0,21237760.0,,261.9882,339.328,60.4211,65.0,71.1053,100.0,9052553216.0,9052553216.0,9052553216.0,0.0143,0.0018,0.0143,0.0027
2,5.1043,0.1,2025-11-24 12:14:11.642,103.374,3.589,3.566,4.0312,1277886196.0,0.0,274432.0,,285.3137,341.191,61.8857,66.0,79.5714,100.0,9052553216.0,9052553216.0,9052553216.0,0.0281,0.0117,0.0281,0.0115
3,4.9662,0.1,2025-11-24 12:15:58.304,103.074,3.599,3.5776,3.9219,1277886196.0,0.0,430080.0,,282.5954,341.448,62.0286,66.0,79.1429,100.0,9052553216.0,9052553216.0,9052553216.0,0.0421,0.0298,0.0421,0.0238
4,4.827,0.1,2025-11-24 12:17:45.602,103.7,3.797,3.7747,4.4688,1277886196.0,0.0,36864.0,,270.5859,339.311,61.5946,66.0,75.4054,100.0,9052553216.0,9052553216.0,9052553216.0,0.069,0.0625,0.069,0.0449
5,4.6685,0.1,2025-11-24 12:19:33.079,103.673,3.791,3.7694,4.4344,1277886196.0,0.0,421888.0,,273.2055,342.761,61.7297,66.0,76.4054,100.0,9052553216.0,9052553216.0,9052553216.0,0.0521,0.049,0.0521,0.0312
6,4.5305,0.1,2025-11-24 12:21:20.481,103.618,3.817,3.7943,3.6969,1277886196.0,0.0,159744.0,,272.8242,336.877,61.8108,66.0,75.2432,100.0,9052553216.0,9052553216.0,9052553216.0,0.0807,0.0936,0.0807,0.0587
7,4.4329,0.1,2025-11-24 12:23:07.880,103.581,3.614,3.591,3.9062,1277886196.0,0.0,311296.0,,281.5446,337.337,62.4286,66.0,81.6857,100.0,9052553216.0,9052553216.0,9052553216.0,0.0901,0.1067,0.0901,0.0653
8,4.3672,0.1,2025-11-24 12:24:54.902,103.408,3.607,3.5844,3.9219,1277886196.0,0.0,0.0,,282.5759,338.808,62.7714,67.0,80.4,100.0,9052553216.0,9052553216.0,9052553216.0,0.0771,0.1162,0.0771,0.06
9,4.3014,0.1,2025-11-24 12:26:42.156,103.647,3.708,3.6862,4.5875,1277886196.0,0.0,4096.0,,274.8264,343.606,62.4722,67.0,77.1667,100.0,9052553216.0,9052553216.0,9052553216.0,0.0916,0.1195,0.0916,0.0711
10,4.2382,0.1,2025-11-24 12:28:29.436,103.572,3.594,3.5707,3.8937,1277886196.0,0.0,270336.0,,277.5131,343.127,62.5143,67.0,78.1429,100.0,9052553216.0,9052553216.0,9052553216.0,0.1676,0.1957,0.1676,0.1404
11,4.1941,0.1,2025-11-24 12:30:17.027,103.997,3.737,3.7143,4.0969,1277886196.0,0.0,28672.0,,271.9765,344.81,61.6944,66.0,78.0,100.0,9052553216.0,9052553216.0,9052553216.0,0.0568,0.1129,0.0568,0.0424
12,4.1456,0.1,2025-11-24 12:32:04.189,103.425,3.799,3.7756,4.4844,1277886196.0,0.0,286720.0,,270.0248,341.874,61.3784,66.0,75.3784,100.0,9086107648.0,9086107648.0,9086107648.0,0.1352,0.1838,0.1352,0.1153
13,4.122,0.1,2025-11-24 12:33:51.615,103.627,3.695,3.6717,4.1281,1277886196.0,0.0,303104.0,,270.8602,343.928,61.6667,66.0,75.1111,100.0,9086107648.0,9086107648.0,9086107648.0,0.1183,0.175,0.1183,0.103
14,4.0878,0.1,2025-11-24 12:35:38.880,103.57,3.689,3.6675,4.6094,1277886196.0,0.0,339968.0,,269.2461,340.822,61.6389,66.0,76.8056,100.0,9086107648.0,9086107648.0,9086107648.0,0.0994,0.1651,0.0994,0.0838
