epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2169,0.1,2025-11-24 14:56:14.667,115.403,4.384,4.2885,4.225,1277886196.0,1515520.0,0.0,,250.8548,330.889,57.7857,62.0,69.381,99.0,9018998784.0,9018998784.0,9018998784.0,0.0184,0.0027,0.0184,0.0033
2,5.0668,0.1,2025-11-24 14:58:18.406,119.387,4.723,4.623,4.7719,1277886196.0,0.0,417792.0,,235.744,330.493,57.3953,62.0,64.814,99.0,9018998784.0,9018998784.0,9018998784.0,0.0338,0.0124,0.0338,0.013
3,4.93,0.1,2025-11-24 15:00:21.484,118.356,4.501,4.4054,4.2625,1277886196.0,0.0,237568.0,,239.0252,330.432,57.5854,62.0,66.6585,99.0,9018998784.0,9018998784.0,9018998784.0,0.0482,0.029,0.0482,0.0237
4,4.7796,0.1,2025-11-24 15:02:21.862,115.846,3.946,3.9099,3.9813,1277886196.0,0.0,4096.0,,262.1876,334.801,58.3158,62.0,72.6842,99.0,9086107648.0,9086107648.0,9086107648.0,0.0636,0.0535,0.0636,0.0429
5,4.6433,0.1,2025-11-24 15:04:20.831,115.022,3.93,3.8314,4.4688,1277886196.0,0.0,405504.0,,268.5302,335.956,59.4595,63.0,76.6486,99.0,9086107648.0,9086107648.0,9086107648.0,0.0835,0.0642,0.0835,0.056
6,4.5199,0.1,2025-11-24 15:06:23.454,118.692,3.845,3.807,4.0969,1277886196.0,0.0,339968.0,,271.9664,333.312,59.2703,63.0,77.973,99.0,9086107648.0,9086107648.0,9086107648.0,0.0995,0.1072,0.0995,0.0727
7,4.4049,0.1,2025-11-24 15:08:23.087,115.818,4.979,4.9204,4.85,1277886196.0,0.0,16384.0,,226.8368,328.638,57.0217,62.0,62.8261,98.0,9086107648.0,9086107648.0,9086107648.0,0.1003,0.1339,0.1003,0.0724
8,4.3222,0.1,2025-11-24 15:10:23.957,115.864,4.351,4.3135,4.3094,1277886196.0,0.0,16384.0,,255.2594,334.237,58.0714,63.0,70.0714,99.0,9086107648.0,9086107648.0,9086107648.0,0.1229,0.1447,0.1229,0.0939
9,4.2693,0.1,2025-11-24 15:12:26.863,118.555,3.955,3.918,3.9469,1277886196.0,0.0,20480.0,,261.9563,334.388,57.9737,62.0,75.3684,99.0,9086107648.0,9086107648.0,9086107648.0,0.113,0.137,0.113,0.0874
10,4.2185,0.1,2025-11-24 15:14:30.937,120.145,4.232,4.2059,3.8687,1277886196.0,0.0,0.0,,245.1731,333.876,57.5385,62.0,70.359,100.0,9086107648.0,9086107648.0,9086107648.0,0.1362,0.1709,0.1362,0.1082
