epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,4.799,0.1,2025-11-22 14:38:55.919,56.266,3.616,3.593,3.3219,2760595268.0,0.0,0.0,,155.0308,292.84,52.0286,60.0,40.4571,100.0,20136001536.0,20136001536.0,20136001536.0,0.1061,0.1092,0.1061,0.0785
2,4.2876,0.1,2025-11-22 14:39:53.314,53.778,3.074,3.0513,2.9594,2760595268.0,0.0,434176.0,,190.3376,297.447,53.7333,61.0,45.1333,100.0,20136001536.0,20136001536.0,20136001536.0,0.187,0.1888,0.187,0.1552
3,4.0422,0.1,2025-11-22 14:40:49.864,53.476,3.197,3.1741,3.6531,2760595268.0,0.0,135168.0,,159.9894,298.659,53.4516,61.0,41.6129,100.0,20136001536.0,20136001536.0,20136001536.0,0.2217,0.2444,0.2217,0.1976
4,3.8844,0.1,2025-11-22 14:41:47.086,54.024,3.479,3.4562,3.3719,2760595268.0,0.0,282624.0,,164.362,297.308,53.4412,61.0,40.3235,100.0,20136001536.0,20136001536.0,20136001536.0,0.2565,0.2726,0.2565,0.2336
5,3.7767,0.1,2025-11-22 14:42:44.446,53.88,2.903,2.8798,3.1562,2760595268.0,0.0,0.0,,187.6598,308.635,54.7857,62.0,48.5357,100.0,20136001536.0,20136001536.0,20136001536.0,0.2797,0.3084,0.2797,0.2571
6,3.7052,0.1,2025-11-22 14:43:40.649,53.3,2.8,2.7767,3.2531,2760595268.0,0.0,0.0,,185.9965,308.329,55.1481,62.0,52.4444,100.0,20136001536.0,20136001536.0,20136001536.0,0.2835,0.3318,0.2835,0.2699
7,3.6495,0.1,2025-11-22 14:44:37.166,53.718,3.173,3.1505,3.7,2760595268.0,0.0,122880.0,,169.3115,298.761,54.0323,60.0,43.7419,100.0,20136001536.0,20136001536.0,20136001536.0,0.2887,0.3527,0.2887,0.2767
8,3.6112,0.1,2025-11-22 14:45:34.387,54.047,3.38,3.3577,3.4531,2760595268.0,0.0,270336.0,,160.1072,283.542,54.0,60.0,40.1212,100.0,20136001536.0,20136001536.0,20136001536.0,0.3148,0.3536,0.3148,0.3019
9,3.5741,0.1,2025-11-22 14:46:31.311,53.544,3.395,3.3725,3.4375,2760595268.0,0.0,81920.0,,163.1272,305.318,54.2121,62.0,42.1212,100.0,20136001536.0,20136001536.0,20136001536.0,0.3259,0.3638,0.3259,0.3119
10,3.5472,0.1,2025-11-22 14:47:28.366,53.66,2.772,2.75,3.2031,2760595268.0,0.0,0.0,,194.2416,298.47,55.1111,61.0,52.7037,100.0,20136001536.0,20136001536.0,20136001536.0,0.3459,0.3794,0.3459,0.3246
