epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,4.8159,0.1,2025-11-27 08:05:58.125,67.143,6.613,6.5636,5.1875,2760595268.0,0.0,1904640.0,,111.9718,268.128,51.5231,59.0,24.8462,99.0,19223740416.0,19223740416.0,19223740416.0,0.1013,0.107,0.1013,0.077
2,4.3264,0.1,2025-11-27 08:07:06.920,62.182,6.546,6.4991,4.9437,2760595268.0,0.0,135168.0,,129.708,257.09,56.0156,63.0,25.4844,99.0,19223740416.0,19223740416.0,19223740416.0,0.1651,0.1831,0.1651,0.1401
3,4.072,0.1,2025-11-27 08:08:15.315,61.849,6.229,6.182,5.3688,2760595268.0,0.0,135168.0,,131.8469,280.559,57.5902,64.0,27.0328,99.0,19257294848.0,19257294848.0,19257294848.0,0.2084,0.2403,0.2084,0.1876
4,3.9085,0.1,2025-11-27 08:09:23.512,61.968,6.31,6.2637,5.2062,2760595268.0,0.0,155648.0,,128.6606,279.272,58.4194,65.0,26.6774,99.0,19257294848.0,19257294848.0,19257294848.0,0.25,0.265,0.25,0.226
5,3.7973,0.1,2025-11-27 08:10:32.094,62.272,6.42,6.3741,5.0875,2760595268.0,0.0,188416.0,,129.94,286.474,58.7619,66.0,26.3175,99.0,20029046784.0,20029046784.0,20029046784.0,0.2809,0.3188,0.2809,0.2613
6,3.7244,0.1,2025-11-27 08:11:40.378,61.864,5.998,5.9511,5.1437,2760595268.0,0.0,135168.0,,136.938,285.427,59.2881,66.0,27.4576,99.0,20029046784.0,20029046784.0,20029046784.0,0.2633,0.3107,0.2633,0.2449
7,3.6646,0.1,2025-11-27 08:12:48.129,61.752,6.303,6.2501,5.25,2760595268.0,0.0,135168.0,,132.1018,274.331,59.4839,67.0,27.7581,99.0,20029046784.0,20029046784.0,20029046784.0,0.2846,0.3195,0.2846,0.2632
8,3.6326,0.1,2025-11-27 08:13:56.569,62.138,6.52,6.4726,4.9938,2760595268.0,0.0,294912.0,,131.7889,261.733,59.5781,66.0,25.6875,99.0,20029046784.0,20029046784.0,20029046784.0,0.3152,0.3425,0.3152,0.2952
9,3.5911,0.1,2025-11-27 08:15:04.953,61.863,6.629,6.551,4.9313,2760595268.0,0.0,135168.0,,132.3271,274.24,59.6615,66.0,25.3231,100.0,20029046784.0,20029046784.0,20029046784.0,0.3095,0.3498,0.3095,0.2972
10,3.5664,0.1,2025-11-27 08:16:13.521,61.94,6.051,6.0044,5.1312,2760595268.0,0.0,135168.0,,138.6838,270.37,60.2881,67.0,28.6441,99.0,20029046784.0,20029046784.0,20029046784.0,0.3131,0.3633,0.3131,0.2997
11,3.5347,0.1,2025-11-27 08:17:21.517,61.945,6.297,6.2501,4.85,2760595268.0,0.0,135168.0,,129.78,285.628,59.9032,67.0,26.1935,100.0,20029046784.0,20029046784.0,20029046784.0,0.3265,0.3726,0.3265,0.3117
12,3.5117,0.1,2025-11-27 08:18:30.362,62.548,6.308,6.2614,5.1625,2760595268.0,0.0,151552.0,,136.0578,284.224,60.1452,67.0,26.1613,99.0,20029046784.0,20029046784.0,20029046784.0,0.334,0.3747,0.334,0.3195
13,3.4996,0.1,2025-11-27 08:19:38.657,61.986,6.128,6.081,5.1063,2760595268.0,0.0,135168.0,,132.6822,279.59,60.2833,67.0,26.8833,99.0,20029046784.0,20029046784.0,20029046784.0,0.323,0.3895,0.323,0.3163
14,3.4817,0.1,2025-11-27 08:20:46.954,62.169,6.066,6.0195,5.1688,2760595268.0,0.0,135168.0,,134.666,286.815,60.4407,67.0,26.9322,99.0,20029046784.0,20029046784.0,20029046784.0,0.3155,0.3876,0.3155,0.3109
15,3.4709,0.1,2025-11-27 08:21:54.988,61.968,6.408,6.3599,5.15,2760595268.0,0.0,245760.0,,134.1307,285.965,60.0952,67.0,24.2063,99.0,20029046784.0,20029046784.0,20029046784.0,0.3408,0.3809,0.3408,0.3248
16,3.4539,0.1,2025-11-27 08:23:03.277,61.881,6.319,6.2717,4.975,2760595268.0,0.0,126976.0,,134.9827,271.767,60.4032,67.0,25.629,100.0,20029046784.0,20029046784.0,20029046784.0,0.3487,0.4027,0.3487,0.339
17,3.4262,0.1,2025-11-27 08:24:11.189,61.593,6.03,5.9833,5.275,2760595268.0,0.0,188416.0,,133.7393,278.402,60.4576,68.0,26.3729,99.0,20029046784.0,20029046784.0,20029046784.0,0.3074,0.3673,0.3074,0.2984
