model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
efficientnet_b0,42,configs/efficientnet_b0_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 384, 'learning_rate': 0.1}","{'batch_size': 384}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,4.8095,0.1,6.4676,5.1312,8524812288.0,0.0,16674816.0,2760595268.0,108.1205,258.926,35.2188,43.0,25.8594,99.0,19187957760.0,19187957760.0,19187957760.0,0.0929,0.0952,0.0929,0.0713
2,4.3001,0.1,6.177,5.1688,8528072704.0,0.0,2555904.0,2760595268.0,127.919,267.539,37.7377,44.0,26.4262,100.0,19926155264.0,19926155264.0,19926155264.0,0.1688,0.1687,0.1688,0.1389
3,4.0624,0.1,6.0217,5.2188,8798392320.0,0.0,6397952.0,2760595268.0,128.313,270.949,39.1017,46.0,27.4237,99.0,19926155264.0,19926155264.0,19926155264.0,0.2148,0.2536,0.2148,0.192
4,3.9119,0.1,6.2683,5.0875,8813522944.0,0.0,4358144.0,2760595268.0,124.256,271.317,39.6613,47.0,26.3226,99.0,19926155264.0,19926155264.0,19926155264.0,0.2322,0.2742,0.2322,0.2151
5,3.8015,0.1,6.2783,5.1063,8828981248.0,0.0,10964992.0,2760595268.0,127.6517,262.542,40.3387,48.0,28.9355,99.0,19926155264.0,19926155264.0,19926155264.0,0.2661,0.3104,0.2661,0.2524
6,3.7283,0.1,6.163,5.1813,8842240000.0,0.0,643072.0,2760595268.0,125.1343,266.995,40.5738,48.0,26.2787,99.0,19993264128.0,19993264128.0,19993264128.0,0.2962,0.3221,0.2962,0.2786
7,3.67,0.1,6.3192,5.1,8851640320.0,0.0,937984.0,2760595268.0,121.7916,245.706,40.6935,48.0,24.4677,100.0,19993264128.0,19993264128.0,19993264128.0,0.2981,0.3449,0.2981,0.2817
8,3.6219,0.1,5.9934,5.075,8859455488.0,0.0,5074944.0,2760595268.0,129.2307,254.438,41.1017,48.0,27.7288,99.0,19993264128.0,19993264128.0,19993264128.0,0.3133,0.3544,0.3133,0.299
9,3.5911,0.1,6.1857,5.2438,8859574272.0,0.0,471040.0,2760595268.0,128.1377,255.376,41.1639,48.0,25.2295,99.0,19993264128.0,19993264128.0,19993264128.0,0.326,0.376,0.326,0.3161
10,3.5603,0.1,5.9646,5.1562,8859664384.0,0.0,9314304.0,2760595268.0,128.4299,243.082,41.1864,48.0,27.8644,99.0,19993264128.0,19993264128.0,19993264128.0,0.3178,0.3606,0.3178,0.3033
