epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,4.8095,0.1,2025-11-22 12:53:12.557,55.385,2.768,2.7445,3.2563,2760595268.0,6483968.0,11505664.0,,175.7942,295.925,52.4444,59.0,49.1852,100.0,19194380288.0,19194380288.0,19194380288.0,0.0929,0.0952,0.0929,0.0713
2,4.3001,0.1,2025-11-22 12:54:08.865,53.54,3.17,3.1469,3.6625,2760595268.0,0.0,0.0,,172.431,297.358,52.2581,59.0,41.4839,100.0,20136001536.0,20136001536.0,20136001536.0,0.1688,0.1687,0.1688,0.1389
3,4.0624,0.1,2025-11-22 12:55:05.614,53.579,2.561,2.5389,3.4813,2760595268.0,0.0,319488.0,,191.6091,290.033,54.32,61.0,53.44,100.0,20136001536.0,20136001536.0,20136001536.0,0.2148,0.2536,0.2148,0.192
4,3.9119,0.1,2025-11-22 12:56:02.078,54.113,3.303,3.2806,3.4969,2760595268.0,0.0,540672.0,,146.8127,260.673,52.4688,59.0,37.6562,100.0,20136001536.0,20136001536.0,20136001536.0,0.2322,0.2742,0.2322,0.2151
5,3.8015,0.1,2025-11-22 12:56:59.105,53.514,3.221,3.1988,3.5938,2760595268.0,0.0,266240.0,,169.7122,291.587,53.2581,59.0,39.3548,100.0,20136001536.0,20136001536.0,20136001536.0,0.2661,0.3104,0.2661,0.2524
6,3.7283,0.1,2025-11-22 12:57:56.346,54.018,2.483,2.4603,3.5688,2760595268.0,0.0,524288.0,,198.1677,303.075,55.1667,61.0,57.0833,100.0,20136001536.0,20136001536.0,20136001536.0,0.2962,0.3221,0.2962,0.2786
7,3.67,0.1,2025-11-22 12:58:52.547,53.718,3.067,3.0439,3.7563,2760595268.0,0.0,548864.0,,170.2991,284.692,53.7333,60.0,42.6667,99.0,20136001536.0,20136001536.0,20136001536.0,0.2981,0.3449,0.2981,0.2817
8,3.6219,0.1,2025-11-22 12:59:50.532,54.918,3.205,3.1829,3.5844,2760595268.0,0.0,0.0,,162.6802,302.049,53.2258,61.0,42.2581,100.0,20136001536.0,20136001536.0,20136001536.0,0.3133,0.3544,0.3133,0.299
9,3.5911,0.1,2025-11-22 13:00:46.669,52.932,3.172,3.15,3.65,2760595268.0,0.0,270336.0,,175.3892,303.419,53.6452,61.0,44.0645,100.0,20136001536.0,20136001536.0,20136001536.0,0.326,0.376,0.326,0.3161
10,3.5603,0.1,2025-11-22 13:01:43.060,53.219,3.186,3.164,3.6531,2760595268.0,0.0,16384.0,,166.2519,301.296,53.9355,61.0,43.129,100.0,20136001536.0,20136001536.0,20136001536.0,0.3178,0.3606,0.3178,0.3033
11,3.5308,0.1,2025-11-22 13:02:39.585,53.339,3.187,3.1642,3.4656,2760595268.0,0.0,299008.0,,162.644,306.34,53.6774,61.0,41.6452,100.0,20136001536.0,20136001536.0,20136001536.0,0.2999,0.3609,0.2999,0.2954
12,3.5154,0.1,2025-11-22 13:03:36.067,53.295,2.576,2.5536,3.475,2760595268.0,0.0,0.0,,187.0254,293.471,55.28,61.0,52.56,100.0,20136001536.0,20136001536.0,20136001536.0,0.34,0.3829,0.34,0.3233
13,3.4998,0.1,2025-11-22 13:04:32.199,53.556,2.672,2.6492,3.4312,2760595268.0,0.0,0.0,,196.3036,298.897,55.2692,62.0,52.3846,100.0,20136001536.0,20136001536.0,20136001536.0,0.336,0.3924,0.336,0.3227
