epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,4.8272,0.1,2025-11-27 10:01:57.384,67.854,6.519,6.4699,5.525,2760595268.0,0.0,2252800.0,,117.2263,262.11,55.1719,62.0,25.5,99.0,19192283136.0,19192283136.0,19192283136.0,0.1005,0.1129,0.1005,0.0755
2,4.3158,0.1,2025-11-27 10:03:05.958,62.052,6.013,5.9645,5.3937,2760595268.0,0.0,135168.0,,135.6233,252.641,58.5254,65.0,27.7288,99.0,19259392000.0,19259392000.0,19259392000.0,0.1631,0.1931,0.1631,0.1422
3,4.0604,0.1,2025-11-27 10:04:14.373,62.402,6.103,6.0561,5.1,2760595268.0,0.0,204800.0,,134.0874,276.135,59.3333,66.0,28.7333,99.0,20131807232.0,20131807232.0,20131807232.0,0.2177,0.2295,0.2177,0.1929
4,3.9031,0.1,2025-11-27 10:05:22.350,61.874,5.989,5.9411,5.1125,2760595268.0,0.0,135168.0,,137.9794,284.234,59.9153,67.0,26.7627,99.0,20131807232.0,20131807232.0,20131807232.0,0.2283,0.2755,0.2283,0.2126
5,3.7842,0.1,2025-11-27 10:06:30.010,61.671,6.133,6.0863,5.1125,2760595268.0,0.0,151552.0,,134.4395,257.597,60.0167,67.0,24.9167,99.0,20131807232.0,20131807232.0,20131807232.0,0.2631,0.2957,0.2631,0.2428
6,3.7163,0.1,2025-11-27 10:07:37.655,61.512,6.053,6.0062,5.1312,2760595268.0,0.0,135168.0,,135.054,271.182,60.2542,67.0,25.1017,99.0,20131807232.0,20131807232.0,20131807232.0,0.2791,0.3368,0.2791,0.2649
7,3.6614,0.1,2025-11-27 10:08:45.455,61.747,6.301,6.2535,5.2062,2760595268.0,0.0,135168.0,,130.8004,273.267,60.2419,67.0,25.6452,100.0,20131807232.0,20131807232.0,20131807232.0,0.3008,0.3291,0.3008,0.2848
8,3.6229,0.1,2025-11-27 10:09:53.532,61.776,5.994,5.9469,5.2125,2760595268.0,0.0,151552.0,,138.061,285.621,60.5085,67.0,27.1186,100.0,20131807232.0,20131807232.0,20131807232.0,0.3047,0.3538,0.3047,0.2909
9,3.5912,0.1,2025-11-27 10:11:01.638,62.112,6.112,6.0645,5.1,2760595268.0,0.0,135168.0,,139.625,278.068,60.6,67.0,27.0,100.0,20131807232.0,20131807232.0,20131807232.0,0.2972,0.3544,0.2972,0.285
10,3.5592,0.1,2025-11-27 10:12:09.732,61.982,5.998,5.9513,5.2188,2760595268.0,0.0,135168.0,,139.3635,286.512,60.5254,67.0,26.7627,99.0,20131807232.0,20131807232.0,20131807232.0,0.2957,0.3618,0.2957,0.2837
