model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
efficientnet_b0,72,configs/efficientnet_b0_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 384, 'learning_rate': 0.1}","{'batch_size': 384}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
26,3.3199,0.1,6.0356,5.4062,9133400064.0,0.0,212992.0,2760595268.0,131.7044,287.093,60.9167,68.0,27.1667,99.0,20163264512.0,20163264512.0,20163264512.0,0.3905,0.4445,0.3905,0.3823
27,3.3093,0.1,6.3393,5.1875,9133408256.0,0.0,90112.0,2760595268.0,132.7419,281.671,61.1905,67.0,25.9524,99.0,20163264512.0,20163264512.0,20163264512.0,0.3934,0.4378,0.3934,0.3819
28,3.2996,0.1,6.1193,5.1375,9133432832.0,0.0,135168.0,2760595268.0,135.0643,269.855,61.0667,68.0,24.7333,99.0,20163264512.0,20163264512.0,20163264512.0,0.3776,0.4208,0.3776,0.3653
29,3.295,0.1,6.4376,5.0938,9133461504.0,0.0,135168.0,2760595268.0,132.0197,275.55,61.0,68.0,24.7656,99.0,20163264512.0,20163264512.0,20163264512.0,0.4113,0.4493,0.4113,0.4047
30,3.2794,0.01,5.7349,5.4062,9133445120.0,0.0,151552.0,2760595268.0,133.3899,288.297,61.2105,68.0,27.8596,99.0,20163264512.0,20163264512.0,20163264512.0,0.3771,0.4402,0.3771,0.3661
31,3.0,0.01,6.2608,5.2188,9133461504.0,0.0,163840.0,2760595268.0,132.0759,288.893,61.1129,68.0,25.5323,99.0,20163264512.0,20163264512.0,20163264512.0,0.5168,0.5156,0.5168,0.509
32,2.9052,0.01,6.2398,5.3563,9133625344.0,0.0,135168.0,2760595268.0,140.5716,276.068,61.0968,68.0,25.6129,100.0,20163264512.0,20163264512.0,20163264512.0,0.5274,0.5268,0.5274,0.5205
33,2.8757,0.01,6.0635,5.3875,9133658112.0,0.0,151552.0,2760595268.0,134.1032,288.939,61.1833,68.0,25.8833,99.0,20163264512.0,20163264512.0,20163264512.0,0.5349,0.5335,0.5349,0.5273
34,2.8532,0.01,5.9136,5.1875,9133666304.0,0.0,151552.0,2760595268.0,136.8717,275.891,61.431,69.0,25.1724,99.0,20163264512.0,20163264512.0,20163264512.0,0.5373,0.5356,0.5373,0.5293
35,2.8362,0.01,6.0597,5.4688,9133658112.0,0.0,135168.0,2760595268.0,129.5291,289.33,60.8667,68.0,26.85,99.0,20163264512.0,20163264512.0,20163264512.0,0.539,0.5391,0.539,0.532
36,2.8275,0.01,5.7955,5.3187,9133887488.0,0.0,135168.0,2760595268.0,138.0647,289.291,61.193,68.0,26.6491,99.0,20163264512.0,20163264512.0,20163264512.0,0.537,0.5376,0.537,0.5299
37,2.8157,0.01,5.7708,5.4062,9133907968.0,0.0,135168.0,2760595268.0,140.5606,287.127,61.2105,68.0,29.5614,99.0,20163264512.0,20163264512.0,20163264512.0,0.5383,0.5413,0.5383,0.5329
38,2.8081,0.01,5.842,5.2438,9133953024.0,0.0,299008.0,2760595268.0,134.382,287.585,61.0,68.0,28.1379,99.0,20163264512.0,20163264512.0,20163264512.0,0.5463,0.5461,0.5463,0.5392
39,2.8018,0.01,6.2686,5.2062,9134006272.0,0.0,135168.0,2760595268.0,131.6671,288.219,60.7581,68.0,25.0968,99.0,20163264512.0,20163264512.0,20163264512.0,0.5471,0.5458,0.5471,0.5398
40,2.7921,0.01,6.003,5.125,9134075904.0,0.0,135168.0,2760595268.0,135.2322,289.19,60.8814,68.0,25.2373,99.0,20163264512.0,20163264512.0,20163264512.0,0.5472,0.5508,0.5472,0.5418
41,2.7826,0.01,6.3008,5.2938,9134342144.0,0.0,241664.0,2760595268.0,130.3072,269.419,60.871,67.0,23.0645,99.0,20163264512.0,20163264512.0,20163264512.0,0.5465,0.5455,0.5465,0.537
42,2.7673,0.01,6.3643,5.1375,9134407680.0,0.0,98304.0,2760595268.0,132.7901,280.195,60.7302,68.0,27.0952,99.0,20163264512.0,20163264512.0,20163264512.0,0.5519,0.5529,0.5519,0.5454
43,2.7743,0.01,5.9451,5.1312,9134460928.0,0.0,135168.0,2760595268.0,143.5025,287.449,61.2542,68.0,27.4915,99.0,20163264512.0,20163264512.0,20163264512.0,0.5483,0.5497,0.5483,0.5416
44,2.7694,0.01,5.9873,5.4188,9134526464.0,0.0,167936.0,2760595268.0,133.0947,282.63,61.0678,68.0,25.1864,99.0,20163264512.0,20163264512.0,20163264512.0,0.547,0.547,0.547,0.5388
45,2.7643,0.01,6.0697,5.4375,9134579712.0,0.0,151552.0,2760595268.0,137.6786,282.373,61.1167,68.0,26.05,99.0,20163264512.0,20163264512.0,20163264512.0,0.5531,0.556,0.5531,0.5472
46,2.7539,0.01,6.2739,5.25,9134653440.0,0.0,135168.0,2760595268.0,127.1297,279.021,60.9839,68.0,24.371,99.0,20163264512.0,20163264512.0,20163264512.0,0.5519,0.5535,0.5519,0.5452
47,2.7524,0.01,5.7797,5.4625,9135210496.0,0.0,135168.0,2760595268.0,138.2782,277.143,61.1754,67.0,28.2807,99.0,20163264512.0,20163264512.0,20163264512.0,0.5485,0.5526,0.5485,0.5426
48,2.7489,0.01,6.3707,5.1312,9135210496.0,0.0,212992.0,2760595268.0,135.2246,282.495,61.1746,68.0,25.7143,99.0,20163264512.0,20163264512.0,20163264512.0,0.5509,0.554,0.5509,0.5442
49,2.7423,0.01,6.1919,5.3812,9135243264.0,0.0,221184.0,2760595268.0,137.7621,271.679,61.2131,68.0,24.9344,99.0,20163264512.0,20163264512.0,20163264512.0,0.5504,0.5517,0.5504,0.5445
50,2.745,0.01,6.0783,5.4625,9135214592.0,0.0,135168.0,2760595268.0,136.3765,273.394,61.0333,68.0,25.65,99.0,20163264512.0,20163264512.0,20163264512.0,0.5475,0.5516,0.5475,0.5418
51,2.7364,0.01,6.0461,5.5,9135218688.0,0.0,135168.0,2760595268.0,130.3359,263.372,60.8333,68.0,25.9667,99.0,20163264512.0,20163264512.0,20163264512.0,0.5451,0.5501,0.5451,0.5394
52,2.7355,0.01,6.3754,5.1188,9135407104.0,0.0,135168.0,2760595268.0,134.1568,276.104,60.8254,68.0,24.6508,99.0,20163264512.0,20163264512.0,20163264512.0,0.5518,0.557,0.5518,0.546
53,2.7301,0.01,5.8533,5.2313,9135435776.0,0.0,90112.0,2760595268.0,131.2816,288.899,60.9138,68.0,26.431,99.0,20163264512.0,20163264512.0,20163264512.0,0.5527,0.5548,0.5527,0.5455
54,2.7282,0.01,6.1748,5.3438,9135443968.0,0.0,69632.0,2760595268.0,126.9535,287.867,60.4426,67.0,25.3607,99.0,20163264512.0,20163264512.0,20163264512.0,0.5575,0.5672,0.5575,0.5536
55,2.7202,0.01,5.9604,5.1188,9135448064.0,0.0,139264.0,2760595268.0,131.916,269.502,60.7966,68.0,28.322,99.0,20163264512.0,20163264512.0,20163264512.0,0.5572,0.56,0.5572,0.5517
56,2.7195,0.01,5.9595,5.1063,9135439872.0,0.0,245760.0,2760595268.0,136.2597,278.236,60.8475,68.0,25.678,99.0,20163264512.0,20163264512.0,20163264512.0,0.5495,0.5565,0.5495,0.5437
57,2.72,0.01,6.1834,5.325,9135448064.0,0.0,155648.0,2760595268.0,135.0837,273.832,60.6557,68.0,26.623,99.0,20163264512.0,20163264512.0,20163264512.0,0.5585,0.5657,0.5585,0.5526
