epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1572,0.1,2025-11-23 07:54:00.261,381.85,10.192,10.1452,7.7188,1746396276.0,0.0,10612736.0,,264.9736,319.312,65.396,70.0,66.8812,83.0,22036021248.0,22036021248.0,22036021248.0,0.0275,0.021,0.0275,0.013
2,4.9,0.1,2025-11-23 08:00:36.174,385.721,10.231,10.1845,7.6875,1746396276.0,0.0,135168.0,,270.5441,320.758,65.5248,70.0,65.2475,84.0,22036021248.0,22036021248.0,22036021248.0,0.0326,0.0361,0.0326,0.019
3,4.8058,0.1,2025-11-23 08:07:13.631,387.227,10.126,10.0785,7.7375,1746396276.0,0.0,233472.0,,271.4568,314.153,65.62,69.0,66.27,82.0,22036021248.0,22036021248.0,22036021248.0,0.0052,0.0007,0.0052,0.0004
4,4.7499,0.1,2025-11-23 08:13:50.454,386.697,10.001,9.9542,7.725,1746396276.0,0.0,294912.0,,273.4523,317.004,65.5657,69.0,66.7273,83.0,22036021248.0,22036021248.0,22036021248.0,0.0664,0.057,0.0664,0.0404
5,4.6531,0.1,2025-11-23 08:20:30.352,389.896,10.215,10.1678,7.7062,1746396276.0,0.0,274432.0,,269.2638,318.105,65.2772,69.0,65.4059,83.0,22036021248.0,22036021248.0,22036021248.0,0.0638,0.0692,0.0638,0.0419
6,4.5718,0.1,2025-11-23 08:27:07.474,386.907,10.75,10.6936,7.825,1746396276.0,0.0,389120.0,,255.0006,309.38,64.3208,68.0,61.8868,82.0,22036021248.0,22036021248.0,22036021248.0,0.0906,0.0954,0.0906,0.0622
7,4.5013,0.1,2025-11-23 08:33:45.169,386.945,10.207,10.159,7.5938,1746396276.0,0.0,151552.0,,261.5583,306.411,64.6931,68.0,66.1386,82.0,22069575680.0,22069575680.0,22069575680.0,0.1115,0.0988,0.1115,0.0787
8,4.4518,0.1,2025-11-23 08:40:21.272,385.897,10.207,10.1584,7.7438,1746396276.0,0.0,151552.0,,264.1091,304.692,64.7921,68.0,66.6733,81.0,22069575680.0,22069575680.0,22069575680.0,0.105,0.1106,0.105,0.0781
9,4.404,0.1,2025-11-23 08:46:58.764,387.285,10.084,10.036,7.7438,1746396276.0,0.0,151552.0,,262.8721,305.973,64.82,68.0,66.64,82.0,22270902272.0,22270902272.0,22270902272.0,0.1121,0.1244,0.1121,0.0845
10,4.3593,0.1,2025-11-23 08:53:36.094,387.246,10.503,10.4551,7.7438,1746396276.0,0.0,135168.0,,254.2448,299.785,64.4231,68.0,63.7692,82.0,22270902272.0,22270902272.0,22270902272.0,0.1342,0.1458,0.1342,0.1016
11,4.3353,0.1,2025-11-23 09:00:12.136,385.538,10.084,10.0347,7.7812,1746396276.0,0.0,245760.0,,259.1775,295.162,64.33,68.0,66.46,82.0,22270902272.0,22270902272.0,22270902272.0,0.1423,0.1636,0.1423,0.1181
12,4.305,0.1,2025-11-23 09:06:48.799,386.579,10.107,10.0566,7.8688,1746396276.0,0.0,151552.0,,256.4957,295.005,64.09,67.0,66.79,82.0,22270902272.0,22270902272.0,22270902272.0,0.1436,0.1587,0.1436,0.1171
13,4.2824,0.1,2025-11-23 09:13:24.755,385.851,10.287,10.2372,7.7812,1746396276.0,0.0,135168.0,,250.7568,294.971,64.0784,67.0,65.3627,82.0,22270902272.0,22270902272.0,22270902272.0,0.1425,0.1662,0.1425,0.1154
14,4.2635,0.1,2025-11-23 09:20:01.291,386.247,9.918,9.8695,7.7313,1746396276.0,0.0,151552.0,,253.9459,294.451,64.102,67.0,67.6531,83.0,22270902272.0,22270902272.0,22270902272.0,0.136,0.1747,0.136,0.1062
15,4.2454,0.1,2025-11-23 09:26:37.002,385.793,10.094,10.0428,7.775,1746396276.0,0.0,135168.0,,251.3116,288.475,63.99,67.0,66.4,82.0,22270902272.0,22270902272.0,22270902272.0,0.1255,0.1405,0.1255,0.0961
16,4.2256,0.1,2025-11-23 09:33:13.605,386.509,10.113,10.0646,7.625,1746396276.0,0.0,241664.0,,248.3681,288.146,63.32,66.0,67.57,83.0,22270902272.0,22270902272.0,22270902272.0,0.1477,0.1783,0.1477,0.1237
17,4.2134,0.1,2025-11-23 09:39:48.767,385.049,10.025,9.9637,7.7438,1746396276.0,0.0,151552.0,,247.9228,288.97,64.0505,67.0,66.8687,84.0,22270902272.0,22270902272.0,22270902272.0,0.1396,0.176,0.1396,0.1178
18,4.2019,0.1,2025-11-23 09:46:24.109,385.318,10.163,10.1142,7.9437,1746396276.0,0.0,135168.0,,248.8797,289.745,65.36,69.0,66.62,84.0,22270902272.0,22270902272.0,22270902272.0,0.1325,0.1983,0.1325,0.1114
19,4.1815,0.1,2025-11-23 09:53:02.212,387.94,10.09,10.041,7.75,1746396276.0,0.0,151552.0,,245.9107,288.044,63.55,67.0,67.16,84.0,22270902272.0,22270902272.0,22270902272.0,0.1762,0.1923,0.1762,0.1463
20,4.1772,0.1,2025-11-23 09:59:39.396,387.093,10.085,10.0362,7.75,1746396276.0,0.0,135168.0,,243.7442,288.022,63.44,66.0,66.84,84.0,22270902272.0,22270902272.0,22270902272.0,0.1645,0.2088,0.1645,0.1435
21,4.169,0.1,2025-11-23 10:06:14.763,385.281,10.221,10.1712,7.75,1746396276.0,0.0,364544.0,,243.2326,285.02,63.3663,67.0,66.5248,85.0,22270902272.0,22270902272.0,22270902272.0,0.1644,0.1873,0.1644,0.1346
22,4.1625,0.1,2025-11-23 10:12:53.244,388.26,10.214,10.1643,7.6875,1746396276.0,0.0,135168.0,,242.1922,280.181,63.4257,66.0,66.1089,83.0,22270902272.0,22270902272.0,22270902272.0,0.1171,0.178,0.1171,0.0887
23,4.1536,0.1,2025-11-23 10:19:29.623,386.166,9.911,9.8612,7.7,1746396276.0,0.0,135168.0,,246.1034,289.046,63.5714,66.0,68.7755,85.0,22270902272.0,22270902272.0,22270902272.0,0.1343,0.1753,0.1343,0.11
24,4.1447,0.1,2025-11-23 10:26:05.679,386.143,9.916,9.8661,7.7625,1746396276.0,0.0,151552.0,,245.435,282.058,63.0408,66.0,68.4694,84.0,22270902272.0,22270902272.0,22270902272.0,0.1729,0.2423,0.1729,0.1519
25,4.1355,0.1,2025-11-23 10:32:41.168,385.574,10.19,10.1402,7.6937,1746396276.0,0.0,135168.0,,239.37,277.813,62.9307,66.0,66.5446,83.0,22270902272.0,22270902272.0,22270902272.0,0.1691,0.1904,0.1691,0.1426
26,4.1327,0.1,2025-11-23 10:39:18.038,386.68,10.112,10.0622,7.6625,1746396276.0,0.0,307200.0,,241.7314,277.385,63.08,66.0,67.3,83.0,22270902272.0,22270902272.0,22270902272.0,0.1746,0.2282,0.1746,0.1467
27,4.1308,0.1,2025-11-23 10:45:55.262,387.112,10.718,10.6632,7.4437,1746396276.0,0.0,135168.0,,235.1311,279.586,62.7453,66.0,63.7642,84.0,22270902272.0,22270902272.0,22270902272.0,0.1742,0.2253,0.1742,0.1459
28,4.1247,0.1,2025-11-23 10:52:32.824,386.844,10.091,10.0407,7.7625,1746396276.0,0.0,135168.0,,240.6985,278.445,62.99,66.0,67.24,84.0,22270902272.0,22270902272.0,22270902272.0,0.1727,0.2269,0.1727,0.1497
29,4.119,0.1,2025-11-23 10:59:12.028,389.113,10.197,10.1466,7.6625,1746396276.0,0.0,221184.0,,238.0778,282.483,62.6436,66.0,66.3069,85.0,22270902272.0,22270902272.0,22270902272.0,0.1668,0.2364,0.1668,0.1449
30,4.1129,0.01,2025-11-23 11:05:48.121,385.897,9.998,9.9483,7.8312,1746396276.0,0.0,151552.0,,243.1717,277.316,63.0808,66.0,68.0808,84.0,22270902272.0,22270902272.0,22270902272.0,0.1663,0.2076,0.1663,0.1393
31,3.8073,0.01,2025-11-23 11:12:22.871,384.751,10.11,10.0604,7.8,1746396276.0,0.0,229376.0,,239.4158,278.049,63.01,66.0,66.58,83.0,22270902272.0,22270902272.0,22270902272.0,0.3066,0.287,0.3066,0.2779
32,3.721,0.01,2025-11-23 11:18:58.135,385.154,9.989,9.9399,7.8125,1746396276.0,0.0,139264.0,,241.8422,280.183,63.0505,66.0,67.7273,84.0,22270902272.0,22270902272.0,22270902272.0,0.3194,0.3071,0.3194,0.292
33,3.6976,0.01,2025-11-23 11:25:32.871,384.747,10.109,10.059,7.5875,1746396276.0,0.0,274432.0,,241.8252,278.709,63.02,66.0,67.93,84.0,22270902272.0,22270902272.0,22270902272.0,0.3125,0.3096,0.3125,0.2875
34,3.6828,0.01,2025-11-23 11:32:09.060,386.081,10.343,10.2881,7.6437,1746396276.0,0.0,225280.0,,236.4089,277.146,62.4314,66.0,65.9608,83.0,22270902272.0,22270902272.0,22270902272.0,0.3173,0.3198,0.3173,0.296
35,3.6692,0.01,2025-11-23 11:38:41.200,381.796,9.999,9.949,7.7125,1746396276.0,0.0,147456.0,,242.8664,279.839,64.0404,67.0,67.5859,84.0,22270902272.0,22270902272.0,22270902272.0,0.3281,0.3234,0.3281,0.3064
36,3.6637,0.01,2025-11-23 11:45:19.902,388.703,10.116,10.0648,7.7562,1746396276.0,0.0,286720.0,,242.2227,278.972,64.24,67.0,67.33,83.0,22270902272.0,22270902272.0,22270902272.0,0.3251,0.3259,0.3251,0.3007
37,3.6532,0.01,2025-11-23 11:51:56.565,386.548,9.888,9.8385,7.9688,1746396276.0,0.0,135168.0,,242.9657,283.148,63.398,66.0,68.4286,85.0,22270902272.0,22270902272.0,22270902272.0,0.3327,0.3367,0.3327,0.31
38,3.6463,0.01,2025-11-23 11:58:32.997,386.543,10.127,10.0767,7.725,1746396276.0,0.0,135168.0,,241.15,276.282,63.33,66.0,66.94,83.0,22270902272.0,22270902272.0,22270902272.0,0.3228,0.324,0.3228,0.2994
39,3.64,0.01,2025-11-23 12:05:12.838,389.715,10.624,10.569,7.2625,1746396276.0,0.0,262144.0,,239.8828,282.275,62.9905,66.0,64.3905,84.0,22270902272.0,22270902272.0,22270902272.0,0.3241,0.3211,0.3241,0.3008
40,3.6286,0.01,2025-11-23 12:11:48.388,384.925,10.631,10.5806,7.8125,1746396276.0,0.0,151552.0,,234.7889,277.768,63.0571,66.0,64.0,82.0,22270902272.0,22270902272.0,22270902272.0,0.3398,0.3316,0.3398,0.317
41,3.6243,0.01,2025-11-23 12:18:24.716,385.698,10.394,10.3432,7.775,1746396276.0,0.0,135168.0,,235.959,281.281,63.0874,66.0,65.2136,85.0,22270902272.0,22270902272.0,22270902272.0,0.3423,0.3431,0.3423,0.3192
42,3.6117,0.01,2025-11-23 12:24:59.116,384.005,10.318,10.2676,7.6125,1746396276.0,0.0,151552.0,,237.4703,275.36,62.9216,66.0,65.7843,83.0,22270902272.0,22270902272.0,22270902272.0,0.3208,0.3429,0.3208,0.2961
43,3.6111,0.01,2025-11-23 12:31:35.294,385.862,10.134,10.0846,7.6688,1746396276.0,0.0,135168.0,,239.8578,280.253,62.95,66.0,66.85,84.0,22270902272.0,22270902272.0,22270902272.0,0.3163,0.3303,0.3163,0.2922
