epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1307,0.1,2025-11-27 12:22:54.191,377.133,10.225,10.1779,7.6875,1746396276.0,393216.0,19591168.0,,275.8314,333.62,70.3465,74.0,66.1188,83.0,22002466816.0,22002466816.0,22002466816.0,0.026,0.0201,0.026,0.0138
2,4.8599,0.1,2025-11-27 12:29:25.456,381.04,10.114,10.0679,7.7687,1746396276.0,0.0,356352.0,,282.6264,338.364,70.48,74.0,66.38,85.0,22237347840.0,22237347840.0,22237347840.0,0.0445,0.0394,0.0445,0.0241
3,4.7751,0.1,2025-11-27 12:35:58.607,383.037,9.808,9.761,7.725,1746396276.0,0.0,299008.0,,282.0679,334.282,67.7113,71.0,68.0825,84.0,22237347840.0,22237347840.0,22237347840.0,0.0719,0.0563,0.0719,0.0465
4,4.7071,0.1,2025-11-27 12:42:33.326,384.907,9.827,9.7797,7.8063,1746396276.0,0.0,167936.0,,280.6901,324.146,66.6907,70.0,67.4639,83.0,22237347840.0,22237347840.0,22237347840.0,0.0637,0.0732,0.0637,0.0408
5,4.6129,0.1,2025-11-27 12:49:06.202,383.054,10.06,10.0122,7.8187,1746396276.0,0.0,151552.0,,279.2589,329.827,66.7879,70.0,67.0303,84.0,22237347840.0,22237347840.0,22237347840.0,0.0783,0.0646,0.0783,0.0513
6,4.5225,0.1,2025-11-27 12:55:40.705,384.443,9.83,9.7833,7.7875,1746396276.0,0.0,151552.0,,279.3084,327.784,66.4227,70.0,68.3196,84.0,22338011136.0,22338011136.0,22338011136.0,0.0692,0.0699,0.0692,0.0457
7,4.4678,0.1,2025-11-27 13:02:12.775,382.239,9.841,9.7934,7.8438,1746396276.0,0.0,135168.0,,273.3037,322.356,66.134,69.0,67.701,84.0,22338011136.0,22338011136.0,22338011136.0,0.1024,0.1132,0.1024,0.077
8,4.4211,0.1,2025-11-27 13:08:45.152,382.536,9.954,9.905,7.6875,1746396276.0,0.0,135168.0,,270.8037,311.432,65.7449,69.0,67.5,84.0,22338011136.0,22338011136.0,22338011136.0,0.107,0.121,0.107,0.0795
9,4.3888,0.1,2025-11-27 13:15:15.187,380.081,9.832,9.7836,7.8438,1746396276.0,0.0,135168.0,,270.1682,311.001,66.0103,69.0,68.9794,84.0,22338011136.0,22338011136.0,22338011136.0,0.1263,0.1437,0.1263,0.1025
10,4.3489,0.1,2025-11-27 13:21:47.839,382.82,9.939,9.8902,7.7562,1746396276.0,0.0,135168.0,,265.9532,310.556,65.6837,69.0,67.7653,84.0,22338011136.0,22338011136.0,22338011136.0,0.1157,0.1452,0.1157,0.091
11,4.3148,0.1,2025-11-27 13:28:20.048,382.27,10.163,10.1147,7.6625,1746396276.0,0.0,217088.0,,258.2568,304.732,64.87,68.0,65.62,83.0,22338011136.0,22338011136.0,22338011136.0,0.118,0.1412,0.118,0.097
12,4.2903,0.1,2025-11-27 13:34:51.725,381.514,10.025,9.9757,7.7687,1746396276.0,0.0,151552.0,,256.636,299.434,65.8889,69.0,66.3434,83.0,22338011136.0,22338011136.0,22338011136.0,0.1469,0.1706,0.1469,0.1163
