epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.0965,0.1,2025-11-22 19:01:58.242,268.267,7.018,6.9948,3.55,1746396276.0,393216.0,9412608.0,,326.9374,359.393,63.5217,66.0,91.3188,100.0,22306553856.0,22306553856.0,22306553856.0,0.0297,0.0167,0.0297,0.0146
2,4.828,0.1,2025-11-22 19:06:32.369,267.111,7.016,6.993,3.8563,1746396276.0,0.0,577536.0,,333.2831,359.821,63.6957,66.0,92.1304,100.0,22306553856.0,22306553856.0,22306553856.0,0.0569,0.0386,0.0569,0.0321
3,4.7323,0.1,2025-11-22 19:11:06.364,266.978,6.925,6.9031,3.9844,1746396276.0,0.0,577536.0,,334.9285,358.872,64.2059,66.0,92.5147,100.0,22306553856.0,22306553856.0,22306553856.0,0.0724,0.0833,0.0724,0.0538
4,4.6434,0.1,2025-11-22 19:15:40.156,266.868,7.137,7.1145,3.8594,1746396276.0,0.0,274432.0,,328.4063,360.876,63.8,67.0,89.8571,100.0,22306553856.0,22306553856.0,22306553856.0,0.0762,0.0716,0.0762,0.0485
5,4.5566,0.1,2025-11-22 19:20:14.744,267.449,6.921,6.8981,3.9969,1746396276.0,0.0,311296.0,,335.6053,362.08,64.0,67.0,92.0735,100.0,22306553856.0,22306553856.0,22306553856.0,0.0883,0.0806,0.0883,0.0578
6,4.4932,0.1,2025-11-22 19:24:48.649,266.986,6.955,6.932,3.5562,1746396276.0,0.0,266240.0,,332.8817,359.311,64.1029,67.0,91.6912,100.0,22306553856.0,22306553856.0,22306553856.0,0.1033,0.0983,0.1033,0.0721
7,4.4371,0.1,2025-11-22 19:29:21.785,266.18,7.053,7.0301,3.5438,1746396276.0,0.0,434176.0,,326.334,353.913,63.6812,66.0,91.1014,100.0,22306553856.0,22306553856.0,22306553856.0,0.0955,0.1224,0.0955,0.0753
8,4.3982,0.1,2025-11-22 19:33:52.175,263.327,6.906,6.8829,3.5375,1746396276.0,0.0,421888.0,,330.4326,350.858,63.5882,66.0,93.7353,100.0,22306553856.0,22306553856.0,22306553856.0,0.1252,0.1259,0.1252,0.0963
9,4.3623,0.1,2025-11-22 19:38:25.640,266.568,6.927,6.9045,3.5562,1746396276.0,0.0,401408.0,,326.5367,350.476,63.6176,66.0,92.5735,100.0,22306553856.0,22306553856.0,22306553856.0,0.1445,0.148,0.1445,0.1172
10,4.3253,0.1,2025-11-22 19:42:59.642,267.075,6.942,6.9194,3.5688,1746396276.0,0.0,450560.0,,316.3262,342.943,63.25,65.0,91.7353,100.0,22306553856.0,22306553856.0,22306553856.0,0.1258,0.1427,0.1258,0.0949
