epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,4.9826,0.1,2025-11-26 18:09:21.672,112.307,6.331,6.2754,6.4813,3290121708.0,3616768.0,26341376.0,,190.6959,330.354,40.5161,47.0,49.3226,100.0,22282305536.0,22282305536.0,22282305536.0,0.0701,0.0562,0.0701,0.0422
2,4.6294,0.1,2025-11-26 18:11:10.096,102.092,6.343,6.2955,6.4437,3290121708.0,0.0,1798144.0,,207.467,334.44,44.1774,51.0,50.371,100.0,22517186560.0,22517186560.0,22517186560.0,0.1233,0.1262,0.1233,0.0957
3,4.3357,0.1,2025-11-26 18:12:59.216,102.777,6.439,6.3924,6.3812,3290121708.0,0.0,1863680.0,,196.115,335.841,45.9048,53.0,47.254,100.0,22517186560.0,22517186560.0,22517186560.0,0.1399,0.1681,0.1399,0.1113
4,4.0801,0.1,2025-11-26 18:14:48.167,102.512,6.438,6.3918,6.3187,3290121708.0,0.0,2084864.0,,197.3533,338.135,47.0159,54.0,48.1746,100.0,22517186560.0,22517186560.0,22517186560.0,0.2111,0.2615,0.2111,0.1849
5,3.8687,0.1,2025-11-26 18:16:36.957,102.352,6.458,6.4108,6.3937,3290121708.0,0.0,1560576.0,,197.3129,338.759,47.5079,54.0,46.8413,100.0,22517186560.0,22517186560.0,22517186560.0,0.198,0.2845,0.198,0.1775
6,3.7224,0.1,2025-11-26 18:18:25.934,102.518,6.537,6.4893,6.1625,3290121708.0,0.0,528384.0,,202.5235,336.114,48.0312,55.0,46.8594,100.0,22517186560.0,22517186560.0,22517186560.0,0.2228,0.3189,0.2228,0.2054
7,3.6056,0.1,2025-11-26 18:20:14.755,102.285,6.336,6.2883,6.4375,3290121708.0,0.0,4096000.0,,207.7565,340.09,48.2258,55.0,50.4839,100.0,22517186560.0,22517186560.0,22517186560.0,0.2841,0.3704,0.2841,0.2727
8,3.515,0.1,2025-11-26 18:22:03.445,102.354,6.431,6.3828,6.4437,3290121708.0,0.0,389120.0,,200.1999,339.615,48.254,55.0,48.6667,100.0,22517186560.0,22517186560.0,22517186560.0,0.308,0.4028,0.308,0.2986
9,3.4448,0.1,2025-11-26 18:23:52.386,102.51,6.331,6.2841,6.4125,3290121708.0,0.0,4202496.0,,198.622,339.983,48.2258,55.0,48.3065,100.0,22517186560.0,22517186560.0,22517186560.0,0.3282,0.4148,0.3282,0.3122
10,3.377,0.1,2025-11-26 18:25:40.837,102.12,6.435,6.3874,6.3875,3290121708.0,0.0,180224.0,,204.3785,339.221,48.1746,55.0,48.9683,100.0,22517186560.0,22517186560.0,22517186560.0,0.324,0.4397,0.324,0.3118
11,3.3254,0.1,2025-11-26 18:27:29.587,102.315,6.444,6.3978,6.3187,3290121708.0,0.0,4939776.0,,202.0925,338.865,47.9841,55.0,48.4762,100.0,22517186560.0,22517186560.0,22517186560.0,0.3304,0.4565,0.3304,0.318
12,3.2866,0.1,2025-11-26 18:29:18.304,102.273,6.549,6.5015,6.2,3290121708.0,0.0,282624.0,,198.6622,338.557,47.5469,55.0,47.0312,100.0,22517186560.0,22517186560.0,22517186560.0,0.3274,0.4416,0.3274,0.3164
13,3.24,0.1,2025-11-26 18:31:07.604,102.75,6.332,6.2841,6.3875,3290121708.0,0.0,2449408.0,,208.0509,338.705,48.3387,55.0,48.2419,100.0,22517186560.0,22517186560.0,22517186560.0,0.3279,0.4728,0.3279,0.3317
14,3.2092,0.1,2025-11-26 18:32:56.125,102.189,6.332,6.2846,6.5062,3290121708.0,0.0,307200.0,,198.2044,338.111,48.4032,55.0,48.0323,100.0,22517186560.0,22517186560.0,22517186560.0,0.3377,0.4838,0.3377,0.3354
15,3.1788,0.1,2025-11-26 18:34:45.349,102.893,6.134,6.087,6.65,3290121708.0,0.0,2039808.0,,204.1292,338.597,48.5667,55.0,50.6833,100.0,22517186560.0,22517186560.0,22517186560.0,0.4041,0.4969,0.4041,0.3956
16,3.1568,0.1,2025-11-26 18:36:33.732,102.249,6.434,6.3868,6.3125,3290121708.0,0.0,1335296.0,,201.2664,338.001,48.381,55.0,48.7619,100.0,22517186560.0,22517186560.0,22517186560.0,0.3935,0.5011,0.3935,0.3876
17,3.1266,0.1,2025-11-26 18:38:22.401,102.234,6.332,6.2846,6.5125,3290121708.0,0.0,184320.0,,203.6051,337.793,48.2742,55.0,49.3226,100.0,22517186560.0,22517186560.0,22517186560.0,0.3595,0.4998,0.3595,0.3559
18,3.1008,0.1,2025-11-26 18:40:10.932,102.2,6.542,6.4953,6.175,3290121708.0,0.0,2326528.0,,205.8994,338.697,48.3438,55.0,48.7969,100.0,22517186560.0,22517186560.0,22517186560.0,0.4135,0.5311,0.4135,0.4138
19,3.0808,0.1,2025-11-26 18:41:59.646,102.172,6.632,6.5846,6.1437,3290121708.0,0.0,262144.0,,194.824,338.48,48.1538,55.0,46.3077,100.0,22517186560.0,22517186560.0,22517186560.0,0.3803,0.488,0.3803,0.3774
20,3.0572,0.1,2025-11-26 18:43:49.162,102.884,6.532,6.4845,6.325,3290121708.0,0.0,2441216.0,,201.1559,338.661,48.2812,55.0,47.5469,100.0,22550740992.0,22550740992.0,22550740992.0,0.4018,0.5283,0.4018,0.4027
21,3.0414,0.1,2025-11-26 18:45:37.308,101.614,6.355,6.3069,6.4313,3290121708.0,0.0,794624.0,,204.3501,338.731,48.5,55.0,46.9839,100.0,22550740992.0,22550740992.0,22550740992.0,0.4156,0.5219,0.4156,0.4205
22,3.023,0.1,2025-11-26 18:47:26.646,102.983,6.436,6.3885,6.425,3290121708.0,0.0,1695744.0,,195.7796,338.698,48.3016,55.0,46.8254,100.0,22550740992.0,22550740992.0,22550740992.0,0.3863,0.5339,0.3863,0.3886
23,3.0142,0.1,2025-11-26 18:49:15.460,102.378,6.537,6.4895,6.3187,3290121708.0,0.0,1527808.0,,202.7522,337.796,48.375,55.0,47.8594,100.0,22550740992.0,22550740992.0,22550740992.0,0.4089,0.5148,0.4089,0.4055
24,3.0013,0.1,2025-11-26 18:51:04.227,102.23,6.53,6.4825,6.375,3290121708.0,0.0,131072.0,,202.617,338.275,48.1875,55.0,48.0781,100.0,22550740992.0,22550740992.0,22550740992.0,0.4159,0.5087,0.4159,0.4094
25,2.9883,0.1,2025-11-26 18:52:53.088,102.33,6.46,6.4116,6.45,3290121708.0,0.0,2330624.0,,203.5615,338.354,48.381,55.0,48.746,100.0,22550740992.0,22550740992.0,22550740992.0,0.4161,0.5227,0.4161,0.4148
26,2.973,0.1,2025-11-26 18:54:42.409,102.862,6.338,6.2898,6.4813,3290121708.0,0.0,192512.0,,204.1066,338.944,48.4677,55.0,48.7097,100.0,22550740992.0,22550740992.0,22550740992.0,0.4431,0.5301,0.4431,0.4349
27,2.9641,0.1,2025-11-26 18:56:31.013,102.266,6.446,6.3979,6.3875,3290121708.0,0.0,122880.0,,207.2528,338.362,48.2698,55.0,49.0317,100.0,22550740992.0,22550740992.0,22550740992.0,0.3953,0.5186,0.3953,0.3945
28,2.9524,0.1,2025-11-26 18:58:20.355,102.896,6.442,6.3948,6.3812,3290121708.0,0.0,212992.0,,199.7038,338.042,48.3016,55.0,47.3333,100.0,22550740992.0,22550740992.0,22550740992.0,0.4129,0.5489,0.4129,0.4173
29,2.946,0.1,2025-11-26 19:00:09.333,102.536,6.438,6.3907,6.2687,3290121708.0,0.0,196608.0,,204.8246,338.099,48.254,55.0,47.1905,100.0,22550740992.0,22550740992.0,22550740992.0,0.4307,0.5545,0.4307,0.4274
30,2.9375,0.01,2025-11-26 19:01:58.142,102.371,6.549,6.5013,6.25,3290121708.0,0.0,1986560.0,,199.4514,336.872,47.8438,55.0,48.2969,100.0,22550740992.0,22550740992.0,22550740992.0,0.4299,0.5561,0.4299,0.4302
