epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,4.9288,0.1,2025-11-28 21:45:07.842,97.956,4.182,4.159,3.9062,3290121708.0,24576.0,2969600.0,,278.0475,372.795,61.3902,68.0,69.6585,100.0,22279290880.0,22279290880.0,22279290880.0,0.0736,0.0634,0.0736,0.0457
2,4.5567,0.1,2025-11-28 21:46:49.075,97.052,4.392,4.369,3.7563,3290121708.0,0.0,0.0,,263.667,372.175,61.0465,68.0,65.0,100.0,22514171904.0,22514171904.0,22514171904.0,0.1197,0.1433,0.1197,0.0919
3,4.2832,0.1,2025-11-28 21:48:30.379,96.913,4.395,4.3724,3.5531,3290121708.0,0.0,12288.0,,264.1568,376.973,61.2093,68.0,66.1395,100.0,22514171904.0,22514171904.0,22514171904.0,0.161,0.2009,0.161,0.1396
4,4.0565,0.1,2025-11-28 21:50:11.546,96.772,3.915,3.8929,3.5812,3290121708.0,0.0,69632.0,,288.7097,373.663,62.4474,67.0,75.3421,100.0,22514171904.0,22514171904.0,22514171904.0,0.21,0.2546,0.21,0.1778
5,3.8653,0.1,2025-11-28 21:51:52.406,96.945,4.005,3.9825,4.1813,3290121708.0,0.0,487424.0,,284.853,376.805,62.1795,68.0,69.9487,100.0,22514171904.0,22514171904.0,22514171904.0,0.2412,0.3068,0.2412,0.216
6,3.7394,0.1,2025-11-28 21:53:33.582,97.171,3.816,3.7936,3.6812,3290121708.0,0.0,245760.0,,290.9831,375.176,63.0811,68.0,75.7027,100.0,22514171904.0,22514171904.0,22514171904.0,0.2672,0.3466,0.2672,0.2437
7,3.628,0.1,2025-11-28 21:55:14.608,97.21,3.8,3.778,3.6562,3290121708.0,0.0,323584.0,,294.7383,373.278,63.1892,68.0,75.8378,100.0,22514171904.0,22514171904.0,22514171904.0,0.2556,0.3586,0.2556,0.2462
8,3.5485,0.1,2025-11-28 21:56:55.658,97.249,4.086,4.0634,3.4312,3290121708.0,0.0,274432.0,,280.9914,374.372,62.45,68.0,69.95,100.0,22514171904.0,22514171904.0,22514171904.0,0.298,0.3931,0.298,0.2874
9,3.4729,0.1,2025-11-28 21:58:36.345,96.602,3.855,3.8322,3.6437,3290121708.0,0.0,421888.0,,288.9481,377.665,63.3784,68.0,75.4054,100.0,22514171904.0,22514171904.0,22514171904.0,0.3131,0.4136,0.3131,0.3007
10,3.4158,0.1,2025-11-28 22:00:17.140,96.94,4.227,4.212,4.0344,3290121708.0,0.0,135168.0,,263.6883,373.302,61.9024,68.0,67.4634,100.0,22514171904.0,22514171904.0,22514171904.0,0.3218,0.4278,0.3218,0.3161
