epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,4.9721,0.1,2025-11-28 22:24:00.961,102.417,4.764,4.7261,4.1,3290121708.0,0.0,2981888.0,,251.12,359.624,58.7174,64.0,61.4783,100.0,22279290880.0,22279290880.0,22279290880.0,0.0705,0.0546,0.0705,0.0441
2,4.6108,0.1,2025-11-28 22:25:43.964,98.238,4.258,4.2204,3.6938,3290121708.0,0.0,0.0,,272.224,366.035,59.7073,65.0,68.9024,100.0,22514171904.0,22514171904.0,22514171904.0,0.0646,0.0843,0.0646,0.0455
3,4.3404,0.1,2025-11-28 22:27:26.656,98.435,4.835,4.7985,3.9406,3290121708.0,0.0,8192.0,,239.5152,366.431,58.2128,64.0,59.4894,100.0,22514171904.0,22514171904.0,22514171904.0,0.1444,0.1831,0.1444,0.1192
4,4.1072,0.1,2025-11-28 22:29:09.961,98.469,4.49,4.4538,4.3438,3290121708.0,0.0,0.0,,261.7517,366.176,59.093,64.0,65.9535,100.0,22514171904.0,22514171904.0,22514171904.0,0.13,0.2134,0.13,0.1082
5,3.9193,0.1,2025-11-28 22:30:52.972,98.521,4.444,4.4181,3.55,3290121708.0,0.0,0.0,,264.0368,368.17,59.4419,65.0,64.5581,100.0,22514171904.0,22514171904.0,22514171904.0,0.2064,0.2638,0.2064,0.1834
6,3.7782,0.1,2025-11-28 22:32:35.270,97.855,4.361,4.3241,3.6406,3290121708.0,0.0,0.0,,270.2231,369.04,59.3571,64.0,67.7619,100.0,22514171904.0,22514171904.0,22514171904.0,0.2092,0.3006,0.2092,0.1983
7,3.6588,0.1,2025-11-28 22:34:18.456,98.824,4.27,4.232,3.6844,3290121708.0,0.0,356352.0,,278.419,368.108,59.7317,64.0,67.8293,100.0,22514171904.0,22514171904.0,22514171904.0,0.2795,0.342,0.2795,0.2619
8,3.559,0.1,2025-11-28 22:36:01.283,98.558,4.255,4.2182,3.6656,3290121708.0,0.0,409600.0,,272.1975,368.71,59.9024,65.0,69.4146,100.0,22514171904.0,22514171904.0,22514171904.0,0.2873,0.371,0.2873,0.2726
9,3.4802,0.1,2025-11-28 22:37:43.777,98.238,4.222,4.1845,3.7563,3290121708.0,0.0,0.0,,272.7595,368.791,59.9,65.0,71.15,100.0,22514171904.0,22514171904.0,22514171904.0,0.294,0.3819,0.294,0.2793
10,3.4133,0.1,2025-11-28 22:39:26.799,98.8,4.462,4.4225,4.325,3290121708.0,0.0,0.0,,258.954,368.215,59.3256,65.0,64.8372,100.0,22514171904.0,22514171904.0,22514171904.0,0.3531,0.4363,0.3531,0.3463
