epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1538,0.1,2025-11-26 13:23:37.827,23.951,3.106,3.0683,2.3719,1124251316.0,0.0,86671360.0,,100.9258,193.361,47.0667,50.0,14.3333,79.0,5462228992.0,5462228992.0,5462228992.0,0.0384,0.0235,0.0384,0.0202
2,4.8037,0.1,2025-11-26 13:24:04.109,23.176,3.209,3.1707,2.3563,1124251316.0,0.0,2834432.0,,105.1218,193.941,47.129,52.0,13.2258,99.0,5464799694.4516,5466423296.0,5466423296.0,0.0655,0.0737,0.0655,0.0479
3,4.5749,0.1,2025-11-26 13:24:30.187,22.869,4.247,4.2091,2.7031,1124251316.0,0.0,0.0,,96.2274,179.943,46.8049,50.0,8.9268,78.0,5835522048.0,5835522048.0,5835522048.0,0.1139,0.1078,0.1139,0.084
4,4.3956,0.1,2025-11-26 13:25:06.338,31.904,4.12,4.0827,2.7313,1124251316.0,0.0,0.0,,90.3471,127.714,46.175,52.0,11.7,70.0,5835522048.0,5835522048.0,5835522048.0,0.1321,0.1379,0.1321,0.1029
5,4.2504,0.1,2025-11-26 13:25:35.254,24.795,4.241,4.2031,2.6625,1124251316.0,0.0,0.0,,94.5731,213.113,46.2195,51.0,9.7317,47.0,5835522048.0,5835522048.0,5835522048.0,0.1546,0.182,0.1546,0.1294
6,4.1434,0.1,2025-11-26 13:26:02.917,23.422,3.02,2.9819,2.4219,1124251316.0,0.0,0.0,,111.1428,212.158,47.0345,51.0,15.9655,61.0,5835522048.0,5835522048.0,5835522048.0,0.1749,0.19,0.1749,0.1504
7,4.0512,0.1,2025-11-26 13:26:36.702,30.766,4.31,4.2719,2.6031,1124251316.0,0.0,0.0,,92.2546,136.07,45.7857,48.0,11.0,52.0,5835522048.0,5835522048.0,5835522048.0,0.176,0.2173,0.176,0.149
8,3.9766,0.1,2025-11-26 13:27:06.466,25.453,4.234,4.1963,2.6437,1124251316.0,0.0,0.0,,92.234,145.579,45.9268,49.0,10.9512,73.0,5835522048.0,5835522048.0,5835522048.0,0.1915,0.2304,0.1915,0.1709
9,3.9085,0.1,2025-11-26 13:27:34.403,23.704,4.231,4.193,2.6156,1124251316.0,0.0,0.0,,91.8083,161.659,46.2195,49.0,12.0732,74.0,5835522048.0,5835522048.0,5835522048.0,0.2016,0.2404,0.2016,0.1777
10,3.8567,0.1,2025-11-26 13:28:02.085,23.45,3.031,2.9933,2.3813,1124251316.0,0.0,0.0,,109.8044,209.219,46.8276,51.0,14.9655,54.0,5835522048.0,5835522048.0,5835522048.0,0.2213,0.26,0.2213,0.1989
