model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
shufflenet_v2,42,configs/shufflenet_v2_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 512, 'learning_rate': 0.1}","{'batch_size': 512}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
42,3.0408,0.01,6.0829,3.85,10825318400.0,0.0,180224.0,1124251316.0,74.4405,126.403,44.0667,47.0,12.1833,98.0,5833424896.0,5833424896.0,5833424896.0,0.4609,0.4612,0.4609,0.4514
43,3.0245,0.01,6.1643,3.7687,10825551872.0,0.0,364544.0,1124251316.0,72.9731,132.255,44.377,48.0,11.5738,98.0,5833424896.0,5833424896.0,5833424896.0,0.4642,0.4642,0.4642,0.4543
44,3.023,0.01,6.05,3.825,10825617408.0,0.0,176128.0,1124251316.0,76.3904,143.267,44.55,48.0,11.1667,98.0,5833424896.0,5833424896.0,5833424896.0,0.4608,0.4607,0.4608,0.4498
45,3.0196,0.01,6.1598,3.7812,10825670656.0,0.0,151552.0,1124251316.0,75.1134,123.065,44.1967,48.0,10.2787,98.0,5833424896.0,5833424896.0,5833424896.0,0.4641,0.4669,0.4641,0.4551
46,3.0092,0.01,6.0517,3.8937,10825711616.0,0.0,151552.0,1124251316.0,70.9611,135.37,44.4167,49.0,13.9833,99.0,5833424896.0,5833424896.0,5833424896.0,0.4556,0.4602,0.4556,0.4464
47,3.0088,0.01,6.1511,3.7313,10825768960.0,0.0,151552.0,1124251316.0,73.1137,120.499,44.5082,47.0,13.0328,98.0,5833424896.0,5833424896.0,5833424896.0,0.4587,0.4644,0.4587,0.45
48,3.0121,0.01,6.1409,3.7563,10826043392.0,0.0,81920.0,1124251316.0,72.0695,140.518,44.4754,48.0,12.9672,99.0,5833424896.0,5833424896.0,5833424896.0,0.4607,0.4644,0.4607,0.4529
49,3.0006,0.01,5.9466,3.95,10826080256.0,0.0,135168.0,1124251316.0,71.7052,133.644,44.3898,49.0,10.4746,98.0,5833424896.0,5833424896.0,5833424896.0,0.4623,0.4655,0.4623,0.4528
50,2.9918,0.01,6.2441,3.8062,10826133504.0,0.0,135168.0,1124251316.0,75.8967,132.959,44.3065,49.0,11.5323,74.0,5833424896.0,5833424896.0,5833424896.0,0.4593,0.4593,0.4593,0.4481
51,2.9981,0.01,6.1422,3.7625,10826178560.0,0.0,151552.0,1124251316.0,73.2039,132.465,44.1803,48.0,10.5082,98.0,5833424896.0,5833424896.0,5833424896.0,0.4623,0.4625,0.4623,0.4526
52,2.9896,0.01,6.1708,3.775,10826235904.0,0.0,151552.0,1124251316.0,74.401,129.835,44.1967,49.0,9.918,99.0,5833424896.0,5833424896.0,5833424896.0,0.4624,0.4688,0.4624,0.452
53,2.9879,0.01,6.1443,3.775,10826293248.0,0.0,81920.0,1124251316.0,75.415,152.532,44.2295,48.0,12.6885,99.0,5833424896.0,5833424896.0,5833424896.0,0.4565,0.463,0.4565,0.4498
54,2.9827,0.01,6.1506,3.7625,10826338304.0,0.0,151552.0,1124251316.0,72.763,132.858,44.0656,47.0,12.6721,99.0,5833424896.0,5833424896.0,5833424896.0,0.4666,0.4716,0.4666,0.4588
55,2.9772,0.01,6.1544,3.7563,10826915840.0,0.0,151552.0,1124251316.0,74.2304,136.562,44.1148,48.0,11.5082,98.0,5833424896.0,5833424896.0,5833424896.0,0.4643,0.465,0.4643,0.4534
56,2.972,0.01,5.9446,4.025,10826883072.0,0.0,151552.0,1124251316.0,74.6135,135.523,44.1525,47.0,13.6949,99.0,5833424896.0,5833424896.0,5833424896.0,0.4715,0.4787,0.4715,0.4648
57,2.9712,0.01,5.9527,3.9813,10826887168.0,0.0,135168.0,1124251316.0,74.2269,130.413,43.8814,48.0,11.339,99.0,5833424896.0,5833424896.0,5833424896.0,0.4685,0.4722,0.4685,0.4615
58,2.9714,0.01,5.9371,4.0625,10826903552.0,0.0,135168.0,1124251316.0,73.7986,133.238,43.7458,48.0,13.4407,98.0,5833424896.0,5833424896.0,5833424896.0,0.4639,0.4712,0.4639,0.4549
59,2.9627,0.01,5.9868,3.9688,10829770752.0,0.0,135168.0,1124251316.0,74.2339,142.284,46.5424,50.0,11.4068,99.0,5833424896.0,5833424896.0,5833424896.0,0.4727,0.4759,0.4727,0.4647
60,2.9663,0.001,5.9524,3.925,10829754368.0,0.0,135168.0,1124251316.0,75.0008,136.235,45.4576,49.0,11.9661,94.0,5833424896.0,5833424896.0,5833424896.0,0.4693,0.472,0.4693,0.4588
61,2.9074,0.001,6.25,3.7375,10831687680.0,0.0,135168.0,1124251316.0,73.5469,132.575,44.629,48.0,12.8387,99.0,5833424896.0,5833424896.0,5833424896.0,0.4914,0.4841,0.4914,0.4818
62,2.8851,0.001,6.1797,3.8,10831663104.0,0.0,135168.0,1124251316.0,73.6737,134.717,44.6557,48.0,10.8852,99.0,5833424896.0,5833424896.0,5833424896.0,0.4936,0.487,0.4936,0.4843
63,2.876,0.001,6.0908,3.8062,10831683584.0,0.0,135168.0,1124251316.0,73.3738,133.67,44.5833,48.0,11.7667,98.0,5833424896.0,5833424896.0,5833424896.0,0.494,0.488,0.494,0.485
64,2.8779,0.001,6.1445,3.775,10831671296.0,0.0,135168.0,1124251316.0,73.2775,123.589,44.623,48.0,11.541,99.0,5833424896.0,5833424896.0,5833424896.0,0.495,0.4881,0.495,0.486
65,2.8703,0.001,6.038,3.9625,10831691776.0,0.0,167936.0,1124251316.0,76.3289,138.436,44.65,48.0,11.7333,99.0,5833424896.0,5833424896.0,5833424896.0,0.4967,0.4893,0.4967,0.4874
66,2.8689,0.001,6.0497,3.9375,10831679488.0,0.0,135168.0,1124251316.0,73.9326,132.118,44.3667,47.0,12.85,99.0,5833424896.0,5833424896.0,5833424896.0,0.4967,0.4902,0.4967,0.4879
67,2.8612,0.001,6.04,3.9312,10831683584.0,0.0,233472.0,1124251316.0,74.7016,136.917,44.4167,48.0,11.0333,99.0,5833424896.0,5833424896.0,5833424896.0,0.4974,0.4918,0.4974,0.4886
68,2.8653,0.001,6.0458,3.9562,10831687680.0,0.0,172032.0,1124251316.0,73.3118,129.931,44.0167,47.0,13.0833,98.0,5833424896.0,5833424896.0,5833424896.0,0.4976,0.4919,0.4976,0.4888
69,2.8627,0.001,5.9429,4.0187,10832039936.0,0.0,151552.0,1124251316.0,77.6955,143.928,44.322,48.0,11.8983,98.0,5833424896.0,5833424896.0,5833424896.0,0.4987,0.4921,0.4987,0.4903
70,2.8578,0.001,5.9612,4.0375,10832089088.0,0.0,151552.0,1124251316.0,76.301,132.797,44.1695,48.0,11.8983,98.0,5833424896.0,5833424896.0,5833424896.0,0.5007,0.4935,0.5007,0.4918
71,2.8619,0.001,6.05,3.8813,10832113664.0,0.0,73728.0,1124251316.0,73.2917,132.314,43.9333,49.0,11.7,98.0,5833424896.0,5833424896.0,5833424896.0,0.4968,0.4901,0.4968,0.4883
72,2.8538,0.001,6.0389,3.9438,10832183296.0,0.0,135168.0,1124251316.0,72.8574,132.531,44.0333,47.0,12.5667,98.0,5833424896.0,5833424896.0,5833424896.0,0.4966,0.4905,0.4966,0.4879
73,2.8577,0.001,6.0463,3.9188,10832207872.0,0.0,135168.0,1124251316.0,76.8254,132.191,44.1333,47.0,10.8167,91.0,5833424896.0,5833424896.0,5833424896.0,0.4987,0.4913,0.4987,0.4896
74,2.8576,0.001,6.1394,3.7875,10832273408.0,0.0,135168.0,1124251316.0,74.6763,132.362,44.1967,46.0,12.2787,98.0,5833424896.0,5833424896.0,5833424896.0,0.4987,0.4926,0.4987,0.4899
75,2.8516,0.001,6.0426,4.0,10833645568.0,0.0,135168.0,1124251316.0,73.441,142.582,44.4167,49.0,11.3167,99.0,5833424896.0,5833424896.0,5833424896.0,0.5,0.4932,0.5,0.4916
76,2.8508,0.001,6.1394,3.7687,10833715200.0,0.0,135168.0,1124251316.0,73.9406,137.926,44.4426,48.0,10.1639,98.0,5833424896.0,5833424896.0,5833424896.0,0.4982,0.4928,0.4982,0.4898
77,2.8567,0.001,5.9645,4.0312,10833747968.0,0.0,106496.0,1124251316.0,74.0932,132.89,44.5763,48.0,11.4746,99.0,5833424896.0,5833424896.0,5833424896.0,0.5023,0.4949,0.5023,0.4936
78,2.854,0.001,6.1382,3.7563,10833764352.0,0.0,151552.0,1124251316.0,74.3287,132.978,44.5246,47.0,11.9344,98.0,5833424896.0,5833424896.0,5833424896.0,0.502,0.4961,0.502,0.4939
79,2.8465,0.001,6.1416,3.7563,10833797120.0,0.0,151552.0,1124251316.0,74.2194,122.82,44.541,47.0,12.5738,98.0,5833424896.0,5833424896.0,5833424896.0,0.5007,0.4961,0.5007,0.4926
80,2.8484,0.001,6.0856,3.8,10833846272.0,0.0,155648.0,1124251316.0,75.5914,123.08,44.55,48.0,11.3167,83.0,5833424896.0,5833424896.0,5833424896.0,0.5009,0.495,0.5009,0.4926
81,2.8439,0.001,5.9785,3.975,10833895424.0,0.0,135168.0,1124251316.0,74.5534,132.616,44.6102,49.0,11.0847,99.0,5833424896.0,5833424896.0,5833424896.0,0.4988,0.494,0.4988,0.4905
82,2.8456,0.001,6.0407,3.9188,10833911808.0,0.0,135168.0,1124251316.0,74.7163,152.617,44.6167,49.0,11.7,98.0,5833424896.0,5833424896.0,5833424896.0,0.5,0.4942,0.5,0.4916
83,2.8409,0.001,6.072,3.8,10834006016.0,0.0,135168.0,1124251316.0,75.0054,143.918,44.6333,49.0,11.7,98.0,5833424896.0,5833424896.0,5833424896.0,0.4992,0.4933,0.4992,0.4912
84,2.838,0.001,6.0577,3.8188,10834022400.0,0.0,135168.0,1124251316.0,73.3486,143.094,44.5167,49.0,11.55,98.0,5833424896.0,5833424896.0,5833424896.0,0.5002,0.4934,0.5002,0.4913
85,2.8399,0.001,6.152,3.8312,10834071552.0,0.0,135168.0,1124251316.0,75.6652,144.295,44.6066,48.0,10.9016,99.0,5833424896.0,5833424896.0,5833424896.0,0.5009,0.4946,0.5009,0.4925
86,2.8413,0.001,6.1407,3.7563,10834485248.0,0.0,77824.0,1124251316.0,74.1067,123.181,44.377,49.0,11.5082,98.0,5833424896.0,5833424896.0,5833424896.0,0.501,0.4945,0.501,0.4922
87,2.8358,0.001,6.4728,3.775,10834759680.0,0.0,135168.0,1124251316.0,72.5466,153.384,44.381,48.0,9.6032,99.0,5833424896.0,5833424896.0,5833424896.0,0.501,0.495,0.501,0.4924
88,2.8374,0.001,5.9611,3.95,10834780160.0,0.0,135168.0,1124251316.0,72.8617,137.23,44.5593,48.0,12.0,98.0,5833424896.0,5833424896.0,5833424896.0,0.5009,0.4953,0.5009,0.4925
89,2.8382,0.001,6.077,3.8375,10834767872.0,0.0,229376.0,1124251316.0,75.1068,155.016,44.6,47.0,11.95,98.0,5833424896.0,5833424896.0,5833424896.0,0.5002,0.4944,0.5002,0.4922
90,2.836,0.0001,6.1554,3.7375,10834776064.0,0.0,73728.0,1124251316.0,75.5546,132.963,44.4918,46.0,11.0328,98.0,5833424896.0,5833424896.0,5833424896.0,0.4996,0.4952,0.4996,0.4919
91,2.8234,0.0001,6.1019,3.8,10834792448.0,0.0,274432.0,1124251316.0,73.7861,154.032,44.4833,48.0,10.8333,98.0,5833424896.0,5833424896.0,5833424896.0,0.5017,0.4953,0.5017,0.4934
92,2.8271,0.0001,6.1404,3.7687,10834784256.0,0.0,217088.0,1124251316.0,73.2071,123.233,44.4262,49.0,11.541,98.0,5833424896.0,5833424896.0,5833424896.0,0.5014,0.4951,0.5014,0.493
93,2.826,0.0001,6.0376,3.9125,10834788352.0,0.0,180224.0,1124251316.0,73.9419,143.059,44.4833,49.0,10.55,99.0,5833424896.0,5833424896.0,5833424896.0,0.5011,0.4946,0.5011,0.4929
94,2.8255,0.0001,6.184,3.7687,10834792448.0,0.0,86016.0,1124251316.0,74.5108,132.623,44.2951,48.0,11.541,99.0,5833424896.0,5833424896.0,5833424896.0,0.5011,0.494,0.5011,0.4924
95,2.8265,0.0001,5.8536,4.0438,10834812928.0,0.0,151552.0,1124251316.0,72.4526,122.4,44.2759,47.0,12.7586,99.0,5833424896.0,5833424896.0,5833424896.0,0.503,0.4961,0.503,0.4946
96,2.8195,0.0001,5.9523,4.0,10834800640.0,0.0,151552.0,1124251316.0,74.0126,130.241,44.4407,48.0,13.3729,98.0,5833424896.0,5833424896.0,5833424896.0,0.5016,0.4947,0.5016,0.4932
97,2.8236,0.0001,6.1755,3.7563,10834821120.0,0.0,155648.0,1124251316.0,75.1217,142.368,44.4754,49.0,11.5738,98.0,5833424896.0,5833424896.0,5833424896.0,0.5022,0.4957,0.5022,0.4938
98,2.8201,0.0001,5.9619,3.975,10834808832.0,0.0,135168.0,1124251316.0,74.7147,141.468,44.5085,49.0,11.2881,99.0,5833424896.0,5833424896.0,5833424896.0,0.504,0.4972,0.504,0.4957
99,2.826,0.0001,6.1703,3.775,10834833408.0,0.0,135168.0,1124251316.0,73.2626,142.88,44.541,48.0,12.8197,98.0,5833424896.0,5833424896.0,5833424896.0,0.5029,0.4963,0.5029,0.4946
100,2.8239,0.0001,6.0665,3.8438,10818387968.0,0.0,135168.0,1022899688.0,68.725,111.337,43.95,48.0,13.1167,99.0,5833424896.0,5833424896.0,5833424896.0,0.5018,0.4951,0.5018,0.4936
