epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1911,0.1,2025-11-28 06:23:45.076,40.888,3.786,3.7247,2.8344,1124251316.0,98304.0,0.0,,70.7293,115.567,44.7059,49.0,12.2059,88.0,5464326144.0,5464326144.0,5464326144.0,0.0288,0.0188,0.0288,0.0121
2,4.8655,0.1,2025-11-28 06:24:14.154,25.279,2.935,2.8981,2.4688,1124251316.0,0.0,0.0,,96.2027,205.707,44.3214,49.0,13.6786,92.0,5464326144.0,5464326144.0,5464326144.0,0.063,0.0449,0.063,0.0353
3,4.6282,0.1,2025-11-28 06:24:41.583,24.494,3.41,3.3499,2.4156,1124251316.0,0.0,0.0,,90.3507,196.676,43.5484,49.0,14.0968,99.0,5833830796.3871,5835522048.0,5835522048.0,0.092,0.0767,0.092,0.06
4,4.424,0.1,2025-11-28 06:25:14.843,29.865,3.251,3.2111,2.5094,1124251316.0,0.0,16384.0,,79.8371,110.263,42.3793,45.0,16.1379,55.0,5835522048.0,5835522048.0,5835522048.0,0.098,0.1162,0.098,0.0709
5,4.267,0.1,2025-11-28 06:25:45.629,27.534,3.151,3.1124,2.5,1124251316.0,0.0,0.0,,79.2463,143.755,42.1786,48.0,13.5714,98.0,5835522048.0,5835522048.0,5835522048.0,0.1565,0.165,0.1565,0.1247
6,4.1409,0.1,2025-11-28 06:26:21.928,33.133,4.187,4.1473,2.6906,1124251316.0,0.0,0.0,,79.9893,143.936,41.325,44.0,12.275,68.0,5835522048.0,5835522048.0,5835522048.0,0.1425,0.1724,0.1425,0.1184
7,4.0411,0.1,2025-11-28 06:26:56.027,29.913,2.971,2.9335,2.4937,1124251316.0,0.0,0.0,,84.1191,114.089,41.6071,47.0,14.8571,98.0,5835522048.0,5835522048.0,5835522048.0,0.1903,0.2315,0.1903,0.1639
8,3.9595,0.1,2025-11-28 06:27:28.517,29.518,3.146,3.1086,2.5031,1124251316.0,0.0,0.0,,88.8594,165.456,41.4138,45.0,16.069,61.0,5835522048.0,5835522048.0,5835522048.0,0.2043,0.2424,0.2043,0.1787
9,3.8838,0.1,2025-11-28 06:27:54.701,23.038,3.076,3.0504,2.55,1124251316.0,0.0,0.0,,88.7788,180.874,41.8214,46.0,16.3929,79.0,5835522048.0,5835522048.0,5835522048.0,0.2364,0.255,0.2364,0.2086
10,3.8319,0.1,2025-11-28 06:28:27.336,29.556,2.982,2.9455,2.5031,1124251316.0,0.0,81920.0,,86.5686,124.48,41.5714,47.0,16.6071,90.0,5835522048.0,5835522048.0,5835522048.0,0.2175,0.2595,0.2175,0.1974
