epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2429,0.1,2025-11-28 07:15:25.899,33.219,3.141,3.1029,2.6187,1124251316.0,0.0,2801664.0,,86.7053,152.233,42.6667,47.0,15.7667,81.0,5464326144.0,5464326144.0,5464326144.0,0.028,0.0172,0.028,0.01
2,4.9001,0.1,2025-11-28 07:15:52.211,23.17,3.92,3.8824,2.7437,1124251316.0,0.0,0.0,,91.8363,181.187,42.2105,45.0,12.0,61.0,5464326144.0,5464326144.0,5464326144.0,0.0521,0.0425,0.0521,0.0312
3,4.6639,0.1,2025-11-28 07:16:26.042,29.907,2.807,2.7695,2.4719,1124251316.0,0.0,81920.0,,91.348,122.338,41.8889,46.0,17.6667,86.0,5833424896.0,5833424896.0,5833424896.0,0.0893,0.0859,0.0893,0.0612
4,4.4565,0.1,2025-11-28 07:16:55.850,27.006,3.924,3.8984,2.6938,1124251316.0,0.0,0.0,,89.3743,202.077,41.5789,47.0,12.2895,97.0,5835522048.0,5835522048.0,5835522048.0,0.1225,0.129,0.1225,0.0953
5,4.287,0.1,2025-11-28 07:17:23.984,24.21,4.109,4.0711,2.6094,1124251316.0,0.0,204800.0,,90.9086,193.61,41.475,46.0,11.325,56.0,5835522048.0,5835522048.0,5835522048.0,0.1417,0.1355,0.1417,0.1071
6,4.1758,0.1,2025-11-28 07:17:50.840,22.747,2.933,2.8949,2.4188,1124251316.0,0.0,0.0,,84.6009,123.684,41.8571,45.0,18.25,79.0,5835522048.0,5835522048.0,5835522048.0,0.1723,0.2002,0.1723,0.1448
7,4.081,0.1,2025-11-28 07:18:17.904,24.126,2.893,2.8553,2.3625,1124251316.0,0.0,0.0,,97.144,197.94,42.1429,46.0,13.8571,99.0,5835522048.0,5835522048.0,5835522048.0,0.1967,0.2053,0.1967,0.168
8,3.9954,0.1,2025-11-28 07:18:43.833,23.041,4.139,4.0998,2.6812,1124251316.0,0.0,0.0,,86.5426,202.642,41.725,45.0,12.85,88.0,5835522048.0,5835522048.0,5835522048.0,0.1895,0.2232,0.1895,0.1625
9,3.9235,0.1,2025-11-28 07:19:11.048,23.076,2.928,2.8917,2.4844,1124251316.0,0.0,0.0,,76.3516,113.716,42.2143,46.0,14.3571,87.0,5837619200.0,5837619200.0,5837619200.0,0.2226,0.2379,0.2226,0.197
10,3.8727,0.1,2025-11-28 07:19:43.019,29.042,4.023,3.986,2.6187,1124251316.0,0.0,0.0,,77.4963,122.686,41.2308,46.0,12.2564,98.0,5837619200.0,5837619200.0,5837619200.0,0.1955,0.2524,0.1955,0.1726
11,3.822,0.1,2025-11-28 07:20:16.248,29.207,2.922,2.8836,2.3937,1124251316.0,0.0,16384.0,,92.6992,156.591,41.5357,45.0,13.4286,97.0,5837619200.0,5837619200.0,5837619200.0,0.2065,0.254,0.2065,0.1874
12,3.7734,0.1,2025-11-28 07:20:41.198,22.027,3.905,3.8669,2.6906,1124251316.0,0.0,0.0,,76.3269,135.536,41.4737,47.0,11.7105,91.0,5837619200.0,5837619200.0,5837619200.0,0.2583,0.2811,0.2583,0.2303
13,3.7368,0.1,2025-11-28 07:21:08.239,23.136,2.82,2.7832,2.5719,1124251316.0,0.0,167936.0,,86.7814,125.038,42.1111,47.0,15.5556,72.0,5837619200.0,5837619200.0,5837619200.0,0.2465,0.2895,0.2465,0.2217
