epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2036,0.1,2025-11-26 14:55:44.345,27.896,2.867,2.844,2.9,1124251316.0,0.0,46931968.0,,92.2981,175.358,47.5357,52.0,16.1786,76.0,5474811904.0,5474811904.0,5474811904.0,0.0298,0.0229,0.0298,0.0123
2,4.8613,0.1,2025-11-26 14:56:06.782,19.571,2.273,2.25,2.6812,1124251316.0,0.0,0.0,,110.5685,217.667,47.2727,52.0,19.0,99.0,5474811904.0,5474811904.0,5474811904.0,0.058,0.0538,0.058,0.0376
3,4.6351,0.1,2025-11-26 14:56:27.724,18.669,3.08,3.0577,2.75,1124251316.0,0.0,0.0,,96.3408,225.046,46.2333,50.0,14.6,89.0,5843910656.0,5843910656.0,5843910656.0,0.085,0.0886,0.085,0.0602
4,4.4693,0.1,2025-11-26 14:56:49.079,18.275,2.164,2.1416,2.7719,1124251316.0,0.0,114688.0,,114.8753,220.841,47.0,51.0,18.619,99.0,5843910656.0,5843910656.0,5843910656.0,0.1035,0.1136,0.1035,0.0799
5,4.3228,0.1,2025-11-26 14:57:15.292,24.049,2.183,2.1601,2.6031,1124251316.0,0.0,212992.0,,102.1467,174.342,45.9048,50.0,20.1429,89.0,5843910656.0,5843910656.0,5843910656.0,0.1274,0.1475,0.1274,0.1012
6,4.2034,0.1,2025-11-26 14:57:41.547,24.072,2.158,2.1358,2.6031,1124251316.0,0.0,0.0,,111.1685,193.502,45.7619,51.0,20.8095,97.0,5843910656.0,5843910656.0,5843910656.0,0.1741,0.198,0.1741,0.1478
7,4.1079,0.1,2025-11-26 14:58:01.870,18.164,3.099,3.0763,2.7625,1124251316.0,0.0,0.0,,96.4086,221.78,45.2333,50.0,14.0,95.0,5843910656.0,5843910656.0,5843910656.0,0.1561,0.2058,0.1561,0.1372
8,4.0211,0.1,2025-11-26 14:58:25.840,20.871,3.19,3.1674,2.6531,1124251316.0,0.0,4096.0,,97.597,194.814,45.1935,50.0,15.0968,99.0,5843910656.0,5843910656.0,5843910656.0,0.1741,0.2133,0.1741,0.1503
9,3.9467,0.1,2025-11-26 14:58:48.226,19.197,3.076,3.0536,2.7437,1124251316.0,0.0,20480.0,,94.2583,212.943,44.7333,48.0,13.6,50.0,5843910656.0,5843910656.0,5843910656.0,0.2043,0.2437,0.2043,0.1818
10,3.8973,0.1,2025-11-26 14:59:10.250,18.949,2.263,2.2407,2.5938,1124251316.0,0.0,143360.0,,113.5405,222.381,45.9545,51.0,23.3636,74.0,5843910656.0,5843910656.0,5843910656.0,0.204,0.248,0.204,0.1838
