epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2422,0.1,2025-11-28 06:23:53.411,1657.124,53.147,53.1024,6.575,3318575740.0,0.0,8548352.0,,370.0434,379.165,72.8547,74.0,97.9094,100.0,18607146072.8755,18607177728.0,18607177728.0,0.0159,0.0042,0.0159,0.0025
2,5.1326,0.1,2025-11-28 06:52:23.501,1656.942,52.842,52.7967,6.575,3318575740.0,0.0,413696.0,,364.2096,372.393,72.6945,74.0,98.2998,100.0,18607177728.0,18607177728.0,18607177728.0,0.0219,0.0196,0.0219,0.0087
3,5.0476,0.1,2025-11-28 07:20:51.785,1655.442,52.859,52.8119,6.55,3318575740.0,0.0,434176.0,,353.7135,361.793,71.8406,74.0,98.2201,100.0,18607177728.0,18607177728.0,18607177728.0,0.0355,0.0237,0.0355,0.0141
4,4.9079,0.1,2025-11-28 07:49:19.288,1654.645,52.647,52.6003,6.5812,3318575740.0,0.0,413696.0,,335.4881,342.381,71.1143,73.0,98.4952,100.0,18607177728.0,18607177728.0,18607177728.0,0.0477,0.0366,0.0477,0.0229
5,4.8639,0.1,2025-11-28 08:17:45.975,1654.039,52.666,52.6176,6.575,3318575740.0,0.0,520192.0,,320.6504,326.749,69.099,71.0,98.4819,100.0,18607177728.0,18607177728.0,18607177728.0,0.0561,0.062,0.0561,0.0327
6,4.8485,0.1,2025-11-28 08:46:12.609,1653.969,52.737,52.6899,6.5687,3318575740.0,0.0,450560.0,,303.5492,309.58,67.9335,70.0,98.2719,100.0,18607177728.0,18607177728.0,18607177728.0,0.0435,0.0442,0.0435,0.0228
7,4.8358,0.1,2025-11-28 09:14:39.171,1653.825,52.77,52.7215,6.5687,3318575740.0,0.0,421888.0,,295.6225,301.056,67.3099,69.0,98.3916,100.0,18607177728.0,18607177728.0,18607177728.0,0.0605,0.0565,0.0605,0.0336
8,4.8132,0.1,2025-11-28 09:43:15.004,1663.066,52.549,52.5018,6.5812,3318575740.0,0.0,397312.0,,297.8894,306.464,67.7634,70.0,98.2863,100.0,18607177728.0,18607177728.0,18607177728.0,0.0488,0.0528,0.0488,0.0314
9,4.8039,0.1,2025-11-28 10:11:43.991,1656.438,52.647,52.5992,6.575,3318575740.0,0.0,430080.0,,300.3285,306.262,67.8438,70.0,98.3924,100.0,18607177728.0,18607177728.0,18607177728.0,0.0629,0.0747,0.0629,0.04
10,4.8002,0.1,2025-11-28 10:40:10.898,1654.257,52.684,52.6369,6.575,3318575740.0,0.0,417792.0,,298.8233,304.872,67.8229,70.0,98.3733,100.0,18607177728.0,18607177728.0,18607177728.0,0.0455,0.0448,0.0455,0.027
