epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2741,0.1,2025-11-25 13:50:45.970,1678.465,53.072,53.0373,3.3344,3318575740.0,229376.0,7376896.0,,339.6941,346.232,61.1825,63.0,98.4601,100.0,18609258932.076,18609274880.0,18609274880.0,0.0132,0.003,0.0132,0.0034
2,5.1073,0.1,2025-11-25 14:19:37.133,1678.098,52.699,52.6634,3.25,3318575740.0,0.0,856064.0,,335.4373,339.301,60.7835,62.0,99.3008,100.0,18609274880.0,18609274880.0,18609274880.0,0.0269,0.0152,0.0269,0.0115
3,5.0075,0.1,2025-11-25 14:48:27.591,1677.759,52.594,52.558,3.2563,3318575740.0,0.0,901120.0,,324.9871,328.845,60.7524,62.0,99.2399,100.0,18609274880.0,18609274880.0,18609274880.0,0.0403,0.0251,0.0403,0.0178
4,4.9416,0.1,2025-11-25 15:17:02.021,1661.83,52.566,52.5293,3.2531,3318575740.0,16384.0,1085440.0,,313.4823,316.862,59.858,62.0,99.2726,100.0,18609274880.0,18609274880.0,18609274880.0,0.0548,0.0348,0.0548,0.0281
5,4.8731,0.1,2025-11-25 15:45:51.327,1676.746,52.668,52.6323,3.3312,3318575740.0,0.0,851968.0,,300.6283,303.826,59.5939,61.0,99.0881,100.0,18609274880.0,18609274880.0,18609274880.0,0.0471,0.0454,0.0471,0.0279
6,4.8386,0.1,2025-11-25 16:14:38.960,1674.965,52.565,52.5274,3.2469,3318575740.0,0.0,884736.0,,290.8873,293.368,59.7524,62.0,99.2726,100.0,18609274880.0,18609274880.0,18609274880.0,0.0628,0.0552,0.0628,0.0374
7,4.8341,0.1,2025-11-25 16:43:13.170,1661.643,52.601,52.5657,3.2469,3318575740.0,0.0,909312.0,,287.1453,289.918,59.5566,62.0,99.1401,100.0,18609274880.0,18609274880.0,18609274880.0,0.0529,0.0539,0.0529,0.0304
8,4.8338,0.1,2025-11-25 17:11:57.162,1671.387,52.494,52.4696,3.3156,3318575740.0,0.0,790528.0,,284.4328,286.769,58.7481,61.0,99.4212,100.0,18609274880.0,18609274880.0,18609274880.0,0.046,0.0407,0.046,0.0242
9,4.8349,0.1,2025-11-25 17:40:46.688,1677.038,52.577,52.5412,3.3406,3318575740.0,0.0,860160.0,,282.5282,285.107,58.5873,60.0,99.2706,100.0,18609274880.0,18609274880.0,18609274880.0,0.0556,0.0511,0.0556,0.032
10,4.8355,0.1,2025-11-25 18:09:35.309,1676.043,52.58,52.5415,3.3375,3318575740.0,0.0,864256.0,,280.9918,283.878,58.7294,61.0,99.1651,100.0,18609274880.0,18609274880.0,18609274880.0,0.0578,0.0575,0.0578,0.0305
11,4.8332,0.1,2025-11-25 18:38:11.100,1663.206,52.439,52.416,3.2812,3318575740.0,0.0,864256.0,,281.0415,283.039,58.6827,60.0,99.5,100.0,18609274880.0,18609274880.0,18609274880.0,0.0346,0.0449,0.0346,0.0233
