epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.0996,0.1,2025-11-21 13:01:09.568,1326.35,40.024,39.9769,6.7375,1421110500.0,0.0,9322496.0,,356.4643,362.38,70.4586,71.0,97.8045,100.0,17464229888.0,17464229888.0,17464229888.0,0.0389,0.0463,0.0389,0.0202
2,4.8618,0.1,2025-11-21 13:23:55.186,1325.578,40.176,40.1287,6.7313,1421110500.0,0.0,528384.0,,348.8841,354.985,70.26,71.0,97.7675,100.0,17464229888.0,17464229888.0,17464229888.0,0.0657,0.0637,0.0657,0.0425
3,4.7754,0.1,2025-11-21 13:46:41.100,1325.737,40.181,40.134,6.7188,1421110500.0,0.0,446464.0,,336.1129,341.995,69.5525,71.0,97.6625,100.0,17497784320.0,17497784320.0,17497784320.0,0.056,0.0784,0.056,0.0371
4,4.7608,0.1,2025-11-21 14:09:26.135,1324.854,40.082,40.034,6.7313,1421110500.0,0.0,393216.0,,324.9175,330.206,68.787,70.0,97.9098,100.0,17497784320.0,17497784320.0,17497784320.0,0.058,0.0585,0.058,0.0342
5,4.7774,0.1,2025-11-21 14:32:10.530,1324.314,40.078,40.0234,6.725,1421110500.0,0.0,294912.0,,311.5019,319.349,67.599,69.0,97.7368,100.0,17497784320.0,17497784320.0,17497784320.0,0.0609,0.0636,0.0609,0.0386
6,4.7833,0.1,2025-11-21 14:54:53.705,1323.096,39.94,39.8925,6.7313,1421110500.0,0.0,405504.0,,305.2804,312.431,67.294,68.0,97.6809,100.0,17497784320.0,17497784320.0,17497784320.0,0.0574,0.0675,0.0574,0.0303
7,4.7743,0.1,2025-11-21 15:17:37.250,1323.605,39.943,39.8951,6.7313,1421110500.0,0.0,397312.0,,302.4261,310.136,66.9497,68.0,97.7889,100.0,17497784320.0,17497784320.0,17497784320.0,0.0535,0.0769,0.0535,0.0355
8,4.7982,0.1,2025-11-21 15:40:20.761,1323.568,40.052,40.0036,6.7125,1421110500.0,0.0,331776.0,,300.9201,306.334,67.0,68.0,97.5865,100.0,17497784320.0,17497784320.0,17497784320.0,0.0653,0.0637,0.0653,0.041
9,4.7983,0.1,2025-11-21 16:03:04.338,1323.525,40.053,40.0053,6.7188,1421110500.0,0.0,430080.0,,300.7097,307.054,67.0476,68.0,97.4286,100.0,17497784320.0,17497784320.0,17497784320.0,0.0699,0.0607,0.0699,0.0396
10,4.7918,0.1,2025-11-21 16:25:48.259,1323.868,40.067,40.0189,6.7125,1421110500.0,0.0,438272.0,,300.8877,306.278,66.8747,68.0,97.7318,100.0,17497784320.0,17497784320.0,17497784320.0,0.0657,0.0702,0.0657,0.0387
11,4.8195,0.1,2025-11-21 16:48:32.051,1323.725,40.065,40.0173,6.7188,1421110500.0,0.0,294912.0,,300.1249,306.308,66.8947,68.0,97.4612,100.0,17497784320.0,17497784320.0,17497784320.0,0.0577,0.0479,0.0577,0.0308
12,4.8175,0.1,2025-11-21 17:11:15.938,1323.822,39.952,39.9059,6.7375,1421110500.0,0.0,356352.0,,299.7763,304.915,66.8744,68.0,97.7688,100.0,17497784320.0,17497784320.0,17497784320.0,0.0307,0.0403,0.0307,0.0203
13,4.8216,0.1,2025-11-21 17:33:59.668,1323.778,40.052,40.0071,6.7188,1421110500.0,0.0,385024.0,,299.0526,305.198,66.8521,68.0,97.4812,100.0,17497784320.0,17497784320.0,17497784320.0,0.0262,0.0181,0.0262,0.0132
14,4.8139,0.1,2025-11-21 17:56:43.389,1323.669,39.974,39.9268,6.7313,1421110500.0,0.0,405504.0,,302.924,307.857,67.191,68.0,97.6608,100.0,17497784320.0,17497784320.0,17497784320.0,0.0457,0.0639,0.0457,0.0284
15,4.8199,0.1,2025-11-21 18:19:27.240,1323.981,40.053,40.0052,6.725,1421110500.0,0.0,299008.0,,297.8901,303.629,66.7594,67.0,97.4912,100.0,17497784320.0,17497784320.0,17497784320.0,0.0551,0.0496,0.0551,0.03
