epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.0893,0.1,2025-11-20 04:54:58.540,1326.875,40.145,40.0973,6.725,1421110500.0,0.0,5570560.0,,358.2829,365.725,71.7775,73.0,97.4675,100.0,17464229888.0,17464229888.0,17464229888.0,0.0404,0.0457,0.0404,0.0232
2,4.8919,0.1,2025-11-20 05:17:44.318,1325.632,40.263,40.2163,6.725,1421110500.0,0.0,438272.0,,350.9452,357.56,71.2095,72.0,97.6035,100.0,17464229888.0,17464229888.0,17464229888.0,0.0613,0.0691,0.0613,0.0371
3,4.8096,0.1,2025-11-20 05:40:30.164,1325.583,40.159,40.112,6.725,1421110500.0,0.0,319488.0,,343.5674,350.124,70.59,72.0,97.62,100.0,17497784320.0,17497784320.0,17497784320.0,0.0578,0.0523,0.0578,0.0269
4,4.7998,0.1,2025-11-20 06:03:15.220,1324.898,40.062,40.0153,6.7375,1421110500.0,0.0,319488.0,,330.7621,338.07,69.5965,71.0,97.5639,100.0,17497784320.0,17497784320.0,17497784320.0,0.0719,0.0597,0.0719,0.041
5,4.7979,0.1,2025-11-20 06:25:59.668,1324.385,40.158,40.1097,6.7188,1421110500.0,0.0,385024.0,,313.0969,320.489,68.4525,70.0,97.6225,100.0,17497784320.0,17497784320.0,17497784320.0,0.0662,0.0749,0.0662,0.041
6,4.8058,0.1,2025-11-20 06:48:43.573,1323.747,40.017,39.9698,6.7562,1421110500.0,188416.0,610304.0,,305.13,312.954,67.9623,69.0,97.5754,100.0,17497784320.0,17497784320.0,17497784320.0,0.048,0.0417,0.048,0.0264
7,4.8148,0.1,2025-11-20 07:11:27.346,1323.756,40.075,40.0268,6.7938,1421110500.0,0.0,278528.0,,305.9369,311.733,67.8872,69.0,97.4687,100.0,17497784320.0,17497784320.0,17497784320.0,0.0482,0.0523,0.0482,0.03
8,4.8293,0.1,2025-11-20 07:34:11.135,1323.714,39.978,39.9308,6.7375,1421110500.0,0.0,393216.0,,304.9625,310.569,68.2261,69.0,97.5553,100.0,17497784320.0,17497784320.0,17497784320.0,0.0488,0.0487,0.0488,0.029
9,4.8109,0.1,2025-11-20 07:56:55.017,1323.904,40.106,40.0575,6.7188,1421110500.0,0.0,376832.0,,304.5319,310.282,67.802,69.0,97.4687,100.0,17497784320.0,17497784320.0,17497784320.0,0.0584,0.0507,0.0584,0.0327
10,4.8107,0.1,2025-11-20 08:19:39.046,1323.923,40.055,40.0068,6.725,1421110500.0,0.0,397312.0,,304.7119,310.346,67.8772,69.0,97.5639,100.0,17497784320.0,17497784320.0,17497784320.0,0.0507,0.0491,0.0507,0.0296
