epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.0888,0.1,2025-11-26 21:33:05.524,1322.158,39.978,39.9294,6.8,1421110500.0,0.0,10272768.0,,327.7095,332.189,51.5985,52.0,97.8409,100.0,17469341696.0,17469341696.0,17469341696.0,0.0482,0.0325,0.0482,0.0258
2,4.9469,0.1,2025-11-26 21:55:48.763,1323.261,39.983,39.9356,6.7938,1421110500.0,0.0,5873664.0,,321.3396,325.493,50.8687,52.0,97.8081,100.0,17469341696.0,17469341696.0,17469341696.0,0.0549,0.041,0.0549,0.0319
3,4.8432,0.1,2025-11-26 22:18:31.901,1323.156,39.908,39.8609,6.8,1421110500.0,0.0,4399104.0,,309.9852,314.753,49.8962,51.0,97.8203,100.0,17502896128.0,17502896128.0,17502896128.0,0.0612,0.0548,0.0612,0.0355
4,4.8058,0.1,2025-11-26 22:41:13.687,1321.877,39.901,39.8538,6.7938,1421110500.0,0.0,5238784.0,,299.3589,303.519,48.7924,49.0,97.7468,100.0,17502896128.0,17502896128.0,17502896128.0,0.0686,0.0653,0.0686,0.0387
5,4.7859,0.1,2025-11-26 23:03:54.915,1321.327,39.88,39.8324,6.7875,1421110500.0,0.0,5746688.0,,288.6696,292.883,47.6582,48.0,97.8582,100.0,17502896128.0,17502896128.0,17502896128.0,0.0653,0.0519,0.0653,0.0381
6,4.7853,0.1,2025-11-26 23:26:35.403,1320.609,39.88,39.8319,6.7875,1421110500.0,0.0,5312512.0,,282.6963,286.266,47.043,48.0,97.7696,100.0,17502896128.0,17502896128.0,17502896128.0,0.0635,0.0644,0.0635,0.0355
7,4.7797,0.1,2025-11-26 23:49:15.799,1320.516,39.989,39.9414,6.825,1421110500.0,0.0,4358144.0,,280.5245,284.726,46.899,47.0,97.6313,100.0,17502896128.0,17502896128.0,17502896128.0,0.0565,0.0669,0.0565,0.032
8,4.7821,0.1,2025-11-27 00:11:56.370,1320.581,39.773,39.725,6.8,1421110500.0,0.0,4685824.0,,281.8886,285.865,47.2335,48.0,97.797,100.0,17502896128.0,17502896128.0,17502896128.0,0.0591,0.0673,0.0591,0.0343
9,4.7955,0.1,2025-11-27 00:34:36.673,1320.531,39.82,39.7727,6.8,1421110500.0,0.0,4710400.0,,280.9,284.974,46.9213,48.0,98.033,100.0,17502896128.0,17502896128.0,17502896128.0,0.0475,0.0481,0.0475,0.0251
10,4.8262,0.1,2025-11-27 00:57:17.197,1320.704,39.874,39.8267,6.7875,1421110500.0,0.0,4812800.0,,280.1421,284.101,46.6405,47.0,97.7443,100.0,17502896128.0,17502896128.0,17502896128.0,0.038,0.0424,0.038,0.0203
11,4.8308,0.1,2025-11-27 01:19:57.552,1320.48,39.883,39.8339,6.7938,1421110500.0,0.0,5820416.0,,279.6017,283.982,45.962,47.0,97.7392,100.0,17502896128.0,17502896128.0,17502896128.0,0.0712,0.0828,0.0712,0.0463
12,4.8209,0.1,2025-11-27 01:42:38.118,1320.684,39.779,39.7306,6.8063,1421110500.0,0.0,4894720.0,,278.3649,282.496,46.2437,47.0,97.7843,100.0,17502896128.0,17502896128.0,17502896128.0,0.066,0.0739,0.066,0.039
13,4.8235,0.1,2025-11-27 02:05:18.784,1320.886,39.891,39.8417,6.7938,1421110500.0,0.0,5197824.0,,278.0441,282.186,45.9747,47.0,97.6582,100.0,17502896128.0,17502896128.0,17502896128.0,0.0496,0.0434,0.0496,0.0249
14,4.8223,0.1,2025-11-27 02:27:59.365,1320.69,39.789,39.7413,6.7938,1421110500.0,0.0,7372800.0,,277.8704,282.105,45.9264,47.0,97.8071,100.0,17502896128.0,17502896128.0,17502896128.0,0.0442,0.0347,0.0442,0.0232
15,4.8232,0.1,2025-11-27 02:50:39.881,1320.727,39.886,39.8374,6.7938,1421110500.0,0.0,5328896.0,,277.147,280.973,45.9316,47.0,97.9418,100.0,17502896128.0,17502896128.0,17502896128.0,0.0467,0.0462,0.0467,0.0259
16,4.8114,0.1,2025-11-27 03:13:20.507,1320.741,39.894,39.8458,6.7938,1421110500.0,0.0,4771840.0,,277.4932,281.468,45.9241,47.0,97.7924,100.0,17502896128.0,17502896128.0,17502896128.0,0.0458,0.0672,0.0458,0.0283
17,4.8406,0.1,2025-11-27 03:36:00.995,1320.594,39.895,39.8459,6.7938,1421110500.0,0.0,5386240.0,,278.4583,282.836,47.8987,49.0,97.7089,100.0,17502896128.0,17502896128.0,17502896128.0,0.0504,0.0373,0.0504,0.0255
18,4.8358,0.1,2025-11-27 03:58:41.603,1320.712,39.876,39.8273,6.7938,1421110500.0,0.0,3702784.0,,277.2983,281.182,46.4911,47.0,97.6937,100.0,17502896128.0,17502896128.0,17502896128.0,0.0467,0.0429,0.0467,0.0273
19,4.8604,0.1,2025-11-27 04:21:22.361,1320.883,39.884,39.8353,6.7875,1421110500.0,0.0,5767168.0,,276.6523,280.512,45.8962,47.0,97.957,100.0,17502896128.0,17502896128.0,17502896128.0,0.0343,0.0162,0.0343,0.0138
20,4.8303,0.1,2025-11-27 04:44:03.339,1321.094,39.793,39.7452,6.8,1421110500.0,0.0,6037504.0,,276.4085,279.877,45.9391,47.0,97.8299,100.0,17502896128.0,17502896128.0,17502896128.0,0.0558,0.0627,0.0558,0.0304
21,4.8227,0.1,2025-11-27 05:06:43.933,1320.801,39.918,39.8697,6.7875,1421110500.0,0.0,6324224.0,,275.3973,280.035,45.8861,46.0,97.6835,100.0,17502896128.0,17502896128.0,17502896128.0,0.0359,0.0364,0.0359,0.0211
22,4.836,0.1,2025-11-27 05:29:24.803,1320.953,39.874,39.8256,6.7875,1421110500.0,0.0,5959680.0,,276.2252,280.252,46.9949,48.0,97.7038,100.0,17502896128.0,17502896128.0,17502896128.0,0.0599,0.0557,0.0599,0.033
23,4.8298,0.1,2025-11-27 05:52:06.412,1321.734,39.794,39.7457,6.8,1421110500.0,0.0,6250496.0,,276.5209,280.403,46.099,47.0,97.7513,100.0,17502896128.0,17502896128.0,17502896128.0,0.0636,0.0656,0.0636,0.0391
24,4.8428,0.1,2025-11-27 06:14:47.171,1320.965,39.899,39.8495,6.7938,1421110500.0,0.0,4210688.0,,274.8916,278.852,45.8532,46.0,97.6937,100.0,17502896128.0,17502896128.0,17502896128.0,0.0562,0.0472,0.0562,0.0307
25,4.844,0.1,2025-11-27 06:37:28.021,1320.95,39.895,39.8456,6.8,1421110500.0,0.0,4993024.0,,275.2494,279.347,45.9139,47.0,97.6658,100.0,17502896128.0,17502896128.0,17502896128.0,0.0586,0.0459,0.0586,0.0288
26,4.8325,0.1,2025-11-27 07:00:08.829,1320.914,39.888,39.8394,6.7875,1421110500.0,0.0,3092480.0,,274.5468,278.012,45.8861,46.0,97.9443,100.0,17502896128.0,17502896128.0,17502896128.0,0.0445,0.0384,0.0445,0.0265
27,4.8498,0.1,2025-11-27 07:22:49.642,1320.925,39.797,39.7483,6.8125,1421110500.0,0.0,5787648.0,,276.0325,280.093,46.4492,47.0,97.8604,100.0,17502896128.0,17502896128.0,17502896128.0,0.0601,0.0692,0.0601,0.038
28,4.8518,0.1,2025-11-27 07:45:30.342,1320.903,39.891,39.841,6.7875,1421110500.0,0.0,6111232.0,,276.56,280.327,46.4582,47.0,97.7924,100.0,17502896128.0,17502896128.0,17502896128.0,0.0441,0.0339,0.0441,0.0236
