epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1743,0.1,2025-11-27 23:12:44.509,238.9,8.402,8.3559,7.5938,2846691636.0,659456.0,2490368.0,,312.7269,396.881,70.2771,74.0,75.6386,100.0,20224081920.0,20224081920.0,20224081920.0,0.0399,0.0236,0.0399,0.0192
2,4.7713,0.1,2025-11-27 23:16:47.928,235.017,8.417,8.3701,7.375,2846691636.0,0.0,135168.0,,313.3996,399.357,71.1807,76.0,74.4458,100.0,20224081920.0,20224081920.0,20224081920.0,0.0873,0.0981,0.0873,0.0601
3,4.3995,0.1,2025-11-27 23:20:51.282,234.936,8.238,8.1907,7.5312,2846691636.0,0.0,143360.0,,319.78,400.061,71.7901,76.0,76.1975,100.0,20224081920.0,20224081920.0,20224081920.0,0.1291,0.1465,0.1291,0.1022
4,4.1675,0.1,2025-11-27 23:24:54.658,235.138,8.199,8.1485,7.6875,2846691636.0,0.0,159744.0,,328.3674,400.171,71.8642,76.0,78.0247,100.0,20224081920.0,20224081920.0,20224081920.0,0.1557,0.1925,0.1557,0.1298
5,4.0376,0.1,2025-11-27 23:28:57.988,235.131,8.443,8.3951,7.4062,2846691636.0,0.0,151552.0,,314.8441,400.9,71.4096,76.0,75.0723,100.0,20224081920.0,20224081920.0,20224081920.0,0.1781,0.2399,0.1781,0.1571
6,3.959,0.1,2025-11-27 23:33:01.320,234.889,8.167,8.1201,7.5187,2846691636.0,0.0,233472.0,,324.4917,399.996,72.15,76.0,76.5,100.0,20224081920.0,20224081920.0,20224081920.0,0.1908,0.2726,0.1908,0.164
7,3.8959,0.1,2025-11-27 23:37:04.926,235.44,8.298,8.2513,7.475,2846691636.0,0.0,135168.0,,320.4917,399.892,71.7927,76.0,76.0854,100.0,20224081920.0,20224081920.0,20224081920.0,0.2105,0.3011,0.2105,0.1925
8,3.8405,0.1,2025-11-27 23:41:08.644,235.42,8.421,8.374,7.375,2846691636.0,0.0,135168.0,,313.0008,399.46,71.6024,76.0,74.1928,100.0,20291190784.0,20291190784.0,20291190784.0,0.2288,0.3493,0.2288,0.2085
9,3.7973,0.1,2025-11-27 23:45:11.704,234.638,8.299,8.2513,7.4688,2846691636.0,0.0,135168.0,,320.4584,399.72,71.5488,76.0,76.6585,100.0,20291190784.0,20291190784.0,20291190784.0,0.256,0.3371,0.256,0.2342
10,3.7584,0.1,2025-11-27 23:49:15.271,235.268,8.416,8.3684,7.3312,2846691636.0,0.0,151552.0,,314.9047,400.96,71.7349,76.0,74.5181,100.0,20291190784.0,20291190784.0,20291190784.0,0.2092,0.3632,0.2092,0.2055
11,3.7306,0.1,2025-11-27 23:53:18.725,235.038,8.248,8.2006,7.55,2846691636.0,0.0,151552.0,,319.3795,399.846,71.716,76.0,76.0494,100.0,20291190784.0,20291190784.0,20291190784.0,0.2742,0.3833,0.2742,0.2606
12,3.7038,0.1,2025-11-27 23:57:22.162,235.189,8.394,8.3467,7.425,2846691636.0,0.0,323584.0,,314.3392,401.345,71.6867,76.0,75.9518,100.0,20291190784.0,20291190784.0,20291190784.0,0.2881,0.3875,0.2881,0.2733
13,3.6756,0.1,2025-11-28 00:01:25.629,235.074,8.405,8.3577,7.3812,2846691636.0,0.0,147456.0,,317.0118,400.572,71.8795,76.0,74.9759,100.0,20291190784.0,20291190784.0,20291190784.0,0.2525,0.3628,0.2525,0.2369
14,3.6692,0.1,2025-11-28 00:05:29.208,235.174,8.223,8.176,7.5062,2846691636.0,0.0,167936.0,,321.5686,400.124,71.7037,76.0,77.0988,100.0,20291190784.0,20291190784.0,20291190784.0,0.2881,0.3889,0.2881,0.271
15,3.6411,0.1,2025-11-28 00:09:32.764,235.333,8.314,8.2663,7.55,2846691636.0,0.0,135168.0,,322.2243,401.068,72.0247,76.0,75.7407,100.0,20291190784.0,20291190784.0,20291190784.0,0.2527,0.349,0.2527,0.2333
16,3.6262,0.1,2025-11-28 00:13:36.006,234.927,8.364,8.3163,7.3625,2846691636.0,0.0,135168.0,,314.3251,398.957,71.4024,76.0,74.8537,100.0,20291190784.0,20291190784.0,20291190784.0,0.3021,0.4139,0.3021,0.2899
17,3.6142,0.1,2025-11-28 00:17:39.438,235.068,8.298,8.25,7.5375,2846691636.0,0.0,135168.0,,316.2956,399.176,71.6098,76.0,75.561,100.0,20291190784.0,20291190784.0,20291190784.0,0.2586,0.4105,0.2586,0.258
18,3.6015,0.1,2025-11-28 00:21:42.773,235.037,8.239,8.1903,7.5375,2846691636.0,0.0,135168.0,,327.3836,399.542,71.9506,76.0,78.6049,100.0,20358299648.0,20358299648.0,20358299648.0,0.2803,0.3761,0.2803,0.2608
19,3.5858,0.1,2025-11-28 00:25:46.387,235.375,8.402,8.3544,7.5,2846691636.0,0.0,159744.0,,315.5273,398.999,71.6265,76.0,75.7349,100.0,20358299648.0,20358299648.0,20358299648.0,0.3066,0.4238,0.3066,0.2956
20,3.5827,0.1,2025-11-28 00:29:49.736,234.947,8.421,8.3726,7.35,2846691636.0,0.0,135168.0,,315.4181,398.817,71.5301,76.0,75.8313,100.0,20358299648.0,20358299648.0,20358299648.0,0.2602,0.3953,0.2602,0.2543
21,3.5723,0.1,2025-11-28 00:33:53.341,235.184,8.424,8.3747,7.3563,2846691636.0,0.0,151552.0,,316.4778,398.312,71.2771,75.0,74.8193,100.0,20358299648.0,20358299648.0,20358299648.0,0.2541,0.3668,0.2541,0.2434
22,3.5706,0.1,2025-11-28 00:37:56.790,235.025,8.336,8.2876,7.4875,2846691636.0,0.0,151552.0,,321.2396,400.382,71.8171,76.0,75.439,100.0,20358299648.0,20358299648.0,20358299648.0,0.2655,0.3861,0.2655,0.2533
23,3.5659,0.1,2025-11-28 00:42:00.411,235.285,8.393,8.3453,7.4938,2846691636.0,0.0,167936.0,,313.0871,399.665,72.0241,76.0,74.3373,100.0,20358299648.0,20358299648.0,20358299648.0,0.2855,0.3974,0.2855,0.2667
24,3.5465,0.1,2025-11-28 00:46:03.800,234.996,8.354,8.3057,7.4437,2846691636.0,0.0,135168.0,,316.7589,398.711,71.5,75.0,75.2317,100.0,20358299648.0,20358299648.0,20358299648.0,0.284,0.4403,0.284,0.2764
25,3.5475,0.1,2025-11-28 00:50:07.020,234.866,8.169,8.1204,7.5875,2846691636.0,0.0,135168.0,,321.9471,398.285,71.5375,75.0,77.4375,100.0,20358299648.0,20358299648.0,20358299648.0,0.3101,0.4099,0.3101,0.3061
26,3.5422,0.1,2025-11-28 00:54:10.077,234.888,8.307,8.2589,7.55,2846691636.0,0.0,151552.0,,315.3452,398.664,71.4024,76.0,75.7561,100.0,20358299648.0,20358299648.0,20358299648.0,0.2421,0.4014,0.2421,0.2379
27,3.5318,0.1,2025-11-28 00:58:13.378,234.994,8.227,8.1785,7.575,2846691636.0,0.0,151552.0,,323.5948,398.193,72.2469,76.0,76.3827,100.0,20358299648.0,20358299648.0,20358299648.0,0.2703,0.418,0.2703,0.2589
28,3.5354,0.1,2025-11-28 01:02:16.336,234.731,8.346,8.2967,7.5187,2846691636.0,0.0,151552.0,,317.158,398.686,71.6098,76.0,76.8171,100.0,20358299648.0,20358299648.0,20358299648.0,0.2761,0.4096,0.2761,0.2687
29,3.5297,0.1,2025-11-28 01:06:19.873,235.192,8.341,8.2922,7.4062,2846691636.0,0.0,225280.0,,320.5008,397.957,72.0488,76.0,77.0122,100.0,20358299648.0,20358299648.0,20358299648.0,0.2323,0.3855,0.2323,0.2171
30,3.5242,0.01,2025-11-28 01:10:23.500,235.286,8.3,8.2509,7.3875,2846691636.0,0.0,221184.0,,318.6942,397.548,71.6585,76.0,77.0854,100.0,20358299648.0,20358299648.0,20358299648.0,0.2706,0.3963,0.2706,0.2519
31,3.1012,0.01,2025-11-28 01:14:26.911,235.11,8.315,8.2674,7.4375,2846691636.0,0.0,360448.0,,318.6187,398.274,71.8415,76.0,75.878,100.0,20358299648.0,20358299648.0,20358299648.0,0.5243,0.5211,0.5243,0.5117
32,2.9674,0.01,2025-11-28 01:18:30.335,235.11,8.297,8.2486,7.3937,2846691636.0,0.0,155648.0,,321.7794,397.125,71.5976,76.0,75.622,100.0,20358299648.0,20358299648.0,20358299648.0,0.5375,0.5438,0.5375,0.5299
33,2.91,0.01,2025-11-28 01:22:33.769,235.137,8.349,8.3016,7.35,2846691636.0,0.0,135168.0,,322.6838,402.089,71.1098,75.0,76.2439,100.0,20358299648.0,20358299648.0,20358299648.0,0.545,0.5559,0.545,0.5399
34,2.8739,0.01,2025-11-28 01:26:36.781,234.662,8.218,8.1703,7.5625,2846691636.0,0.0,135168.0,,315.6866,396.631,71.5926,75.0,75.963,100.0,20358299648.0,20358299648.0,20358299648.0,0.548,0.5544,0.548,0.5395
35,2.8435,0.01,2025-11-28 01:30:40.302,235.303,8.201,8.1539,7.5563,2846691636.0,0.0,135168.0,,317.9413,397.006,71.6914,76.0,76.1852,100.0,20358299648.0,20358299648.0,20358299648.0,0.5596,0.5687,0.5596,0.5514
36,2.8185,0.01,2025-11-28 01:34:43.928,235.425,8.353,8.3047,7.45,2846691636.0,0.0,135168.0,,319.6455,403.842,71.8659,76.0,75.122,100.0,20358299648.0,20358299648.0,20358299648.0,0.5619,0.5747,0.5619,0.5566
37,2.7981,0.01,2025-11-28 01:38:47.199,234.918,8.425,8.3779,7.3,2846691636.0,0.0,155648.0,,313.9141,397.563,71.3133,76.0,75.1687,100.0,20358299648.0,20358299648.0,20358299648.0,0.5464,0.5691,0.5464,0.5419
38,2.7741,0.01,2025-11-28 01:42:51.027,235.403,8.312,8.2639,7.425,2846691636.0,0.0,135168.0,,321.3456,398.378,71.7195,76.0,76.1951,100.0,20358299648.0,20358299648.0,20358299648.0,0.5559,0.5729,0.5559,0.5495
39,2.7623,0.01,2025-11-28 01:46:54.592,235.253,8.296,8.2477,7.4,2846691636.0,0.0,151552.0,,317.1587,396.302,71.9024,76.0,77.6829,100.0,20358299648.0,20358299648.0,20358299648.0,0.5541,0.5764,0.5541,0.5503
