epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1771,0.1,2025-11-23 10:10:01.278,237.571,6.998,6.8991,3.9688,2846691636.0,6041600.0,15462400.0,,337.6026,370.384,60.1912,63.0,88.8676,100.0,20226179072.0,20226179072.0,20226179072.0,0.0452,0.0352,0.0452,0.0243
2,4.743,0.1,2025-11-23 10:14:04.259,235.981,7.077,7.0404,3.6094,2846691636.0,53248.0,729088.0,,330.4751,371.112,59.8551,63.0,86.5362,100.0,20226179072.0,20226179072.0,20226179072.0,0.0921,0.109,0.0921,0.0664
3,4.4037,0.1,2025-11-23 10:18:06.884,235.548,6.977,6.9399,3.625,2846691636.0,0.0,729088.0,,334.8819,370.792,60.3382,63.0,88.0882,100.0,20226179072.0,20226179072.0,20226179072.0,0.1617,0.1738,0.1617,0.1335
4,4.1812,0.1,2025-11-23 10:22:09.632,235.772,6.713,6.6756,3.7219,2846691636.0,0.0,339968.0,,341.458,371.056,60.5909,63.0,91.0909,100.0,20226179072.0,20226179072.0,20226179072.0,0.1557,0.228,0.1557,0.1348
5,4.0465,0.1,2025-11-23 10:26:12.243,235.897,7.247,7.2099,3.9344,2846691636.0,0.0,335872.0,,323.2645,371.166,59.5634,63.0,84.6338,100.0,20226179072.0,20226179072.0,20226179072.0,0.1871,0.2533,0.1871,0.1634
6,3.9567,0.1,2025-11-23 10:30:15.752,236.278,7.12,7.0941,3.8438,2846691636.0,0.0,319488.0,,330.4053,371.461,60.029,63.0,86.5942,100.0,20226179072.0,20226179072.0,20226179072.0,0.164,0.2859,0.164,0.1509
7,3.8907,0.1,2025-11-23 10:34:17.285,234.392,7.132,7.0967,3.9625,2846691636.0,0.0,319488.0,,326.9702,371.823,59.9857,63.0,85.8857,100.0,20226179072.0,20226179072.0,20226179072.0,0.2409,0.3094,0.2409,0.2167
8,3.8376,0.1,2025-11-23 10:38:20.218,235.807,7.05,7.0143,4.0687,2846691636.0,0.0,319488.0,,331.55,371.176,60.2464,63.0,87.4348,100.0,20293287936.0,20293287936.0,20293287936.0,0.1955,0.3009,0.1955,0.1797
9,3.7921,0.1,2025-11-23 10:42:23.542,236.289,6.983,6.8897,3.8375,2846691636.0,0.0,319488.0,,336.7621,371.816,60.1791,63.0,89.1493,100.0,20293287936.0,20293287936.0,20293287936.0,0.2489,0.3343,0.2489,0.2354
10,3.7498,0.1,2025-11-23 10:46:26.307,235.767,7.051,7.0249,3.6437,2846691636.0,0.0,319488.0,,331.1794,371.085,60.1594,63.0,88.5217,100.0,20293287936.0,20293287936.0,20293287936.0,0.1721,0.3068,0.1721,0.1626
11,3.7239,0.1,2025-11-23 10:50:29.396,236.037,7.184,7.1471,3.55,2846691636.0,0.0,319488.0,,323.5822,370.231,59.8714,63.0,85.6,100.0,20293287936.0,20293287936.0,20293287936.0,0.2121,0.3649,0.2121,0.2052
12,3.6987,0.1,2025-11-23 10:54:32.579,235.999,6.763,6.7263,4.1531,2846691636.0,0.0,323584.0,,343.1021,370.563,60.8485,63.0,91.4545,100.0,20293287936.0,20293287936.0,20293287936.0,0.2249,0.3784,0.2249,0.2136
13,3.6715,0.1,2025-11-23 10:58:35.280,235.939,6.939,6.8997,3.6594,2846691636.0,0.0,319488.0,,339.3715,371.566,59.8971,63.0,89.6618,100.0,20293287936.0,20293287936.0,20293287936.0,0.2429,0.3883,0.2429,0.2391
14,3.6573,0.1,2025-11-23 11:02:38.117,235.897,6.865,6.8283,3.9031,2846691636.0,0.0,638976.0,,337.5009,371.101,60.2537,63.0,90.1194,100.0,20293287936.0,20293287936.0,20293287936.0,0.3086,0.3927,0.3086,0.2916
15,3.64,0.1,2025-11-23 11:06:39.017,234.029,6.925,6.8876,4.0375,2846691636.0,0.0,319488.0,,333.5285,370.724,60.2206,63.0,88.3382,100.0,20293287936.0,20293287936.0,20293287936.0,0.2365,0.3736,0.2365,0.2292
16,3.6199,0.1,2025-11-23 11:10:39.920,233.978,6.831,6.7935,4.1125,2846691636.0,0.0,319488.0,,339.5989,370.711,60.5821,63.0,90.6119,100.0,20293287936.0,20293287936.0,20293287936.0,0.2435,0.3779,0.2435,0.2259
17,3.6031,0.1,2025-11-23 11:14:40.823,234.077,7.072,7.0345,4.0187,2846691636.0,0.0,319488.0,,329.707,370.57,60.1159,63.0,86.8551,100.0,20293287936.0,20293287936.0,20293287936.0,0.2991,0.4122,0.2991,0.279
18,3.5969,0.1,2025-11-23 11:18:43.578,235.684,6.807,6.7693,3.6938,2846691636.0,0.0,335872.0,,338.7154,370.907,60.4776,63.0,90.2388,100.0,20360396800.0,20360396800.0,20360396800.0,0.2959,0.4012,0.2959,0.2843
