epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1477,0.1,2025-11-27 23:44:10.795,235.692,7.055,7.0296,3.6219,2846691636.0,2007040.0,2736128.0,,327.996,370.948,63.7971,67.0,88.1304,100.0,20226179072.0,20226179072.0,20226179072.0,0.0335,0.0256,0.0335,0.0177
2,4.7054,0.1,2025-11-27 23:48:11.393,233.543,7.056,7.0187,4.0812,2846691636.0,0.0,151552.0,,329.0922,371.9,63.913,68.0,86.5942,100.0,20226179072.0,20226179072.0,20226179072.0,0.0858,0.0878,0.0858,0.0547
3,4.3805,0.1,2025-11-27 23:52:12.474,234.024,6.772,6.7342,3.8094,2846691636.0,0.0,159744.0,,340.3058,371.709,64.8333,68.0,90.8485,100.0,20226179072.0,20226179072.0,20226179072.0,0.1465,0.1774,0.1465,0.1175
4,4.1706,0.1,2025-11-27 23:56:13.225,233.98,7.239,7.2012,4.0125,2846691636.0,0.0,176128.0,,320.5012,372.36,63.8451,68.0,84.1127,100.0,20226179072.0,20226179072.0,20226179072.0,0.1693,0.2134,0.1693,0.1431
5,4.0497,0.1,2025-11-28 00:00:14.564,234.1,6.952,6.9266,4.15,2846691636.0,0.0,172032.0,,329.3008,372.652,64.4118,68.0,86.9412,100.0,20226179072.0,20226179072.0,20226179072.0,0.2022,0.2653,0.2022,0.1736
6,3.9605,0.1,2025-11-28 00:04:15.164,233.643,6.975,6.9224,4.425,2846691636.0,0.0,172032.0,,333.0687,372.705,64.7059,68.0,87.8824,100.0,20226179072.0,20226179072.0,20226179072.0,0.2487,0.3082,0.2487,0.2208
7,3.8921,0.1,2025-11-28 00:08:15.968,233.834,6.884,6.8476,3.7,2846691636.0,0.0,167936.0,,334.1423,372.646,65.0746,68.0,88.3582,100.0,20226179072.0,20226179072.0,20226179072.0,0.2056,0.3053,0.2056,0.1876
8,3.8334,0.1,2025-11-28 00:12:16.614,233.761,7.206,7.0988,3.7062,2846691636.0,0.0,167936.0,,325.4627,370.979,64.2714,68.0,86.6143,100.0,20293287936.0,20293287936.0,20293287936.0,0.1986,0.2827,0.1986,0.1775
9,3.7959,0.1,2025-11-28 00:16:17.710,233.891,7.006,6.9691,4.125,2846691636.0,0.0,155648.0,,330.4599,371.732,64.3824,68.0,88.0,100.0,20293287936.0,20293287936.0,20293287936.0,0.2411,0.3387,0.2411,0.2256
10,3.7622,0.1,2025-11-28 00:20:18.631,233.915,6.95,6.9117,3.7469,2846691636.0,0.0,167936.0,,332.4863,371.504,64.8358,68.0,89.4627,100.0,20293287936.0,20293287936.0,20293287936.0,0.2201,0.3146,0.2201,0.2003
11,3.7256,0.1,2025-11-28 00:24:18.268,232.686,7.097,7.059,4.4219,2846691636.0,0.0,167936.0,,327.285,371.757,64.5441,68.0,87.2353,100.0,20293287936.0,20293287936.0,20293287936.0,0.2446,0.3544,0.2446,0.2285
12,3.6967,0.1,2025-11-28 00:28:19.830,234.466,7.058,7.021,4.0687,2846691636.0,0.0,151552.0,,326.6361,372.348,64.4638,68.0,86.3913,100.0,20293287936.0,20293287936.0,20293287936.0,0.2705,0.3718,0.2705,0.2556
13,3.6781,0.1,2025-11-28 00:32:20.706,233.818,7.106,7.0053,4.1,2846691636.0,0.0,180224.0,,330.9598,373.665,64.6667,68.0,88.6667,100.0,20293287936.0,20293287936.0,20293287936.0,0.2651,0.38,0.2651,0.2481
