epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1381,0.1,2025-11-24 02:38:37.125,230.475,6.71,6.6873,3.5469,2846691636.0,8065024.0,15187968.0,,348.2234,384.584,65.3333,69.0,91.1061,100.0,20226179072.0,20226179072.0,20226179072.0,0.0505,0.0431,0.0505,0.028
2,4.7055,0.1,2025-11-24 02:42:33.100,229.27,6.952,6.9294,3.8563,2846691636.0,0.0,421888.0,,335.6289,381.259,65.2353,69.0,87.6765,100.0,20226179072.0,20226179072.0,20226179072.0,0.0985,0.1072,0.0985,0.0709
3,4.3962,0.1,2025-11-24 02:46:28.766,228.711,6.826,6.8035,3.875,2846691636.0,0.0,405504.0,,344.7156,386.123,65.8358,69.0,89.0149,100.0,20226179072.0,20226179072.0,20226179072.0,0.1481,0.1777,0.1481,0.1241
4,4.1685,0.1,2025-11-24 02:50:25.203,229.611,6.714,6.6907,3.5219,2846691636.0,0.0,507904.0,,351.464,386.784,66.2576,70.0,90.3485,100.0,20226179072.0,20226179072.0,20226179072.0,0.167,0.1952,0.167,0.1357
5,4.0468,0.1,2025-11-24 02:54:20.535,228.615,6.694,6.6795,3.5312,2846691636.0,0.0,425984.0,,347.855,382.682,66.2576,69.0,90.3333,100.0,20226179072.0,20226179072.0,20226179072.0,0.1853,0.2742,0.1853,0.1597
6,3.9684,0.1,2025-11-24 02:58:16.212,228.986,6.615,6.5919,3.5969,2846691636.0,0.0,438272.0,,352.3637,386.554,66.6154,70.0,90.5385,100.0,20226179072.0,20226179072.0,20226179072.0,0.1994,0.2415,0.1994,0.1747
7,3.894,0.1,2025-11-24 03:02:12.216,229.388,6.866,6.843,3.675,2846691636.0,0.0,520192.0,,342.3686,386.283,66.0597,69.0,88.6269,100.0,20226179072.0,20226179072.0,20226179072.0,0.1947,0.2998,0.1947,0.1812
8,3.8352,0.1,2025-11-24 03:06:07.553,228.469,6.511,6.4883,3.6125,2846691636.0,0.0,299008.0,,352.826,381.02,66.25,69.0,92.5625,100.0,20293287936.0,20293287936.0,20293287936.0,0.2213,0.3311,0.2213,0.2008
9,3.7898,0.1,2025-11-24 03:10:03.111,229.05,6.628,6.6054,3.6,2846691636.0,0.0,724992.0,,353.722,386.241,66.2154,69.0,92.1231,100.0,20293287936.0,20293287936.0,20293287936.0,0.2466,0.3605,0.2466,0.2316
10,3.7522,0.1,2025-11-24 03:13:58.762,229.023,6.917,6.8937,3.7719,2846691636.0,0.0,544768.0,,342.2603,384.858,65.6618,69.0,87.6029,100.0,20293287936.0,20293287936.0,20293287936.0,0.2546,0.346,0.2546,0.235
11,3.7214,0.1,2025-11-24 03:17:55.023,229.344,6.675,6.6529,3.5594,2846691636.0,0.0,290816.0,,345.7162,382.046,66.2,69.0,90.7385,100.0,20293287936.0,20293287936.0,20293287936.0,0.2206,0.3312,0.2206,0.1994
