epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.0684,0.1,2025-11-28 04:58:25.183,614.284,17.91,17.8723,3.3687,2840555052.0,0.0,2912256.0,,342.9023,353.387,62.791,65.0,96.5763,100.0,15618747976.3164,15620833280.0,15620833280.0,0.0473,0.0346,0.0473,0.0268
2,4.8342,0.1,2025-11-28 05:08:57.669,614.578,17.731,17.6942,3.5875,2840555052.0,0.0,860160.0,,344.9288,353.649,63.04,65.0,97.0914,100.0,15620833280.0,15620833280.0,15620833280.0,0.071,0.0703,0.071,0.0488
3,4.5777,0.1,2025-11-28 05:19:29.708,614.309,17.807,17.772,3.6375,2840555052.0,0.0,626688.0,,343.8093,353.421,62.8068,65.0,96.625,100.0,15620833280.0,15620833280.0,15620833280.0,0.108,0.1255,0.108,0.0798
4,4.3898,0.1,2025-11-28 05:30:01.991,614.476,17.833,17.7956,3.6375,2840555052.0,0.0,868352.0,,341.3894,351.517,62.7955,64.0,96.5795,100.0,15620833280.0,15620833280.0,15620833280.0,0.1535,0.1811,0.1535,0.118
5,4.2739,0.1,2025-11-28 05:40:34.375,614.551,17.718,17.6815,3.6562,2840555052.0,0.0,626688.0,,340.3227,349.111,62.7257,64.0,96.9543,100.0,15755051008.0,15755051008.0,15755051008.0,0.1534,0.1986,0.1534,0.1259
6,4.1933,0.1,2025-11-28 05:51:05.093,613.0,17.731,17.694,3.6625,2840555052.0,0.0,786432.0,,340.0458,349.657,62.6343,64.0,96.8057,100.0,15755051008.0,15755051008.0,15755051008.0,0.1318,0.2136,0.1318,0.1112
7,4.1238,0.1,2025-11-28 06:01:36.953,614.13,17.814,17.7766,3.3875,2840555052.0,0.0,626688.0,,339.4216,348.378,62.6534,64.0,97.1591,100.0,15755051008.0,15755051008.0,15755051008.0,0.1829,0.243,0.1829,0.1519
8,4.0746,0.1,2025-11-28 06:12:09.151,614.383,17.743,17.7062,3.4094,2840555052.0,0.0,729088.0,,339.9746,348.02,62.5943,64.0,97.5886,100.0,15755051008.0,15755051008.0,15755051008.0,0.2062,0.2619,0.2062,0.1802
9,4.0315,0.1,2025-11-28 06:22:41.057,614.163,17.851,17.8131,3.3969,2840555052.0,0.0,626688.0,,336.496,347.348,62.2898,64.0,96.9716,100.0,15822159872.0,15822159872.0,15822159872.0,0.1952,0.281,0.1952,0.1721
10,3.9949,0.1,2025-11-28 06:33:12.056,613.146,17.718,17.6811,3.6375,2840555052.0,0.0,647168.0,,337.5109,346.099,62.2743,64.0,97.1714,100.0,15822159872.0,15822159872.0,15822159872.0,0.1981,0.2836,0.1981,0.1755
11,3.9724,0.1,2025-11-28 06:43:44.279,614.507,17.737,17.7003,3.4031,2840555052.0,0.0,626688.0,,334.9899,344.759,62.0,64.0,97.3143,100.0,15822159872.0,15822159872.0,15822159872.0,0.1476,0.2606,0.1476,0.1336
12,3.9522,0.1,2025-11-28 06:54:14.987,612.969,17.73,17.6928,3.5969,2840555052.0,0.0,643072.0,,333.3674,342.63,61.7771,64.0,96.9543,100.0,15855714304.0,15855714304.0,15855714304.0,0.2011,0.3129,0.2011,0.1819
13,3.9333,0.1,2025-11-28 07:04:46.859,614.144,17.736,17.6977,3.6625,2840555052.0,0.0,737280.0,,332.1721,341.393,62.0343,64.0,96.88,100.0,15855714304.0,15855714304.0,15855714304.0,0.2185,0.3107,0.2185,0.1924
14,3.9134,0.1,2025-11-28 07:15:18.804,614.208,17.716,17.6774,3.6656,2840555052.0,0.0,626688.0,,331.3352,339.554,61.9486,64.0,97.36,100.0,16023486464.0,16023486464.0,16023486464.0,0.2078,0.3376,0.2078,0.1932
15,3.9053,0.1,2025-11-28 07:25:50.388,613.869,17.806,17.7682,3.4219,2840555052.0,0.0,729088.0,,329.9532,339.243,61.8977,64.0,96.9375,100.0,16023486464.0,16023486464.0,16023486464.0,0.2165,0.3417,0.2165,0.1996
