epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.1313,0.1,2025-11-24 19:58:36.180,616.519,17.683,17.6423,3.4312,2840555052.0,1216512.0,5165056.0,,342.6038,352.925,61.1829,63.0,96.92,100.0,15618736128.0,15618736128.0,15620833280.0,0.0325,0.0224,0.0325,0.0138
2,4.7996,0.1,2025-11-24 20:09:10.155,616.292,17.892,17.8549,3.6063,2840555052.0,0.0,626688.0,,342.9347,353.387,61.4859,63.0,96.2316,100.0,15620833280.0,15620833280.0,15620833280.0,0.0701,0.0853,0.0701,0.0487
3,4.5025,0.1,2025-11-24 20:19:42.658,614.61,17.822,17.7845,3.6437,2840555052.0,0.0,806912.0,,341.6651,350.967,61.2273,63.0,96.7727,100.0,15620833280.0,15620833280.0,15620833280.0,0.1176,0.1444,0.1176,0.0897
4,4.3327,0.1,2025-11-24 20:30:14.955,614.476,17.82,17.7825,3.3719,2840555052.0,0.0,626688.0,,340.0923,348.833,61.3295,63.0,96.7045,100.0,15620833280.0,15620833280.0,15620833280.0,0.1298,0.1817,0.1298,0.0987
5,4.2195,0.1,2025-11-24 20:40:46.928,614.152,17.752,17.7149,3.6437,2840555052.0,0.0,774144.0,,338.5538,348.069,61.3257,63.0,96.7314,100.0,15755051008.0,15755051008.0,15755051008.0,0.1682,0.2098,0.1682,0.1404
6,4.1408,0.1,2025-11-24 20:51:19.510,614.831,17.852,17.8144,3.3781,2840555052.0,0.0,626688.0,,337.0119,347.182,61.2727,63.0,96.4943,100.0,15755051008.0,15755051008.0,15755051008.0,0.1701,0.2394,0.1701,0.1419
7,4.0834,0.1,2025-11-24 21:01:51.414,614.053,17.697,17.6592,3.3937,2840555052.0,0.0,774144.0,,339.7647,347.502,61.4171,63.0,97.5943,100.0,15755051008.0,15755051008.0,15755051008.0,0.1837,0.2651,0.1837,0.1562
8,4.0359,0.1,2025-11-24 21:12:22.073,612.962,17.702,17.6664,3.3937,2840555052.0,0.0,638976.0,,337.9878,347.049,61.4743,63.0,97.1143,100.0,15755051008.0,15755051008.0,15755051008.0,0.1789,0.2688,0.1789,0.1581
9,4.0048,0.1,2025-11-24 21:22:53.949,614.175,17.629,17.5912,3.4125,2840555052.0,0.0,737280.0,,338.3858,346.723,61.3736,63.0,97.3621,100.0,15822159872.0,15822159872.0,15822159872.0,0.2062,0.3116,0.2062,0.1892
10,3.9755,0.1,2025-11-24 21:33:27.670,616.089,17.812,17.7746,3.3687,2840555052.0,0.0,626688.0,,334.7939,344.385,61.0795,63.0,96.7614,100.0,15822159872.0,15822159872.0,15822159872.0,0.1749,0.3209,0.1749,0.1656
11,3.9443,0.1,2025-11-24 21:44:01.779,616.299,17.946,17.9079,3.6063,2840555052.0,0.0,643072.0,,331.2908,343.665,60.6723,62.0,95.5989,100.0,15822159872.0,15822159872.0,15822159872.0,0.2236,0.3322,0.2236,0.1951
12,3.9237,0.1,2025-11-24 21:54:34.154,614.429,17.688,17.6516,3.4375,2840555052.0,0.0,634880.0,,334.5652,342.898,61.52,63.0,97.24,100.0,15855714304.0,15855714304.0,15855714304.0,0.1117,0.2662,0.1117,0.1076
13,3.9166,0.1,2025-11-24 22:05:06.089,614.248,17.697,17.6601,3.4156,2840555052.0,0.0,643072.0,,333.5409,341.236,60.76,62.0,97.4629,100.0,15855714304.0,15855714304.0,15855714304.0,0.1631,0.2831,0.1631,0.1453
14,3.9014,0.1,2025-11-24 22:15:37.625,613.837,17.891,17.8656,3.3625,2840555052.0,0.0,749568.0,,329.6875,340.693,61.2599,63.0,96.2486,100.0,16023486464.0,16023486464.0,16023486464.0,0.2053,0.3339,0.2053,0.1877
15,3.8865,0.1,2025-11-24 22:26:09.445,613.928,17.695,17.6585,3.3937,2840555052.0,0.0,626688.0,,330.8901,339.155,60.9429,63.0,97.3543,100.0,16023486464.0,16023486464.0,16023486464.0,0.2484,0.348,0.2484,0.2223
16,3.8774,0.1,2025-11-24 22:36:40.234,613.095,17.583,17.5575,3.6375,2840555052.0,0.0,737280.0,,328.261,336.432,61.0862,63.0,97.0057,100.0,16023486464.0,16023486464.0,16023486464.0,0.2264,0.3187,0.2264,0.2062
17,3.8625,0.1,2025-11-24 22:47:11.589,613.773,17.719,17.6812,3.3875,2840555052.0,0.0,626688.0,,326.5895,335.002,60.9714,63.0,96.9429,100.0,16023486464.0,16023486464.0,16023486464.0,0.1792,0.3066,0.1792,0.1598
18,3.8596,0.1,2025-11-24 22:57:43.660,614.352,17.729,17.6912,3.3875,2840555052.0,0.0,749568.0,,324.7549,333.834,60.7657,62.0,97.0457,100.0,16023486464.0,16023486464.0,16023486464.0,0.1638,0.2815,0.1638,0.1476
19,3.8547,0.1,2025-11-24 23:08:15.311,613.924,17.732,17.6944,3.6469,2840555052.0,0.0,638976.0,,323.7402,332.256,60.8114,63.0,96.9829,100.0,16023486464.0,16023486464.0,16023486464.0,0.2078,0.3252,0.2078,0.1837
20,3.8438,0.1,2025-11-24 23:18:47.049,614.002,17.721,17.6838,3.3969,2840555052.0,0.0,757760.0,,321.773,330.398,60.2629,62.0,96.9086,100.0,16023486464.0,16023486464.0,16023486464.0,0.232,0.3107,0.232,0.2032
21,3.8415,0.1,2025-11-24 23:29:18.563,613.793,17.607,17.5685,3.4031,2840555052.0,0.0,720896.0,,320.3506,327.739,60.5747,62.0,97.4598,100.0,16023486464.0,16023486464.0,16023486464.0,0.214,0.2972,0.214,0.1845
22,3.8358,0.1,2025-11-24 23:39:50.139,613.969,17.624,17.5856,3.6625,2840555052.0,0.0,729088.0,,318.9439,326.61,60.4828,62.0,97.1494,100.0,16090595328.0,16090595328.0,16090595328.0,0.2393,0.3526,0.2393,0.2184
23,3.8323,0.1,2025-11-24 23:50:21.500,613.737,17.819,17.7817,3.4062,2840555052.0,0.0,720896.0,,314.9162,324.325,59.8466,62.0,97.1534,100.0,16090595328.0,16090595328.0,16090595328.0,0.1685,0.2836,0.1685,0.1504
24,3.8274,0.1,2025-11-25 00:00:54.183,614.864,17.712,17.6723,3.3875,2840555052.0,0.0,454656.0,,315.9074,324.048,60.2171,62.0,96.9029,100.0,16090595328.0,16090595328.0,16090595328.0,0.2001,0.3435,0.2001,0.1831
25,3.8266,0.1,2025-11-25 00:11:24.248,612.353,17.701,17.6636,3.65,2840555052.0,0.0,798720.0,,314.2448,323.101,60.1886,62.0,96.84,100.0,16090595328.0,16090595328.0,16090595328.0,0.2297,0.3443,0.2297,0.2093
26,3.8189,0.1,2025-11-25 00:21:55.636,613.687,17.824,17.786,3.3781,2840555052.0,0.0,643072.0,,313.4089,322.404,59.9545,62.0,96.6023,100.0,16090595328.0,16090595328.0,16090595328.0,0.1569,0.2524,0.1569,0.1389
27,3.8129,0.1,2025-11-25 00:32:27.494,614.034,17.604,17.5665,3.4094,2840555052.0,0.0,770048.0,,314.0252,321.554,60.569,63.0,97.2414,100.0,16090595328.0,16090595328.0,16090595328.0,0.1752,0.3602,0.1752,0.1705
28,3.8119,0.1,2025-11-25 00:42:58.845,613.747,17.716,17.6771,3.3937,2840555052.0,0.0,643072.0,,313.0398,321.164,60.32,62.0,96.8914,100.0,16090595328.0,16090595328.0,16090595328.0,0.2244,0.3408,0.2244,0.2017
29,3.8105,0.1,2025-11-25 00:53:30.980,614.419,17.721,17.6822,3.6344,2840555052.0,0.0,770048.0,,312.1286,320.259,60.2686,62.0,96.8457,100.0,16090595328.0,16090595328.0,16090595328.0,0.2229,0.3588,0.2229,0.2091
30,3.8045,0.01,2025-11-25 01:04:02.444,613.743,17.813,17.7748,3.375,2840555052.0,0.0,626688.0,,310.2707,319.89,60.3466,62.0,96.3864,100.0,16090595328.0,16090595328.0,16090595328.0,0.2256,0.3509,0.2256,0.2009
31,3.3735,0.01,2025-11-25 01:14:32.517,612.26,17.755,17.7143,3.55,2840555052.0,0.0,737280.0,,311.7613,319.937,60.2743,62.0,97.3371,100.0,16090595328.0,16090595328.0,16090595328.0,0.4334,0.4391,0.4334,0.4184
32,3.2584,0.01,2025-11-25 01:25:03.616,613.344,17.818,17.7803,3.6281,2840555052.0,0.0,626688.0,,310.0613,319.404,60.3239,62.0,96.3807,100.0,16090595328.0,16090595328.0,16090595328.0,0.4525,0.4636,0.4525,0.4376
33,3.2036,0.01,2025-11-25 01:35:35.165,613.731,17.639,17.6007,3.3969,2840555052.0,0.0,319488.0,,312.1249,319.25,60.0345,62.0,97.2874,100.0,16090595328.0,16090595328.0,16090595328.0,0.4564,0.4721,0.4564,0.4443
34,3.1729,0.01,2025-11-25 01:46:06.822,614.018,17.721,17.6834,3.6,2840555052.0,0.0,319488.0,,309.9613,318.359,60.1886,62.0,96.5486,100.0,16090595328.0,16090595328.0,16090595328.0,0.4568,0.4692,0.4568,0.4444
35,3.1524,0.01,2025-11-25 01:56:38.279,613.736,17.802,17.7636,3.4156,2840555052.0,0.0,753664.0,,308.7889,318.687,59.9091,62.0,96.4091,100.0,16090595328.0,16090595328.0,16090595328.0,0.4436,0.4788,0.4436,0.4351
36,3.1408,0.01,2025-11-25 02:07:09.688,613.607,17.705,17.6681,3.3844,2840555052.0,0.0,319488.0,,310.7339,319.801,59.7943,62.0,96.6857,100.0,16090595328.0,16090595328.0,16090595328.0,0.4528,0.4875,0.4528,0.4457
37,3.1192,0.01,2025-11-25 02:17:39.961,612.566,17.802,17.7653,3.6187,2840555052.0,0.0,417792.0,,309.2756,319.419,60.2727,62.0,96.0398,100.0,16090595328.0,16090595328.0,16090595328.0,0.4628,0.5008,0.4628,0.4591
38,3.1099,0.01,2025-11-25 02:28:11.723,613.962,17.733,17.6953,3.6406,2840555052.0,0.0,626688.0,,309.6358,318.05,60.2743,62.0,96.6971,100.0,16090595328.0,16090595328.0,16090595328.0,0.47,0.4952,0.47,0.4612
39,3.099,0.01,2025-11-25 02:38:43.151,613.695,17.728,17.6918,3.6375,2840555052.0,0.0,897024.0,,309.4688,318.572,60.0171,62.0,96.5429,100.0,16090595328.0,16090595328.0,16090595328.0,0.4744,0.5113,0.4744,0.4665
40,3.0867,0.01,2025-11-25 02:49:14.819,613.94,17.723,17.6838,3.4031,2840555052.0,0.0,626688.0,,309.7483,317.936,60.2229,62.0,97.1429,100.0,16090595328.0,16090595328.0,16090595328.0,0.4809,0.512,0.4809,0.472
41,3.0714,0.01,2025-11-25 02:59:46.459,613.917,17.718,17.6803,3.3844,2840555052.0,0.0,753664.0,,310.6915,318.419,60.1143,62.0,96.9714,100.0,16090595328.0,16090595328.0,16090595328.0,0.4856,0.5086,0.4856,0.4771
42,3.0583,0.01,2025-11-25 03:10:17.741,613.563,17.651,17.6121,3.5063,2840555052.0,0.0,724992.0,,311.8698,318.9,60.2586,62.0,97.6379,100.0,16090595328.0,16090595328.0,16090595328.0,0.4831,0.5178,0.4831,0.4761
43,3.0454,0.01,2025-11-25 03:20:49.178,613.791,17.698,17.6598,3.6406,2840555052.0,0.0,733184.0,,310.1841,318.002,59.9029,62.0,97.0229,100.0,16090595328.0,16090595328.0,16090595328.0,0.488,0.5178,0.488,0.478
44,3.0362,0.01,2025-11-25 03:31:20.666,613.786,17.625,17.587,3.4031,2840555052.0,0.0,778240.0,,310.9644,318.344,60.0862,62.0,97.7529,100.0,16090595328.0,16090595328.0,16090595328.0,0.4808,0.5221,0.4808,0.4716
45,3.0246,0.01,2025-11-25 03:41:52.088,613.797,17.718,17.6801,3.6469,2840555052.0,0.0,729088.0,,309.6967,317.933,59.7714,62.0,96.5086,100.0,16090595328.0,16090595328.0,16090595328.0,0.4871,0.5134,0.4871,0.4758
46,3.0076,0.01,2025-11-25 03:52:23.342,613.536,17.649,17.6104,3.6094,2840555052.0,0.0,729088.0,,311.5049,318.691,60.3908,62.0,97.7931,100.0,16090595328.0,16090595328.0,16090595328.0,0.4931,0.5366,0.4931,0.4839
47,3.0007,0.01,2025-11-25 04:02:54.535,613.547,17.838,17.7996,3.6344,2840555052.0,0.0,778240.0,,307.1852,317.367,59.8864,62.0,95.9886,100.0,16090595328.0,16090595328.0,16090595328.0,0.4974,0.5286,0.4974,0.4886
48,2.9926,0.01,2025-11-25 04:13:26.140,613.764,17.731,17.6945,3.6281,2840555052.0,0.0,884736.0,,308.3324,317.532,60.36,62.0,96.56,100.0,16090595328.0,16090595328.0,16090595328.0,0.4863,0.5306,0.4863,0.4781
49,2.9768,0.01,2025-11-25 04:23:57.777,613.906,17.627,17.6002,3.4031,2840555052.0,0.0,643072.0,,308.9652,316.019,59.8793,62.0,97.2184,100.0,16090595328.0,16090595328.0,16090595328.0,0.4698,0.5203,0.4698,0.4671
50,2.97,0.01,2025-11-25 04:34:28.801,613.397,17.618,17.5918,3.3969,2840555052.0,0.0,733184.0,,309.3526,316.628,59.9828,62.0,97.7874,100.0,16090595328.0,16090595328.0,16090595328.0,0.5085,0.535,0.5085,0.4978
51,2.9574,0.01,2025-11-25 04:44:58.803,612.384,17.601,17.5755,3.4469,2840555052.0,0.0,647168.0,,309.1295,317.023,60.1782,62.0,97.4598,100.0,16090595328.0,16090595328.0,16090595328.0,0.4892,0.5339,0.4892,0.48
52,2.9523,0.01,2025-11-25 04:55:28.861,612.455,17.723,17.684,3.6406,2840555052.0,0.0,741376.0,,308.8039,317.362,60.1714,62.0,96.8914,100.0,16090595328.0,16090595328.0,16090595328.0,0.4998,0.5437,0.4998,0.4923
53,2.9431,0.01,2025-11-25 05:06:00.254,613.67,17.609,17.571,3.6594,2840555052.0,0.0,643072.0,,308.4295,315.981,59.8276,62.0,97.2816,100.0,16090595328.0,16090595328.0,16090595328.0,0.4955,0.5389,0.4955,0.4893
54,2.9319,0.01,2025-11-25 05:16:31.755,613.894,17.605,17.5668,3.4062,2840555052.0,0.0,757760.0,,309.5213,316.222,60.3333,62.0,97.3506,100.0,16090595328.0,16090595328.0,16090595328.0,0.4963,0.5464,0.4963,0.4919
55,2.9294,0.01,2025-11-25 05:27:02.978,613.619,17.721,17.6841,3.6344,2840555052.0,0.0,651264.0,,307.5394,316.31,59.6343,62.0,96.6057,100.0,16090595328.0,16090595328.0,16090595328.0,0.5068,0.555,0.5068,0.5023
56,2.9139,0.01,2025-11-25 05:37:34.767,614.067,17.716,17.6781,3.3969,2840555052.0,0.0,319488.0,,308.428,316.713,60.2971,62.0,97.4457,100.0,16090595328.0,16090595328.0,16090595328.0,0.4982,0.5583,0.4982,0.4987
