epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.0963,0.1,2025-11-28 04:45:38.932,599.689,17.274,17.2503,3.3219,2840555052.0,262144.0,5668864.0,,359.7818,368.87,66.1287,68.0,98.0,100.0,15618748392.0468,15620833280.0,15620833280.0,0.047,0.033,0.047,0.0235
2,4.8085,0.1,2025-11-28 04:55:55.376,599.17,17.379,17.3561,3.475,2840555052.0,0.0,950272.0,,356.1287,365.892,65.9593,68.0,97.6047,100.0,15620833280.0,15620833280.0,15620833280.0,0.0859,0.0917,0.0859,0.0598
3,4.5294,0.1,2025-11-28 05:06:11.692,598.937,17.277,17.2544,3.3219,2840555052.0,0.0,376832.0,,354.3346,363.399,65.9357,68.0,97.7544,100.0,15620833280.0,15620833280.0,15620833280.0,0.1328,0.1538,0.1328,0.1108
4,4.3608,0.1,2025-11-28 05:16:27.856,598.887,17.28,17.2571,3.3531,2840555052.0,0.0,335872.0,,352.7633,361.224,65.5906,67.0,98.0585,100.0,15620833280.0,15620833280.0,15620833280.0,0.1284,0.1932,0.1284,0.1034
5,4.2551,0.1,2025-11-28 05:26:44.084,598.947,17.187,17.1639,3.3344,2840555052.0,0.0,565248.0,,354.9261,363.176,65.9176,68.0,98.1529,100.0,15755051008.0,15755051008.0,15755051008.0,0.1093,0.1839,0.1093,0.0921
6,4.1707,0.1,2025-11-28 05:36:59.604,598.333,17.194,17.1698,3.3312,2840555052.0,0.0,720896.0,,353.5196,362.7,65.7235,67.0,98.0824,100.0,15755051008.0,15755051008.0,15755051008.0,0.1767,0.251,0.1767,0.1533
7,4.1133,0.1,2025-11-28 05:47:15.213,598.416,17.184,17.161,3.3281,2840555052.0,0.0,688128.0,,352.1668,360.849,65.3706,67.0,98.0353,100.0,15755051008.0,15755051008.0,15755051008.0,0.1767,0.2568,0.1767,0.154
8,4.0612,0.1,2025-11-28 05:57:31.037,598.64,17.365,17.3424,3.4875,2840555052.0,0.0,917504.0,,345.7343,356.675,65.2558,67.0,97.5349,100.0,15755051008.0,15755051008.0,15755051008.0,0.1773,0.2742,0.1773,0.1551
9,4.0223,0.1,2025-11-28 06:07:47.294,598.892,17.289,17.2661,3.3188,2840555052.0,0.0,851968.0,,345.0902,354.753,64.9006,67.0,97.8129,100.0,15822159872.0,15822159872.0,15822159872.0,0.1943,0.2668,0.1943,0.1709
10,3.9924,0.1,2025-11-28 06:18:03.516,598.933,17.369,17.3458,3.4813,2840555052.0,0.0,929792.0,,344.4808,355.501,65.0523,67.0,97.3023,100.0,15822159872.0,15822159872.0,15822159872.0,0.1698,0.3167,0.1698,0.1612
11,3.9608,0.1,2025-11-28 06:28:19.241,598.356,17.172,17.1498,3.3281,2840555052.0,0.0,1073152.0,,346.5636,355.415,64.9471,67.0,98.0706,100.0,15822159872.0,15822159872.0,15822159872.0,0.173,0.293,0.173,0.159
12,3.9397,0.1,2025-11-28 06:38:35.175,598.761,17.388,17.3647,3.4813,2840555052.0,0.0,745472.0,,340.4577,351.862,64.6919,66.0,97.4535,100.0,15855714304.0,15855714304.0,15855714304.0,0.1682,0.3061,0.1682,0.1597
