epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.0715,0.1,2025-11-25 03:58:54.313,609.303,17.71,17.6706,3.5656,2840555052.0,901120.0,5746688.0,,344.424,355.469,64.3486,66.0,96.5371,100.0,15618748111.7257,15620833280.0,15620833280.0,0.0455,0.0312,0.0455,0.0242
2,4.8145,0.1,2025-11-25 04:09:21.166,609.145,17.723,17.687,3.4562,2840555052.0,0.0,380928.0,,345.1702,356.637,64.36,66.0,96.7314,100.0,15620833280.0,15620833280.0,15620833280.0,0.0731,0.0824,0.0731,0.0466
3,4.5794,0.1,2025-11-25 04:19:48.255,609.366,17.536,17.4985,3.5938,2840555052.0,0.0,405504.0,,344.9251,353.838,64.0173,65.0,97.3353,100.0,15620833280.0,15620833280.0,15620833280.0,0.1,0.1259,0.1,0.0813
4,4.4176,0.1,2025-11-25 04:30:14.914,609.123,17.588,17.5632,3.3875,2840555052.0,0.0,262144.0,,343.1326,353.127,64.1264,66.0,97.1494,100.0,15620833280.0,15620833280.0,15620833280.0,0.103,0.1471,0.103,0.0779
5,4.296,0.1,2025-11-25 04:40:41.374,608.872,17.522,17.4855,3.4031,2840555052.0,0.0,184320.0,,341.3608,350.122,63.8439,65.0,97.5491,100.0,15755051008.0,15755051008.0,15755051008.0,0.1429,0.1841,0.1429,0.1223
6,4.2008,0.1,2025-11-25 04:51:08.043,609.147,17.514,17.4751,3.5438,2840555052.0,0.0,151552.0,,339.0093,347.53,63.7514,65.0,97.2081,100.0,15755051008.0,15755051008.0,15755051008.0,0.1402,0.1665,0.1402,0.1101
7,4.1327,0.1,2025-11-25 05:01:34.566,609.009,17.642,17.6041,3.5906,2840555052.0,0.0,151552.0,,337.4942,347.436,63.7356,65.0,97.4828,100.0,15755051008.0,15755051008.0,15755051008.0,0.1853,0.2576,0.1853,0.1564
8,4.0786,0.1,2025-11-25 05:12:01.119,608.911,17.62,17.5825,3.5875,2840555052.0,0.0,172032.0,,337.074,347.142,63.5172,65.0,96.7471,100.0,15755051008.0,15755051008.0,15755051008.0,0.1944,0.2759,0.1944,0.1702
9,4.0287,0.1,2025-11-25 05:22:27.737,608.998,17.534,17.498,3.3906,2840555052.0,0.0,167936.0,,336.5284,346.325,63.5665,65.0,97.1387,100.0,15822159872.0,15822159872.0,15822159872.0,0.1764,0.3327,0.1764,0.1666
10,3.9983,0.1,2025-11-25 05:32:54.162,608.892,17.595,17.5562,3.5781,2840555052.0,0.0,421888.0,,335.4456,345.655,63.523,65.0,96.7356,100.0,15822159872.0,15822159872.0,15822159872.0,0.1845,0.2696,0.1845,0.1569
11,3.966,0.1,2025-11-25 05:43:20.854,609.097,17.59,17.551,3.6,2840555052.0,0.0,348160.0,,334.1846,343.74,63.0977,65.0,96.9483,100.0,15822159872.0,15822159872.0,15822159872.0,0.1652,0.2773,0.1652,0.1517
