epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2941,0.1,2025-11-28 09:07:57.049,32.785,5.046,5.0142,1.5281,6429543804.0,0.0,311296.0,,93.654,229.307,45.5918,53.0,15.7551,99.0,16193355776.0,16193355776.0,16193355776.0,0.0057,0.0001,0.0057,0.0001
2,5.2623,0.1,2025-11-28 09:08:32.177,30.082,4.102,4.0716,1.9344,6429543804.0,0.0,0.0,,103.8605,253.308,45.725,55.0,17.75,100.0,16495345664.0,16495345664.0,16495345664.0,0.005,0.0,0.005,0.0
3,5.301,0.1,2025-11-28 09:09:04.088,27.809,5.515,5.4832,2.2563,6429543804.0,0.0,131072.0,,88.7058,257.543,45.2593,54.0,11.2963,100.0,18454085632.0,18454085632.0,18454085632.0,0.0044,0.0,0.0044,0.0001
4,5.2984,0.1,2025-11-28 09:09:41.602,31.999,4.379,4.3474,1.8125,6429543804.0,0.0,0.0,,99.1513,233.054,45.0698,52.0,13.4884,100.0,18454085632.0,18454085632.0,18454085632.0,0.005,0.0,0.005,0.0001
5,5.2924,0.1,2025-11-28 09:10:11.824,25.842,4.41,4.3779,1.8062,6429543804.0,0.0,16384.0,,104.4848,245.353,46.0,55.0,14.1395,100.0,18454085632.0,18454085632.0,18454085632.0,0.0046,0.0,0.0046,0.0001
6,5.285,0.1,2025-11-28 09:10:46.292,30.059,4.031,3.9996,1.9688,6429543804.0,0.0,0.0,,100.7323,236.816,45.9487,53.0,15.9487,100.0,18688966656.0,18688966656.0,18688966656.0,0.005,0.0,0.005,0.0
7,5.2999,0.1,2025-11-28 09:11:17.819,27.496,5.472,5.4426,2.2687,6429543804.0,0.0,114688.0,,90.0343,243.097,45.3333,52.0,9.8889,99.0,18688966656.0,18688966656.0,18688966656.0,0.005,0.0,0.005,0.0
8,5.2992,0.1,2025-11-28 09:11:49.564,26.274,4.416,4.3854,1.7875,6429543804.0,0.0,0.0,,97.7151,233.129,46.1163,55.0,13.2791,100.0,18688966656.0,18688966656.0,18688966656.0,0.005,0.0,0.005,0.0
9,5.2988,0.1,2025-11-28 09:12:19.909,25.927,4.795,4.7649,1.9875,6429543804.0,0.0,114688.0,,95.8053,239.06,45.7021,53.0,13.3404,100.0,18688966656.0,18688966656.0,18688966656.0,0.005,0.0,0.005,0.0
10,5.2987,0.1,2025-11-28 09:12:51.697,26.994,4.241,4.2101,1.8625,6429543804.0,0.0,0.0,,98.6044,247.103,46.0488,53.0,14.5854,100.0,19393609728.0,19393609728.0,19393609728.0,0.005,0.0,0.005,0.0
11,5.2986,0.1,2025-11-28 09:13:22.464,26.526,4.512,4.4815,2.125,6429543804.0,0.0,0.0,,100.3331,236.249,46.1591,55.0,15.2045,99.0,19393609728.0,19393609728.0,19393609728.0,0.005,0.0,0.005,0.0
12,5.2986,0.1,2025-11-28 09:13:58.142,31.166,5.615,5.5837,2.2344,6429543804.0,0.0,106496.0,,90.9798,216.444,45.1091,54.0,11.0182,99.0,19393609728.0,19393609728.0,19393609728.0,0.005,0.0,0.005,0.0
13,5.2985,0.1,2025-11-28 09:14:30.327,26.57,4.288,4.2575,1.8656,6429543804.0,0.0,126976.0,,97.6802,229.72,45.7857,53.0,13.0476,100.0,19393609728.0,19393609728.0,19393609728.0,0.005,0.0,0.005,0.0
14,5.2986,0.1,2025-11-28 09:15:01.427,26.812,5.586,5.5557,2.2344,6429543804.0,0.0,94208.0,,88.5169,235.47,45.3818,55.0,11.5818,99.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
15,5.2985,0.1,2025-11-28 09:15:34.610,27.597,4.441,4.4109,1.8062,6429543804.0,0.0,4096.0,,99.5174,238.196,45.9535,54.0,15.0,99.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
16,5.2985,0.1,2025-11-28 09:16:11.854,32.803,4.287,4.2573,1.8562,6429543804.0,0.0,0.0,,100.921,248.62,45.381,54.0,16.3571,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
17,5.2985,0.1,2025-11-28 09:16:43.671,27.53,4.544,4.5135,1.8062,6429543804.0,0.0,0.0,,97.106,230.747,45.4545,53.0,14.25,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
18,5.2985,0.1,2025-11-28 09:17:15.774,27.559,4.428,4.3968,1.8125,6429543804.0,0.0,0.0,,99.4251,232.658,45.6512,55.0,15.6047,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
19,5.2985,0.1,2025-11-28 09:17:45.514,25.312,4.375,4.3436,1.8344,6429543804.0,0.0,0.0,,102.4127,242.76,45.7442,55.0,14.0,99.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
20,5.2985,0.1,2025-11-28 09:18:15.984,26.095,5.499,5.4687,2.2125,6429543804.0,0.0,122880.0,,83.4056,141.159,45.3333,54.0,12.6667,99.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
21,5.2985,0.1,2025-11-28 09:18:51.177,29.694,4.448,4.4168,1.7812,6429543804.0,0.0,0.0,,97.1087,243.547,45.4884,54.0,15.6047,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
22,5.2985,0.1,2025-11-28 09:19:27.524,31.899,4.282,4.2504,1.8594,6429543804.0,0.0,12288.0,,110.195,236.503,45.5476,53.0,17.1905,81.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
23,5.2985,0.1,2025-11-28 09:19:59.505,27.699,4.639,4.6078,1.8188,6429543804.0,0.0,200704.0,,95.627,229.508,45.5111,55.0,14.0,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
24,5.2985,0.1,2025-11-28 09:20:36.742,32.598,4.533,4.5023,1.7688,6429543804.0,0.0,20480.0,,97.3097,225.836,44.8182,52.0,14.2045,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
25,5.2985,0.1,2025-11-28 09:21:09.154,27.879,5.542,5.5112,2.2844,6429543804.0,0.0,114688.0,,93.1266,244.177,44.8148,53.0,11.1667,99.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
26,5.2985,0.1,2025-11-28 09:21:46.794,32.098,4.036,4.0052,1.9656,6429543804.0,0.0,8192.0,,94.4846,206.631,45.0256,53.0,15.1282,99.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
27,5.2985,0.1,2025-11-28 09:22:17.056,26.226,4.315,4.2837,1.9125,6429543804.0,0.0,0.0,,96.4714,247.13,45.7857,54.0,14.0714,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
28,5.2985,0.1,2025-11-28 09:22:48.973,27.602,5.325,5.2945,2.3031,6429543804.0,0.0,114688.0,,89.0526,228.277,45.1538,54.0,11.5385,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
29,5.2985,0.1,2025-11-28 09:23:19.462,25.164,3.899,3.8679,2.0125,6429543804.0,0.0,0.0,,103.3605,231.204,46.4211,54.0,15.5526,99.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
30,5.2985,0.01,2025-11-28 09:23:49.258,25.897,4.292,4.2609,1.8469,6429543804.0,0.0,0.0,,101.1734,229.735,46.3333,55.0,16.5714,99.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
31,5.2984,0.01,2025-11-28 09:24:21.065,27.515,4.51,4.4796,1.7563,6429543804.0,0.0,0.0,,96.4299,237.575,45.9773,55.0,15.3864,100.0,19395706880.0,19395706880.0,19395706880.0,0.005,0.0,0.005,0.0
32,5.2983,0.01,2025-11-28 09:24:54.675,29.1,4.231,4.2008,1.8375,6429543804.0,0.0,4096.0,,94.6799,236.296,45.7805,55.0,13.9756,100.0,19397804032.0,19397804032.0,19397804032.0,0.005,0.0,0.005,0.0
33,5.2983,0.01,2025-11-28 09:25:25.878,26.971,5.699,5.669,2.1812,6429543804.0,0.0,212992.0,,89.2654,241.81,45.2679,54.0,10.625,100.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
34,5.2983,0.01,2025-11-28 09:25:59.738,28.161,4.293,4.2734,1.8719,6429543804.0,0.0,126976.0,,101.9956,238.319,45.9762,53.0,16.2857,99.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
35,5.2984,0.01,2025-11-28 09:26:30.112,26.082,5.675,5.6437,2.1375,6429543804.0,0.0,118784.0,,87.7777,227.629,45.5536,54.0,10.2857,100.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
36,5.2983,0.01,2025-11-28 09:27:01.297,25.51,4.306,4.2749,1.8938,6429543804.0,0.0,98304.0,,94.6433,224.857,46.0,54.0,13.1905,100.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
37,5.2983,0.01,2025-11-28 09:27:37.430,31.827,4.421,4.3899,1.8,6429543804.0,0.0,0.0,,98.6986,241.986,45.7209,55.0,17.0698,100.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
38,5.2984,0.01,2025-11-28 09:28:14.133,32.282,4.446,4.4137,1.7688,6429543804.0,0.0,0.0,,92.5088,249.744,44.9302,54.0,11.8605,99.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
39,5.2984,0.01,2025-11-28 09:28:47.660,29.081,4.436,4.4047,1.7875,6429543804.0,0.0,0.0,,98.8035,235.685,45.3023,54.0,15.3953,100.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
40,5.2984,0.01,2025-11-28 09:29:18.926,26.83,5.527,5.4967,2.2469,6429543804.0,0.0,114688.0,,86.7607,249.611,44.9815,54.0,11.2037,100.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
41,5.2983,0.01,2025-11-28 09:29:51.136,26.683,4.307,4.2766,1.9281,6429543804.0,0.0,0.0,,97.4866,231.67,45.7143,53.0,13.5,99.0,19399901184.0,19399901184.0,19399901184.0,0.005,0.0,0.005,0.0
