epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.297,0.1,2025-11-28 08:04:47.120,49.894,4.107,4.0728,1.9781,6429543804.0,278528.0,0.0,,82.5318,205.208,42.7,50.0,13.625,100.0,18749784064.0,18749784064.0,18749784064.0,0.0055,0.0001,0.0055,0.0001
2,5.2892,0.1,2025-11-28 08:05:18.025,26.799,5.059,5.014,1.9812,6429543804.0,0.0,122880.0,,95.5464,239.182,43.7347,52.0,15.6735,99.0,18783338496.0,18783338496.0,18783338496.0,0.0082,0.0002,0.0082,0.0004
3,5.2879,0.1,2025-11-28 08:05:50.964,27.883,6.971,6.8843,2.4688,6429543804.0,0.0,110592.0,,87.0583,249.102,43.3939,52.0,12.2576,92.0,18783338496.0,18783338496.0,18783338496.0,0.006,0.0002,0.006,0.0003
4,5.2923,0.1,2025-11-28 08:06:27.729,29.794,7.593,7.5063,2.2469,6429543804.0,0.0,237568.0,,85.6065,241.3,43.4247,52.0,10.8904,99.0,18787532800.0,18787532800.0,18787532800.0,0.005,0.0,0.005,0.0
5,5.2951,0.1,2025-11-28 08:07:03.789,28.466,7.285,7.1938,2.3469,6429543804.0,0.0,184320.0,,84.5709,238.757,43.4493,50.0,11.029,99.0,18821087232.0,18821087232.0,18821087232.0,0.0072,0.0001,0.0072,0.0003
6,5.2834,0.1,2025-11-28 08:07:43.425,32.348,4.97,4.8818,1.6313,6429543804.0,0.0,110592.0,,101.7731,248.214,44.0208,52.0,14.625,99.0,18821087232.0,18821087232.0,18821087232.0,0.0051,0.0,0.0051,0.0001
7,5.2621,0.1,2025-11-28 08:08:18.662,30.27,7.678,7.5893,2.3,6429543804.0,0.0,114688.0,,77.1077,233.841,43.3836,53.0,10.0411,100.0,19290849280.0,19290849280.0,19290849280.0,0.0087,0.0002,0.0087,0.0004
8,5.2487,0.1,2025-11-28 08:08:59.220,32.88,7.279,7.1903,2.3469,6429543804.0,0.0,270336.0,,85.2594,249.79,43.2029,52.0,10.5217,99.0,19458621440.0,19458621440.0,19458621440.0,0.009,0.0002,0.009,0.0004
9,5.2273,0.1,2025-11-28 08:09:35.001,28.503,5.456,5.3633,1.975,6429543804.0,0.0,147456.0,,94.3999,246.493,44.1961,53.0,15.098,99.0,19460718592.0,19460718592.0,19460718592.0,0.0108,0.0004,0.0108,0.0006
10,5.2194,0.1,2025-11-28 08:10:06.791,26.33,7.153,7.0652,2.3125,6429543804.0,0.0,307200.0,,90.6966,248.647,44.058,51.0,10.4348,99.0,19460718592.0,19460718592.0,19460718592.0,0.013,0.0016,0.013,0.0019
11,5.1866,0.1,2025-11-28 08:10:47.035,33.094,7.259,7.1675,2.3375,6429543804.0,0.0,114688.0,,86.25,235.791,43.5797,51.0,10.4348,99.0,19460718592.0,19460718592.0,19460718592.0,0.0153,0.0037,0.0153,0.0033
12,5.1565,0.1,2025-11-28 08:11:23.216,28.919,6.917,6.8212,2.2719,6429543804.0,0.0,204800.0,,90.6751,233.888,44.0448,51.0,11.2239,99.0,19460718592.0,19460718592.0,19460718592.0,0.0157,0.0019,0.0157,0.0026
13,5.1408,0.1,2025-11-28 08:11:57.753,27.624,5.327,5.2306,1.9875,6429543804.0,0.0,200704.0,,94.0763,248.556,44.84,54.0,15.22,100.0,19460718592.0,19460718592.0,19460718592.0,0.0149,0.0037,0.0149,0.0032
14,5.1204,0.1,2025-11-28 08:12:30.659,27.578,5.475,5.3751,1.9531,6429543804.0,0.0,114688.0,,96.8454,236.003,45.1176,54.0,14.4314,99.0,20266024960.0,20266024960.0,20266024960.0,0.0198,0.0039,0.0198,0.0047
15,5.1003,0.1,2025-11-28 08:13:03.243,27.11,5.663,5.5671,1.9125,6429543804.0,0.0,135168.0,,93.5713,255.41,45.3585,53.0,14.7547,99.0,20266024960.0,20266024960.0,20266024960.0,0.0203,0.0082,0.0203,0.0066
16,5.078,0.1,2025-11-28 08:13:37.361,28.454,7.559,7.4629,2.3156,6429543804.0,0.0,131072.0,,83.6293,239.646,44.5833,52.0,9.9444,99.0,20635123712.0,20635123712.0,20635123712.0,0.0254,0.0104,0.0254,0.0083
17,5.0444,0.1,2025-11-28 08:14:12.942,28.023,5.587,5.4904,1.9469,6429543804.0,0.0,131072.0,,86.444,235.63,45.0577,54.0,12.9615,99.0,20635123712.0,20635123712.0,20635123712.0,0.0316,0.01,0.0316,0.0108
18,5.013,0.1,2025-11-28 08:14:47.034,28.505,5.429,5.3357,1.9781,6429543804.0,106496.0,114688.0,,93.5365,236.773,45.5294,53.0,14.2745,100.0,20635123712.0,20635123712.0,20635123712.0,0.041,0.0157,0.041,0.0178
19,4.9697,0.1,2025-11-28 08:15:32.853,40.39,5.703,5.651,1.8625,6429543804.0,0.0,114688.0,,89.9117,235.783,43.9074,52.0,12.0741,99.0,20635123712.0,20635123712.0,20635123712.0,0.0255,0.0251,0.0255,0.0142
20,5.0847,0.1,2025-11-28 08:16:13.700,35.143,5.756,5.6577,1.8875,6429543804.0,0.0,143360.0,,86.0558,179.221,43.7222,53.0,13.7593,99.0,20635123712.0,20635123712.0,20635123712.0,0.0286,0.0222,0.0286,0.0106
21,4.9842,0.1,2025-11-28 08:16:49.470,30.015,5.827,5.7262,1.8156,6429543804.0,0.0,110592.0,,93.7809,248.895,44.4909,54.0,13.9636,100.0,20635123712.0,20635123712.0,20635123712.0,0.0394,0.0291,0.0394,0.0208
22,4.9278,0.1,2025-11-28 08:17:24.909,29.611,5.367,5.3122,2.0,6429543804.0,0.0,114688.0,,92.878,234.77,44.8039,53.0,15.2157,99.0,20635123712.0,20635123712.0,20635123712.0,0.0387,0.0316,0.0387,0.0234
23,4.9089,0.1,2025-11-28 08:18:05.445,35.168,7.585,7.4854,2.3219,6429543804.0,0.0,151552.0,,83.3945,185.828,43.5278,51.0,9.9444,99.0,20635123712.0,20635123712.0,20635123712.0,0.0596,0.0423,0.0596,0.0361
24,4.8088,0.1,2025-11-28 08:18:41.005,27.972,5.832,5.794,2.075,6429543804.0,0.0,114688.0,,92.3497,242.681,44.5263,54.0,13.2982,100.0,20635123712.0,20635123712.0,20635123712.0,0.0589,0.0458,0.0589,0.0356
25,4.7821,0.1,2025-11-28 08:19:15.956,29.123,5.617,5.5615,1.875,6429543804.0,0.0,114688.0,,91.9742,238.475,44.8491,52.0,13.3962,99.0,20635123712.0,20635123712.0,20635123712.0,0.0683,0.0652,0.0683,0.0456
26,4.7461,0.1,2025-11-28 08:19:53.180,31.607,6.852,6.7547,2.4562,6429543804.0,0.0,245760.0,,88.6151,240.726,44.3538,51.0,11.8769,99.0,20635123712.0,20635123712.0,20635123712.0,0.065,0.0494,0.065,0.0428
27,4.7353,0.1,2025-11-28 08:20:34.673,34.642,7.475,7.3738,2.275,6429543804.0,0.0,114688.0,,82.4076,246.85,43.5775,53.0,11.0141,100.0,20635123712.0,20635123712.0,20635123712.0,0.0878,0.0668,0.0878,0.0613
