epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2959,0.1,2025-11-26 15:06:00.010,31.515,5.631,5.5994,2.1219,6429543804.0,0.0,28606464.0,,97.2518,232.361,49.4545,57.0,13.0,99.0,18353422336.0,18353422336.0,18353422336.0,0.0052,0.0002,0.0052,0.0003
2,5.2938,0.1,2025-11-26 15:06:36.243,30.601,5.081,5.0607,1.5063,6429543804.0,0.0,245760.0,,106.5919,242.341,49.56,57.0,15.2,100.0,18353422336.0,18353422336.0,18353422336.0,0.005,0.0,0.005,0.0
3,5.2985,0.1,2025-11-26 15:07:06.718,25.394,5.591,5.5586,2.1375,6429543804.0,0.0,348160.0,,97.3974,238.837,49.4545,57.0,13.4909,99.0,18353422336.0,18353422336.0,18353422336.0,0.0058,0.0001,0.0058,0.0001
4,5.2915,0.1,2025-11-26 15:07:50.588,38.282,6.308,6.2756,2.1313,6429543804.0,0.0,262144.0,,100.2588,255.282,48.082,53.0,13.3279,100.0,18353422336.0,18353422336.0,18353422336.0,0.0095,0.0005,0.0095,0.0009
5,5.2439,0.1,2025-11-26 15:08:32.197,35.302,5.544,5.4599,1.8813,6429543804.0,0.0,200704.0,,96.0897,243.34,48.7925,57.0,13.3962,100.0,18353422336.0,18353422336.0,18353422336.0,0.009,0.0003,0.009,0.0005
6,5.2359,0.1,2025-11-26 15:09:08.701,30.956,5.219,5.185,1.5063,6429543804.0,0.0,245760.0,,111.4601,248.435,49.4706,56.0,14.6667,100.0,18353422336.0,18353422336.0,18353422336.0,0.0099,0.0004,0.0099,0.0007
7,5.2114,0.1,2025-11-26 15:09:42.061,28.14,4.306,4.2726,1.7906,6429543804.0,0.0,0.0,,110.6181,242.008,50.1667,58.0,17.0714,100.0,18353422336.0,18353422336.0,18353422336.0,0.0125,0.0011,0.0125,0.0015
8,5.1977,0.1,2025-11-26 15:10:12.747,26.381,6.195,6.1607,1.9125,6429543804.0,0.0,245760.0,,98.4095,265.338,49.5738,57.0,12.9508,100.0,18353422336.0,18353422336.0,18353422336.0,0.0149,0.0015,0.0149,0.0025
9,5.1726,0.1,2025-11-26 15:10:50.770,31.828,4.703,4.6691,1.7937,6429543804.0,0.0,0.0,,112.1855,249.425,49.7174,57.0,15.5652,99.0,18353422336.0,18353422336.0,18353422336.0,0.0155,0.0022,0.0155,0.0028
10,5.1558,0.1,2025-11-26 15:11:23.394,27.92,4.899,4.8639,1.5813,6429543804.0,0.0,237568.0,,107.0807,253.391,50.3958,58.0,15.9583,100.0,18355519488.0,18355519488.0,18355519488.0,0.0165,0.0036,0.0165,0.0034
