model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
squeezenet,42,configs/squeezenet_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 1536, 'learning_rate': 0.1}","{'batch_size': 1536}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
25,4.6572,0.1,7.6614,3.2437,19807756288.0,0.0,8138752.0,6429543804.0,86.9525,189.63,33.9079,41.0,13.8158,99.0,19456393216.0,19456393216.0,19456393216.0,0.0867,0.0822,0.0867,0.0571
26,4.6374,0.1,8.5529,2.8937,19807756288.0,0.0,8138752.0,6429543804.0,80.4002,208.906,33.7765,41.0,12.3765,100.0,19456393216.0,19456393216.0,19456393216.0,0.1024,0.083,0.1024,0.0723
27,4.6152,0.1,8.0403,3.0625,19807756288.0,0.0,401408.0,6429543804.0,79.3984,208.528,33.8125,41.0,13.025,100.0,19456393216.0,19456393216.0,19456393216.0,0.0889,0.0911,0.0889,0.0642
28,4.5878,0.1,8.2734,2.9937,19807924224.0,0.0,266240.0,6429543804.0,81.8391,189.448,33.8293,41.0,12.7073,100.0,19456393216.0,19456393216.0,19456393216.0,0.1089,0.1043,0.1089,0.081
29,4.5667,0.1,8.3575,2.9375,19807916032.0,0.0,151552.0,6429543804.0,83.0987,190.4,33.8072,41.0,11.7108,100.0,19456393216.0,19456393216.0,19456393216.0,0.1033,0.1071,0.1033,0.0766
30,4.5335,0.01,8.5429,2.8813,19807952896.0,0.0,2109440.0,6429543804.0,78.5284,208.691,33.7647,41.0,11.6,100.0,19456393216.0,19456393216.0,19456393216.0,0.1124,0.1039,0.1124,0.0831
31,4.4335,0.01,8.1755,2.9937,19808026624.0,0.0,7577600.0,6429543804.0,85.3768,189.291,33.7531,41.0,12.4938,100.0,19456393216.0,19456393216.0,19456393216.0,0.1445,0.1265,0.1445,0.1158
32,4.4027,0.01,8.5147,2.9937,19808067584.0,0.0,8118272.0,6429543804.0,77.3224,207.464,33.6786,41.0,11.6667,100.0,19456393216.0,19456393216.0,19456393216.0,0.1446,0.1235,0.1446,0.115
33,4.3891,0.01,8.4613,2.925,19808100352.0,0.0,139264.0,6429543804.0,85.7354,190.879,33.869,41.0,12.5238,100.0,19456393216.0,19456393216.0,19456393216.0,0.1515,0.1339,0.1515,0.1206
34,4.3791,0.01,8.7459,2.8312,19808165888.0,0.0,5730304.0,6429543804.0,80.304,190.341,33.8161,41.0,12.092,100.0,19456393216.0,19456393216.0,19456393216.0,0.1436,0.1298,0.1436,0.113
