epoch,train_loss,lr,epoch_ts,training_time_seconds,inference_time_seconds,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
1,5.2938,0.1,2025-11-26 15:37:00.036,32.985,3.464,3.4437,1.7781,6429543804.0,0.0,2637824.0,,108.4622,275.817,48.1471,56.0,20.9412,100.0,16220618752.0,16220618752.0,16220618752.0,0.0056,0.0003,0.0056,0.0004
2,5.2913,0.1,2025-11-26 15:37:30.321,26.823,3.801,3.7812,2.5688,6429543804.0,0.0,376832.0,,110.6734,274.266,47.6944,57.0,16.7778,100.0,16489054208.0,16489054208.0,16489054208.0,0.0062,0.0002,0.0062,0.0003
3,5.2789,0.1,2025-11-26 15:38:00.012,25.888,3.069,3.0501,2.0375,6429543804.0,0.0,159744.0,,117.401,276.136,48.1333,58.0,19.3333,100.0,19341180928.0,19341180928.0,19341180928.0,0.005,0.0,0.005,0.0
4,5.2996,0.1,2025-11-26 15:38:28.637,25.559,3.908,3.8885,2.425,6429543804.0,0.0,4096.0,,109.7128,279.257,47.7105,57.0,16.3421,91.0,19341180928.0,19341180928.0,19341180928.0,0.005,0.0,0.005,0.0
5,5.2987,0.1,2025-11-26 15:38:57.299,24.752,4.058,4.039,2.3062,6429543804.0,0.0,196608.0,,108.5155,272.118,48.125,57.0,16.25,100.0,19341180928.0,19341180928.0,19341180928.0,0.0047,0.0001,0.0047,0.0001
6,5.2963,0.1,2025-11-26 15:39:27.344,25.986,3.788,3.7684,2.4125,6429543804.0,0.0,221184.0,,106.0465,269.322,48.2432,57.0,17.973,100.0,19341180928.0,19341180928.0,19341180928.0,0.0069,0.0003,0.0069,0.0005
7,5.2501,0.1,2025-11-26 15:39:53.883,22.751,4.083,4.0634,2.2,6429543804.0,0.0,380928.0,,102.2543,273.739,47.95,56.0,16.15,100.0,19341180928.0,19341180928.0,19341180928.0,0.0092,0.0002,0.0092,0.0003
8,5.2258,0.1,2025-11-26 15:40:23.818,25.852,3.173,3.1531,1.9719,6429543804.0,0.0,0.0,,115.6855,292.452,48.8387,58.0,24.129,100.0,19341180928.0,19341180928.0,19341180928.0,0.0104,0.0002,0.0104,0.0004
9,5.2098,0.1,2025-11-26 15:40:50.938,23.947,3.872,3.8589,2.3563,6429543804.0,126976.0,0.0,,99.0279,266.844,47.9211,55.0,15.5789,100.0,19341180928.0,19341180928.0,19341180928.0,0.0118,0.0009,0.0118,0.0016
10,5.1908,0.1,2025-11-26 15:41:21.283,26.474,3.866,3.8462,2.3563,6429543804.0,0.0,12288.0,,104.4827,287.079,47.6579,56.0,18.2105,100.0,19341180928.0,19341180928.0,19341180928.0,0.0147,0.001,0.0147,0.0017
11,5.174,0.1,2025-11-26 15:41:47.820,22.67,3.286,3.2648,1.925,6429543804.0,0.0,122880.0,,110.6222,265.814,48.6875,57.0,18.375,100.0,19341180928.0,19341180928.0,19341180928.0,0.0149,0.0032,0.0149,0.0029
12,5.1409,0.1,2025-11-26 15:42:13.753,22.647,3.084,3.0636,2.0094,6429543804.0,0.0,196608.0,,121.1909,282.686,49.1,58.0,23.9,100.0,19341180928.0,19341180928.0,19341180928.0,0.0157,0.0031,0.0157,0.0038
13,5.1011,0.1,2025-11-26 15:42:43.783,26.946,3.386,3.3656,1.875,6429543804.0,0.0,0.0,,113.2389,270.103,48.2727,58.0,16.6061,100.0,19341180928.0,19341180928.0,19341180928.0,0.0199,0.0041,0.0199,0.0046
14,5.0683,0.1,2025-11-26 15:43:11.532,24.363,3.775,3.7529,2.4406,6429543804.0,0.0,200704.0,,111.8447,271.062,48.4865,57.0,19.5946,100.0,19341180928.0,19341180928.0,19341180928.0,0.0261,0.0069,0.0261,0.0075
15,5.0412,0.1,2025-11-26 15:43:38.719,23.412,3.29,3.268,1.9688,6429543804.0,0.0,184320.0,,115.0035,281.79,48.875,58.0,20.5625,100.0,19341180928.0,19341180928.0,19341180928.0,0.0291,0.0092,0.0291,0.0086
16,5.0213,0.1,2025-11-26 15:44:05.400,23.391,3.484,3.4617,1.85,6429543804.0,0.0,372736.0,,118.9821,274.616,49.0,57.0,18.3824,100.0,19341180928.0,19341180928.0,19341180928.0,0.0285,0.0168,0.0285,0.0107
17,4.9943,0.1,2025-11-26 15:44:31.964,23.08,3.265,3.2438,1.9844,6429543804.0,0.0,258048.0,,113.8425,257.839,49.0938,58.0,20.0625,100.0,19341180928.0,19341180928.0,19341180928.0,0.0387,0.0191,0.0387,0.0137
18,4.951,0.1,2025-11-26 15:44:58.552,23.323,3.772,3.7501,2.425,6429543804.0,0.0,4096.0,,112.5555,265.237,48.9459,57.0,16.7027,100.0,19609616384.0,19609616384.0,19609616384.0,0.0399,0.0327,0.0399,0.0194
19,4.9321,0.1,2025-11-26 15:45:26.320,23.996,3.073,3.0506,2.1,6429543804.0,0.0,16384.0,,122.5438,287.933,49.5333,58.0,23.7667,99.0,19609616384.0,19609616384.0,19609616384.0,0.0373,0.0257,0.0373,0.0195
20,4.9007,0.1,2025-11-26 15:45:53.228,23.836,3.157,3.1358,1.9719,6429543804.0,0.0,208896.0,,119.7594,264.034,49.2258,58.0,22.2258,100.0,19609616384.0,19609616384.0,19609616384.0,0.0395,0.0282,0.0395,0.0203
21,4.8833,0.1,2025-11-26 15:46:20.186,23.8,3.775,3.7533,2.4406,6429543804.0,0.0,4096.0,,104.0282,285.254,48.4324,58.0,17.7838,100.0,19609616384.0,19609616384.0,19609616384.0,0.0214,0.0089,0.0214,0.0085
22,5.0022,0.1,2025-11-26 15:46:48.930,24.97,3.21,3.1882,2.0094,6429543804.0,0.0,0.0,,119.8308,269.434,49.1613,57.0,19.2258,100.0,19609616384.0,19609616384.0,19609616384.0,0.0452,0.0339,0.0452,0.0258
23,4.8908,0.1,2025-11-26 15:47:14.611,22.47,3.457,3.4349,1.8562,6429543804.0,0.0,274432.0,,112.5611,266.861,49.1765,58.0,19.5882,100.0,19609616384.0,19609616384.0,19609616384.0,0.0457,0.0305,0.0457,0.0251
24,4.8481,0.1,2025-11-26 15:47:42.712,24.644,3.265,3.2426,1.9563,6429543804.0,0.0,139264.0,,111.874,271.489,49.3438,58.0,19.3125,100.0,19609616384.0,19609616384.0,19609616384.0,0.058,0.0414,0.058,0.0313
25,4.8346,0.1,2025-11-26 15:48:09.728,23.751,3.081,3.0595,2.0438,6429543804.0,0.0,0.0,,121.3914,278.487,49.2,59.0,19.8667,100.0,19609616384.0,19609616384.0,19609616384.0,0.0394,0.0343,0.0394,0.019
26,4.8391,0.1,2025-11-26 15:48:38.977,26.169,4.006,3.9839,2.2812,6429543804.0,0.0,8192.0,,104.8307,270.47,48.2821,56.0,14.9744,100.0,19609616384.0,19609616384.0,19609616384.0,0.0602,0.0575,0.0602,0.0356
27,4.7773,0.1,2025-11-26 15:49:06.283,23.299,3.12,3.0968,2.0187,6429543804.0,0.0,143360.0,,117.7664,264.077,49.0667,56.0,18.6667,100.0,19609616384.0,19609616384.0,19609616384.0,0.0774,0.0783,0.0774,0.0539
28,4.7422,0.1,2025-11-26 15:49:32.249,22.847,2.888,2.8655,2.2125,6429543804.0,0.0,126976.0,,126.6153,261.482,49.6429,58.0,22.7143,100.0,19676725248.0,19676725248.0,19676725248.0,0.0646,0.053,0.0646,0.0394
29,4.7133,0.1,2025-11-26 15:49:57.891,22.753,3.101,3.0791,2.0094,6429543804.0,0.0,0.0,,115.5376,271.121,49.5667,58.0,22.3333,100.0,19676725248.0,19676725248.0,19676725248.0,0.0747,0.0715,0.0747,0.0494
30,4.704,0.01,2025-11-26 15:50:27.570,26.578,3.359,3.3372,1.9,6429543804.0,0.0,143360.0,,123.3903,280.046,49.303,58.0,21.0909,100.0,19676725248.0,19676725248.0,19676725248.0,0.0701,0.062,0.0701,0.0474
31,4.6,0.01,2025-11-26 15:50:54.045,23.116,3.088,3.0651,2.0594,6429543804.0,0.0,450560.0,,117.4107,261.655,49.3333,55.0,19.0,100.0,19676725248.0,19676725248.0,19676725248.0,0.1054,0.08,0.1054,0.0773
32,4.5619,0.01,2025-11-26 15:51:20.058,22.925,3.301,3.2786,1.9812,6429543804.0,0.0,356352.0,,115.5203,273.81,49.25,56.0,19.875,100.0,19676725248.0,19676725248.0,19676725248.0,0.106,0.0792,0.106,0.0768
33,4.5512,0.01,2025-11-26 15:51:47.151,23.792,3.964,3.9488,2.3438,6429543804.0,0.0,249856.0,,110.7464,279.464,48.7692,56.0,18.0513,100.0,19676725248.0,19676725248.0,19676725248.0,0.1114,0.096,0.1114,0.083
34,4.5414,0.01,2025-11-26 15:52:14.156,23.041,3.704,3.68,2.4531,6429543804.0,0.0,200704.0,,110.2185,281.026,48.9444,57.0,19.0833,100.0,19676725248.0,19676725248.0,19676725248.0,0.1099,0.0897,0.1099,0.0833
35,4.5357,0.01,2025-11-26 15:52:41.910,24.05,3.472,3.4492,1.8469,6429543804.0,0.0,0.0,,109.813,269.002,49.1765,58.0,19.2647,100.0,19676725248.0,19676725248.0,19676725248.0,0.1123,0.0885,0.1123,0.0838
36,4.5209,0.01,2025-11-26 15:53:09.383,24.001,3.269,3.2463,1.9531,6429543804.0,0.0,192512.0,,114.0705,268.834,49.625,58.0,20.3125,100.0,19676725248.0,19676725248.0,19676725248.0,0.1115,0.0898,0.1115,0.0828
37,4.5175,0.01,2025-11-26 15:53:35.770,23.117,2.959,2.936,2.1406,6429543804.0,0.0,446464.0,,123.8509,285.848,50.2069,57.0,26.7241,100.0,19676725248.0,19676725248.0,19676725248.0,0.1162,0.102,0.1162,0.0892
38,4.5076,0.01,2025-11-26 15:54:01.916,23.188,3.166,3.1434,2.0469,6429543804.0,0.0,4096.0,,116.8897,277.367,49.6452,59.0,18.9677,100.0,19676725248.0,19676725248.0,19676725248.0,0.1159,0.0939,0.1159,0.0885
39,4.4984,0.01,2025-11-26 15:54:28.486,23.404,3.791,3.768,2.4312,6429543804.0,0.0,348160.0,,100.4413,269.545,49.0541,57.0,15.8378,100.0,19676725248.0,19676725248.0,19676725248.0,0.1145,0.0971,0.1145,0.0866
40,4.4957,0.01,2025-11-26 15:54:55.392,23.115,4.061,4.0386,2.2219,6429543804.0,0.0,401408.0,,94.2515,276.548,48.7,59.0,13.9,100.0,19676725248.0,19676725248.0,19676725248.0,0.1168,0.0985,0.1168,0.0889
41,4.4937,0.01,2025-11-26 15:55:22.732,23.279,3.167,3.1441,2.0187,6429543804.0,0.0,0.0,,124.2635,289.345,49.871,58.0,24.5161,100.0,19676725248.0,19676725248.0,19676725248.0,0.11,0.0914,0.11,0.0833
42,4.4852,0.01,2025-11-26 15:55:49.103,23.204,3.169,3.1459,1.9656,6429543804.0,0.0,0.0,,122.5392,283.441,49.871,59.0,24.2581,100.0,19676725248.0,19676725248.0,19676725248.0,0.1179,0.0963,0.1179,0.0904
43,4.4757,0.01,2025-11-26 15:56:15.079,22.807,3.776,3.7535,2.4469,6429543804.0,0.0,466944.0,,106.6629,273.846,49.4054,58.0,16.6216,100.0,19676725248.0,19676725248.0,19676725248.0,0.1209,0.0995,0.1209,0.0937
44,4.468,0.01,2025-11-26 15:56:44.999,26.145,3.872,3.8497,2.3469,6429543804.0,0.0,139264.0,,109.3455,289.577,48.9737,57.0,19.3158,100.0,19676725248.0,19676725248.0,19676725248.0,0.1214,0.0995,0.1214,0.0933
45,4.4595,0.01,2025-11-26 15:57:11.581,22.71,3.803,3.7808,2.3469,6429543804.0,0.0,212992.0,,102.0512,282.933,48.7568,57.0,16.3243,100.0,19676725248.0,19676725248.0,19676725248.0,0.1205,0.1034,0.1205,0.0938
46,4.4612,0.01,2025-11-26 15:57:39.422,24.037,3.693,3.67,2.4781,6429543804.0,0.0,282624.0,,106.6237,273.342,48.8056,58.0,15.7778,100.0,19676725248.0,19676725248.0,19676725248.0,0.1261,0.1042,0.1261,0.0993
47,4.4475,0.01,2025-11-26 15:58:05.968,22.854,3.492,3.4691,1.8656,6429543804.0,0.0,126976.0,,118.5029,287.849,49.4412,59.0,20.5294,100.0,19676725248.0,19676725248.0,19676725248.0,0.1269,0.104,0.1269,0.0995
48,4.4459,0.01,2025-11-26 15:58:35.889,26.428,3.288,3.2653,1.9719,6429543804.0,0.0,0.0,,119.4715,289.956,49.0312,56.0,17.375,100.0,19676725248.0,19676725248.0,19676725248.0,0.125,0.1047,0.125,0.0983
